Distance_(microns),eve,en,mlpt,hb,kr,gt,svb,cad,runt,odd
226,379.159465,237.8919753,428.6532922,1433.195473,736.0915638,197.1203704,799.0545267,284.2263374,700.0576132,362.0915638
227,374.6625514,239.7839506,433.2170782,1436.190329,737.0997942,198.5627572,803.0452675,283.4804527,701.1203704,362.9938272
228,374.9578189,240.350823,426.9835391,1447.088477,735.6430041,198.9444444,806.5,283.9835391,703.6265432,361.404321
229,380.9938272,240.3816872,424.0164609,1457.364198,735.6738683,198.941358,807.7314815,286.5874486,704.6234568,358.8323045
230,389.4897119,240.3374486,423.8971193,1452.983539,732.8816872,198.0174897,806.7510288,288.9074074,702.3014403,357.9526749
231,393.4300412,240.3950617,423.8621399,1450.728395,727.1759259,198.3106996,806.6296296,289.845679,700.8569959,359.56893
232,392.7170782,240.7993827,422.9434156,1439.792181,718.9022634,199.0205761,804.6049383,288.9475309,703.9917695,364.2983539
233,388.2628337,239.2946612,418.1344969,1424.662218,717.5164271,198.6016427,804.1447639,286.0102669,706.7843943,367.6714579
234,387.1346351,236.1038027,419.0626927,1426.970195,723.2877698,197.8160329,806.9054471,282.5015416,710.8067831,368.6793422
235,389.2970195,233.5354573,422.8622816,1425.877698,723.2456321,197.31963,806.0441932,280.9331963,714.3473792,369.0174717
236,391.4337102,232.3186023,418.700925,1432.106886,722.2312436,196.4902364,801.9732785,280.4799589,713.7348407,369.0503597
237,392.7286742,232.3093525,410.7307297,1438.577595,725.8478931,196.282631,798.3915725,280.4110997,712.7533402,366.5292909
238,395.5066804,233.5817061,405.2117163,1440.486125,728.5282631,195.8581706,795.7276465,280.1921891,713.643371,363.5775951
239,394.065776,237.5827338,406.2117163,1446.993834,725.9085303,195.1921891,796.7245632,280.5035971,715.1109969,364.0421377
240,387.9815005,239.5508736,408.7595067,1456.345324,722.315519,195.053443,797.9938335,278.8057554,715.9640288,365.3144913
241,382.5216049,240.8004115,411.9866255,1462.5607,721.0411523,194.4670782,796.404321,277.345679,717.1872428,366.377572
242,380.654321,240.9012346,407.6748971,1458.033951,718.9423868,193.9115226,794.5123457,275.4012346,715.0658436,365.8580247
243,386.545829,236.7600412,401.8516993,1453.170958,719.6704428,194.2729145,796.7456231,273.7466529,711.3985582,363.6117405
244,391.8773196,233.7443299,401.5835052,1447.509278,720.8824742,194.1391753,800.9329897,273.5917526,707.7185567,362.0742268
245,395.8958763,235.2546392,404.6546392,1421.462887,719.2113402,193.9515464,802.814433,275.0113402,704.5360825,363.7835052
246,396.2837977,236.3395253,407.4726522,1415.634675,720.1166151,194.5386997,803.0701754,279.4127967,703.1898865,370.3353973
247,396.8286894,237.1981424,403.2383901,1427.472652,721.0846233,196.1351909,801.8235294,286.4066047,702.6160991,374.8947368
248,400.0785124,238.0433884,399.7355372,1439.703512,722.785124,197.7944215,807.3192149,291.9958678,703.9390496,372.2789256
249,403.1869835,239.7820248,405.6828512,1436.386364,726.5454545,197.9555785,817.6890496,290.6642562,702.7262397,365.2055785
250,403.947314,239.5940083,414.7334711,1423.817149,730.6559917,197.6797521,822.2190083,285.8512397,697.4628099,360.5950413
251,403.689441,237.7204969,417.5797101,1417.962733,731.6770186,197.8343685,824.4171843,281.3561077,696.0227743,361.0848861
252,404.9689441,237.0548654,413.873706,1411.654244,728.6438923,198.2981366,824.8550725,278.7608696,698.4875776,363.1076605
253,409.2101449,235.7153209,414.3333333,1407.789855,730.9026915,198.3871636,826.5310559,278.4782609,702.8333333,365.6542443
254,415.2308489,235.0879917,412.563147,1416.034161,734.0942029,197.0962733,825.2142857,278.6718427,709.6501035,368.1708075
255,421.7471503,236.4207254,406.0082902,1432.081865,734.8673575,196.3626943,825.3834197,279.5626943,717.1751295,368.8134715
256,430.6452282,238.7790456,401.0186722,1449.28527,737.7665975,196.6026971,831.3049793,283.4315353,720.1058091,367.9325726
257,440.9190871,240.8267635,402.2977178,1467.054979,738.7748963,196.6763485,838.7852697,287.75,716.6825726,367.3786307
258,449.8920042,241.9200415,397.132918,1477.507788,734.3094496,196.6323988,841.4859813,289.3187954,712.4402908,368.9740395
259,450.3385254,239.9283489,397.7995846,1470.206646,732.3561786,196.6978193,836.8213915,286.2627207,709.2876428,373.9418484
260,448.7850467,237.8660436,401.2450675,1467.80893,733.0384216,196.6417445,828.8463136,284.5524403,708.8712357,379.3302181
261,448.4308012,237.3954214,399.7752341,1466.246618,734.1519251,197.7273673,821.8147763,286.2039542,711.6077003,379.3100937
262,449.9219563,237.5848075,395.7127992,1471.866805,731.7336108,199.8813736,816.0801249,291.3204995,713.5629553,373.3069719
263,449.3881374,236.9209157,391.3048907,1475.152966,731.9021852,199.3902185,813.6066597,296.937565,713.6971904,369.8938606
264,445.1895833,236.2197917,384.975,1469.225,735.275,199.2,810.5135417,295.8125,713.984375,369.8135417
265,436.7612096,235.6339937,381.4045881,1467.909281,738.6006257,200.6715328,807.0229406,288.5432742,715.3983316,372.2721585
266,429.991658,236.0145985,383.6173097,1453.438999,741.9645464,201.2752868,803.2930136,280.9854015,715.2836288,375.25756
267,428.9061522,236.2898853,387.4452555,1439.831074,742.004171,201.2210636,799.2419187,276.2502607,714.9530761,376.4754953
268,432.1598746,237.4179728,387.7283177,1445.490073,742.7878788,201.4482759,801.3333333,276.5788924,716.5245559,373.8328109
269,438.8798328,237.6729363,385.3260188,1450.258098,746.6363636,200.7920585,806.6478579,277.6123302,717.1880878,368.2664577
270,448.8213166,235.7857889,382.0208986,1439.736677,749.846395,200.3751306,810.4221526,279.4545455,716.2048067,367.0501567
271,459.0303347,233.6182008,382.6297071,1434.969665,750.9696653,199.9905858,813.5240586,282.5135983,714.2813808,368.207113
272,466.3650628,233.123431,380.9414226,1434.344142,748.291841,200.457113,816.2384937,285.2238494,709.4811715,367.9288703
273,471.2578616,233.9989518,378.7536688,1450.77673,747.7421384,200.7777778,821.0618449,284.6551363,707.1132075,367.6079665
274,474.0471698,235.009434,380.3417191,1469.136268,749.4454927,199.6436059,821.5167715,280.4161426,706.8794549,366.3983229
275,475.4129979,234.9800839,385.3501048,1485.944444,750.6981132,198.327044,821.7421384,280.6174004,706.2138365,367.254717
276,474.3641133,236.1269675,390.4501574,1495.733473,749.4281217,196.7796432,822.5529906,284.7198321,706.7229801,368.1259182
277,467.039916,237.2741597,391.4663866,1500.386555,750.407563,196.480042,817.5766807,286.3035714,708.6113445,367.2415966
278,463.5446898,237.4952681,386.1850683,1500.442692,751.4700315,197.7245005,807.980021,285.8475289,709.4511041,367.5762355
279,466.2134595,237.1240799,387.8601472,1494.263933,749.4815983,198.2944269,801.9642482,282.6687697,708.8433228,368.4879075
280,470.9400631,235.4216614,390.3280757,1484.723449,746.555205,197.2113565,800.8548896,279.7297581,712.0683491,370.7917981
281,474.2178947,235.6715789,388.5821053,1492.690526,745.3589474,197.74,802.7821053,278.6715789,714.36,376.5010526
282,474.4126316,237.28,378.9557895,1500.503158,743.1357895,199.3389474,801.7947368,281.3073684,714.1010526,379.9231579
283,472.5263158,237.7463158,371.7,1490.843158,737.5947368,199.3305263,795.3242105,283.9105263,720.7968421,378.3294737
284,470.7102213,237.4573235,365.6069547,1473.448894,732.6765016,198.8219178,790.947313,286.3361433,724.2118019,376.1275026
285,468.6459431,237.6533193,360.5774499,1474.256059,726.7692308,197.4847208,785.9030558,287.0716544,720.260274,373.9515279
286,474.8141499,238.8521647,361.7043295,1484.011616,724.0042239,197.0443506,784.6230201,288.4868004,718.4413939,374.1985216
287,482.1678986,239.3864836,366.9873284,1496.247096,724.5026399,198.2713833,781.1372756,289.7634636,720.781415,372.6082365
288,489.0527983,239.0908131,371.5015839,1504.230201,724.6694826,197.8965153,777.032735,289.3864836,722.189018,371.0422386
289,494.1449735,240.0550265,374.9185185,1503.933333,725.3301587,195.9513228,777.8444444,288.8253968,721.4243386,374.2888889
290,494.2224576,240.3347458,377.5042373,1494.790254,727.3019068,195.1302966,782.8654661,287.6440678,719.782839,379.1536017
291,495.1527041,239.2767762,381.4591729,1487.259809,733.4814422,196.6542948,790.5747614,284.6914104,718.6150583,379.3987275
292,497.2473461,237.8312102,383.0796178,1493.690021,737.485138,198.8641189,795.3004246,279.7420382,716.3874735,374.8726115
293,497.4537726,236.7778959,380.6865037,1496.434644,742.3581296,202.077577,796.1243358,277.3124336,714.5451647,371.3347503
294,492.2157279,235.8746015,376.5706695,1487.582359,748.6163656,202.2741764,794.3336876,275.3081828,714.8342189,369.2518597
295,487.0765957,237.2521277,372.5531915,1468.841489,752.8819149,201.4712766,794.2542553,278.1297872,718.7042553,369.3968085
296,482.7007455,241.14377,371.5548456,1452.399361,756.8892439,202.3940362,794.3003195,286.6240682,720.7752929,370.3248136
297,480.5298507,243.2078891,371.3848614,1457.542644,759.1268657,204.2313433,793.0469083,293.3976546,720.4861407,369.7292111
298,482.9253731,244.3208955,371.8070362,1467.783582,756.8496802,203.684435,792.3688699,293.2558635,719.141791,368.7324094
299,491.6872999,243.8580576,371.2732124,1474.643543,757.7598719,202.3447172,794.2636073,291.3447172,718.6232657,366.470651
300,500.4941176,245.8117647,368.8106952,1469.252406,763.3967914,201.9957219,797.6491979,289.4149733,718.7657754,364.9336898
301,507.9240642,246.4245989,368.6534759,1462.071658,762.2620321,201.8620321,804.4663102,288.6609626,715.0149733,364.2181818
302,508.9175589,246.8982869,366.25803,1460.017131,758.4625268,201.0985011,816.9721627,288.8351178,711.6820128,364.640257
303,504.982851,246.5305466,362.3258307,1457.88746,758.4105038,200.6720257,827.7920686,288.437299,712.079314,366.1693462
304,501.0064378,243.2907725,360.7306867,1453.165236,761.4130901,199.9517167,833.1974249,287.4227468,712.7306867,368.8798283
305,496.2403433,239.6180258,365.1362661,1457.128755,762.0193133,198.9077253,839.7628755,289.4248927,715.6351931,372.1040773
306,495.3454936,238.3916309,371.4474249,1471.786481,762.6748927,199.5525751,844.5139485,294.9796137,721.1190987,374.25
307,496.5860215,238.7860215,374.4548387,1489.731183,766.6698925,200.411828,846.3989247,298.788172,727.0053763,374.3268817
308,494.872043,238.5913978,374.1483871,1487.601075,762.827957,198.6236559,845.9870968,294.3483871,727.9204301,374.5924731
309,491.5655914,240.2021505,370.2817204,1469.748387,755.0741935,198.1698925,843.4,289.2193548,729.8032258,379.7204301
310,492.7438105,242.6576964,363.6437029,1457.884822,746.9375673,199.5672766,839.9020452,291.6910657,733.5963402,385.5618945
311,497.3961249,242.525296,360.9913886,1458.666308,748.1883746,201.2055974,835.467169,295.9160388,734.1205597,384.1776103
312,508.9137931,239.7122845,359.7036638,1470.133621,751.0280172,202.9752155,833.7090517,296.6346983,734.9601293,378.8049569
313,516.8813376,236.412082,359.4422869,1479.621359,748.5016181,202.2955771,830.8964401,294.9503776,735.8414239,374.4368932
314,515.5728155,233.5199569,361.4865156,1484.909385,745.4832794,199.9579288,827.3710895,292.5372168,735.2966559,372.1078749
315,507.7152104,232.6386192,362.806904,1484.453074,745.3193096,198.7367853,827.7238403,293.2729234,734.9093851,372.0809061
316,498.737581,232.8704104,360.5183585,1478.853132,746.2516199,198.9708423,828.6911447,295.8974082,737.3768898,373.3898488
317,495.3578378,233.8356757,357.0410811,1476.285405,749.5632432,199.8464865,829.8043243,295.7481081,740.4259459,374.7816216
318,497.4518919,236.1783784,358.7189189,1482.436757,750.372973,200.4540541,826.0616216,294.3448649,737.5816216,376.0356757
319,499.7997835,237.4296537,358.3084416,1493.358225,748.991342,200.465368,822.1396104,292.9978355,731.1406926,376.7748918
320,504.8398268,236.5616883,353.2012987,1488.614719,748.978355,199.5822511,816.5183983,291.1893939,724.5779221,375.8463203
321,507.1028139,235.8474026,347.4837662,1471.658009,751.2662338,199.5974026,815.54329,289.5919913,720.8354978,374.6341991
322,505.1895991,236.468039,346.6717226,1470.190683,757.6901408,200.4745395,821.6218852,288.3250271,723.1105092,375.6273023
323,499.7776573,235.1236443,349.0791757,1477.834056,765.0509761,200.5477223,828.0488069,286.4186551,726.2928416,376.0715835
324,498.3427332,232.1941432,350.4197397,1481.077007,769.4013015,201.5824295,830.5748373,284.9848156,725.5021692,372.8264642
325,500.6908894,232.0911063,348.1030369,1473.52603,767.6334056,203.3817787,830.5010846,282.7776573,723.7516269,369.0932755
326,505.7375271,232.4555315,343.5368764,1456.124729,762.0065076,203.1832972,828.8373102,283.1464208,720.4295011,368.2895879
327,513.2551574,232.8697068,339.3583062,1446.132465,762.8816504,201.917481,830.6156352,285.7687296,713.8892508,368.2442997
328,519.8217391,234.3282609,337.7195652,1447.118478,769.2543478,202.4380435,832.8173913,291.625,709.5956522,367.2532609
329,517.8023887,236.4581976,342.4191097,1452.541802,769.8034745,203.6916395,832.1900109,295.7242128,707.9565689,366.6688382
330,513.3756786,237.5298588,348.8034745,1453.421281,766.1693811,203.8512486,828.5765472,295.7557003,709.4636265,366.6427796
331,510.8630435,236.9152174,346.7673913,1450.955435,766.9195652,204.3097826,826.2032609,292.15,712.1358696,365.9967391
332,510.8358696,238.2456522,338.95,1446.86087,770.9326087,203.6076087,821.3630435,288.3141304,716.9956522,366.7326087
333,515.2165397,239.6942329,334.2818281,1443.863983,767.3862894,201.7682263,817.4570185,286.5244831,720.3939064,369.6278564
334,519.7930283,239.9335512,334.6688453,1443.427015,761.0827887,200.6122004,816.7734205,287.0827887,720.7603486,370.33878
335,521.9139434,239.0065359,336.245098,1440.150327,758.1394336,200.120915,815.6067538,289.2331155,721.5969499,368.9542484
336,524.9869281,238.9771242,335.9923747,1436.123094,757.2429194,199.6383442,813.2265795,289.6699346,724.9498911,368.369281
337,528.9302072,238.0926936,336.3751363,1444.292257,754.0032715,198.7709924,811.0545256,289.2813522,728.8047983,368.8200654
338,531.0907104,235.5934426,341.9256831,1455.97377,751.7606557,197.1879781,811.0010929,289.2153005,732.4196721,367.5409836
339,536.3409836,233.3803279,345.726776,1460.805464,747.7125683,196.8918033,812.6721311,287.179235,731.5530055,366.3377049
340,545.7822757,232.7253829,341.8632385,1469.549234,746.6422319,198.5536105,819.2516411,285.8107221,729.9671772,369.0919037
341,556.4365427,232.3676149,335.107221,1471.722101,747.3938731,198.1006565,822.3468271,284.0382932,727.9726477,373.8490153
342,556.6046002,230.1193866,331.9364732,1461.138007,748.2979189,197.9605696,819.7524644,284.4216867,725.075575,375.6155531
343,553.9758772,228.3936404,331.2006579,1456.712719,748.1140351,198.9725877,811.4780702,285.2127193,721.8684211,374.3015351
344,550.5559211,230.435307,333.6414474,1458.520833,746.870614,199.9111842,807.1578947,282.2927632,724.127193,370.3804825
345,548.6959385,234.1975851,338.7541164,1459.607025,749.1141603,200.7672887,808.2952799,277.6893524,725.4566411,369.5554336
346,540.6098901,236.321978,341.9175824,1456.934066,750.478022,201.1175824,808.8934066,275.6296703,723.4648352,376.6406593
347,539.9230769,236.4835165,339.9659341,1451.128571,757.8021978,200.9978022,807.9967033,278.4967033,722.310989,380.8175824
348,546.1626374,238.5483516,332.6912088,1445.442857,758.4791209,201.0384615,807.7945055,281.5934066,723.3747253,376.9131868
349,556.7984581,241.80837,325.8182819,1440.779736,757.4515419,200.7400881,810.2610132,280.8039648,721.5682819,371.5209251
350,560.6189427,242.5561674,326.0220264,1434.329295,756.3292952,199.2290749,808.75,278.0715859,713.126652,369.7477974
351,560.1497797,240.9526432,331.0803965,1429.822687,753.4801762,198.0627753,809.2378855,279.8590308,707.0407489,368.9977974
352,561.185226,236.9911797,333.6141125,1430.224917,752.890849,199.0981257,812.3384785,283.8114664,704.463065,369.9007718
353,566.4492274,233.2384106,331.9768212,1431.821192,751.9437086,199.2019868,810.8642384,286.0651214,705.9072848,370.9624724
354,571.0983425,232.6254144,329.9745856,1425.286188,752.9082873,198.479558,806.4828729,285.2088398,706.3093923,373.5337017
355,579.7477876,234.0320796,328.4446903,1412.287611,755.210177,198.0674779,803.5110619,283.6117257,706.8617257,376.6482301
356,587.5909091,235.2937916,329.2505543,1407.028825,754.7649667,198.3492239,801.9146341,283.4390244,705.5388027,379.883592
357,591.5937847,235.0554939,331.8845727,1416.835738,751.5371809,199.4716981,802.0443951,282.4461709,704.9522752,381.2119867
358,587.0810211,236.9045505,335.3229745,1428.249723,753.1642619,201.3551609,800.8523862,280.3806881,702.9123196,379.2208657
359,579.2422222,235.7522222,337.2822222,1432.373333,755.8277778,203.8755556,796.6233333,279.1944444,706.7166667,376.28
360,571.1113586,233.4331849,336.2305122,1441.986637,754.7349666,205.0089087,793.9276169,281.8173719,711.4510022,373.8129176
361,565.7558528,230.960981,336.458194,1450.923077,752.4381271,204.6767001,792.9509476,283.9074693,713.9643255,371.6265329
362,571.1897321,231.9977679,338.8493304,1448.670759,750.2745536,203.0658482,792.8549107,286.703125,715.5267857,366.5982143
363,584.3318436,235.6178771,338.0949721,1442.941899,750.227933,201.3128492,794.9709497,286.5698324,716.3888268,362.6882682
364,600.1252796,240.1901566,335.163311,1440.997763,752.5536913,201.5727069,798.0201342,287.4619687,716.9418345,363.7024609
365,610.4266517,244.8801792,332.718925,1447.445689,753.6416573,203.2956327,799.6203807,286.7390817,720.9630459,367.612542
366,609.9843225,247.2945129,330.3269877,1458.984323,748.4333707,203.9227324,801.4613662,285.1724524,726.518477,368.7178052
367,606.3908175,246.3628219,326.6170213,1456.309071,745.7110862,202.6842105,799.3796193,283.8768197,725.4221725,365.9036954
368,604.2760943,244.8372615,325.7362514,1448.012346,747.1301908,201.328844,798.7362514,282.8462402,719.0493827,365.0763187
369,600.9416386,242.0897868,325.0650954,1428.957351,747.1919192,200.3310887,803.3479237,281.0650954,713.6386083,365.6285073
370,595.6386083,238.1122334,326.8181818,1409.433221,750.0258137,200.2514029,810.0617284,281.3569024,713.0381594,368.7867565
371,595.9606742,234.9988764,331.5505618,1398.096629,753.3853933,201.3314607,810.6786517,284.8460674,713.1101124,371.941573
372,605.0438695,232.8706412,334.2350956,1397.637795,754.7232846,200.9898763,807.8391451,288.0697413,711.4454443,371.7907762
373,614.5427928,233.4448198,335.5720721,1405.996622,754.6385135,198.3108108,810.1204955,288.5495495,711.1981982,369.5608108
374,618.1914414,237.0157658,335.3907658,1410.89527,752.268018,197.4943694,814.6317568,286.3018018,714.5078829,369.4414414
375,618.5084555,240.4937993,333.2739572,1411.067644,747.9763247,198.89177,813.6110485,283.1240135,721.3528749,370.6403608
376,612.8092551,241.0620767,329.3194131,1407.257046,746.2968397,200.251693,805.8692221,281.6997743,723.1681716,369.1986456
377,596.962754,240.7426637,325.5191874,1406.309255,741.4390519,199.4334086,802.1444695,282.4051919,719.9435666,366.2629797
378,579.6738149,239.9706546,323.6715576,1406.358916,732.8216704,197.9390519,797.3848758,282.0869074,718.4322799,364.9379233
379,571.2259887,239.6666667,322.2282486,1410.281356,730.0745763,197.1785311,793.7841808,277.5333333,716.6418079,365.2350282
380,572.9106335,237.9162896,319.5542986,1409.5181,727.8812217,195.9705882,792.4739819,272.1063348,714.8382353,365.7205882
381,577.1313703,236.8595696,315.587769,1408.404304,725.8595696,193.4824462,790.9445074,269.391846,715.7825595,364.186863
382,580.0442177,235.7176871,311.468254,1409.595238,727.0113379,194.0170068,785.3843537,270.7573696,718.3945578,362.9104308
383,584.9240363,236.2721088,310.0011338,1403.718821,726.5770975,196.3424036,781.8537415,274.1190476,716.9648526,363.5759637
384,592.0488636,236.7181818,311.0499432,1393.942111,720.1316686,198.0329545,779.0874007,280.1204545,712.9432463,365.9182747
385,600.7906712,237.2059158,314.0637088,1394.556818,719.7897727,198.1751991,781.5806818,284.0648464,708.8681818,369.0216155
386,600.6993166,236.0854214,316.8280182,1403.715262,730.7232346,198.0421412,784.5763098,284.9476082,703.5603645,370.5455581
387,595.8483466,236.2462942,316.8335234,1399.204105,735.0798176,198.2485747,788.1163056,282.2018244,696.1049031,369.7263398
388,589.4452055,235.2408676,316.75,1394.765982,735.5901826,198.9315068,791.8481735,280.8207763,691.9680365,367.4006849
389,586.928,236.4857143,317.4708571,1405.724571,741.0297143,198.8754286,793.7931429,279.7177143,688.2902857,367.5622857
390,587.7325714,240.7851429,320.024,1406.691429,747.3508571,198.0651429,791.4068571,278.0365714,682.9565714,368.4034286
391,590.6853547,242.6659039,322.4004577,1396.790618,742.7517162,199.7757437,790.5858124,274.4805492,684.2974828,366.8501144
392,598.4627721,240.2898053,320.5784651,1392.959908,736.5544101,202.4043528,791.8167239,270.696449,693.4215349,362.3642612
393,608.3956422,237.1571101,316.7591743,1404.619266,738.440367,203.4380734,789.7305046,271.9392202,701.4036697,359.0309633
394,618.8231917,237.880597,316.7187141,1414.13318,741.3731343,202.3088404,785.7910448,278.6314581,704.0126292,359.5832377
395,623.7275862,239.5022989,319.5218391,1405.978161,741.1425287,200.9931034,786.6402299,284.5310345,702.7321839,362.154023
396,626.637931,240.3057471,323.1218391,1393.165517,741.6172414,200.616092,786.9873563,283.2022989,699.5310345,361.3344828
397,630.8078251,239.3003452,325.2704258,1385.850403,744.9413119,200.3567319,787.5903337,280.8147296,701.0172612,360.3314154
398,637.9608295,239.8675115,321.1290323,1383.467742,747.9354839,199.6831797,790.1105991,281.4884793,705.297235,360.7926267
399,641.260669,238.3287197,313.6193772,1381.478662,747.1903114,199.7174164,791.4025375,281.5224913,709.3575548,361.4394464
400,639.5242494,236.0773672,307.4699769,1377.793303,745.7875289,201.5092379,789.2690531,279.1859122,710.0623557,361.8660508
401,636.3433526,235.0369942,309.3710983,1371.149133,746.7514451,201.7815029,789.1942197,276.8358382,707.7179191,366.3144509
402,640.6944444,235.4652778,311.9166667,1365.41088,751.8391204,201.5787037,797.4652778,278.6041667,705.3622685,371.9421296
403,644.3831019,237.6180556,308.3055556,1353.578704,756.1041667,201.4814815,804.3935185,279.9490741,705.9016204,371.2222222
404,647.0706837,239.5480881,303.8331402,1351.575898,758.170336,201.2190035,809.6882966,280.571263,710.1784473,369.6002317
405,647.0092807,241.3573086,305.3051044,1358.192575,756.0034803,201.3167053,809.6728538,279.824826,713.5359629,370.725058
406,642.8490128,241.2067364,311.7874564,1362.236934,750.6875726,201.2380952,808.0894309,277.7700348,715.0696864,373.8373984
407,644.3802326,239.7709302,312.3348837,1359.736047,744.9372093,199.7430233,809.0197674,273.4093023,713.4046512,376.9348837
408,648.0407451,239.2665891,311.7171129,1364.575087,740.8160652,198.7729919,808.1501746,272.2456345,710.9383003,374.9359721
409,646.3939394,239.6864802,308.2599068,1372.391608,739.5932401,198.8484848,802.7097902,273.1713287,710.9475524,370.3857809
410,644.8084112,239.8212617,305.0233645,1376.530374,742.7838785,198.5280374,800.7908879,275.5724299,712.6518692,367.1390187
411,641.3859649,237.6690058,304.0011696,1367.355556,739.8994152,198.1649123,803.7918129,277.6830409,710.2900585,366.4432749
412,635.6830409,235.4421053,303.1017544,1356.873684,732.7263158,198.5695906,806.5883041,275.794152,705.3181287,365.4865497
413,633.7315358,233.4958968,300.0644783,1354.907386,733.0152403,200.3552169,807.7456038,274.4466589,707.2227433,365.933177
414,637.6666667,232.2359155,296.1338028,1349.075117,740.350939,201.1678404,804.6666667,273.8016432,706.971831,366.0223005
415,642.6815511,230.9106933,296.0058754,1347.534665,748.4606345,200.9388954,801.6733255,274.6274971,707.279671,367.4277321
416,645.6941176,228.8505882,300.0635294,1355.015294,747.7588235,200.0305882,797.5988235,278.3023529,709.1141176,370.3
417,648.3368669,226.7232038,302.3651355,1358.240283,739.0718492,198.3227326,795.4723204,279.4193168,710.6548881,373.6372203
418,649.690673,227.7095632,305.3199528,1362.896104,736.8087367,199.2609209,794.5088548,275.5430933,710.257379,374.3199528
419,645.3837072,229.0613932,304.9811098,1350.319953,735.2337662,199.8559622,792.6894923,268.5560803,706.7922078,368.377804
420,638.9231678,230.0567376,300.6926714,1332.820331,729.1501182,198.0472813,787.822695,265.678487,701.5910165,364.1950355
421,643.6409953,231.5,297.2393365,1316.563981,730.1220379,196.8281991,784.6184834,266.7120853,695.1042654,363.75
422,652.5699052,230.6125592,295.5912322,1301.414692,734.1078199,196.8293839,781.7274882,270.7523697,690.3578199,362.0390995
423,657.4619952,229.4513064,299.4453682,1299.193587,731.1389549,197.9311164,782.4382423,275.5570071,690.7327791,359.0368171
424,649.7054632,229.4014252,301.1247031,1297.895611,726.0736342,197.7209026,775.2897862,276.3182898,692.0059382,358.2054632
425,638.9191439,229.7562426,303.1046373,1297.50654,728.4875149,197.9191439,771.1545779,272.2580262,690.3864447,358.3460166
426,628.5707491,228.8953627,301.2889417,1300.608799,730.5862069,198.0416171,769.43044,269.2425684,684.7800238,357.059453
427,625.9607143,230.7535714,302.1916667,1312.661905,737.4452381,199.2559524,767.9904762,269.5797619,681.8452381,356.3916667
428,628.5327771,232.8164482,305.0190703,1318.256257,741.135876,200.864124,769.579261,272.9570918,684.5637664,354.1692491
429,629.0548926,233.6893668,304.5310263,1315.270883,732.9033413,200.3102625,770.6372315,276.4343675,686.8735084,350.0214797
430,630.7308612,232.5119617,303.3325359,1309.789474,723.2559809,199.0490431,770.2942584,277.7763158,686.6507177,347.3624402
431,630.160479,232.2035928,300.1377246,1295.501196,714.0645933,197.0802395,767.3552632,276.6191617,682.6550898,346.760479
432,631.4136691,234.3561151,294.3764988,1280.29976,716.4844125,196.2673861,770.1007194,272.0527578,680.3345324,351.3621103
433,631.5240385,236.3064904,290.7295673,1265.117788,721.5348558,195.5949519,771.4963942,264.7283654,682.0793269,356.0108173
434,627.576414,234.0300842,293.8062575,1265.600481,721.8868833,197.0036101,769.645006,260.2647413,683.8471721,360.2406739
435,624.839759,230.5349398,296.7325301,1266.093976,723.0891566,197.8650602,764.7385542,263.3144578,687.5879518,365.5289157
436,624.0591074,227.5199035,292.2279855,1264.097708,721.9541616,196.4270205,761.8033776,268.159228,691.0241255,371.2267793
437,626.0554885,226.1206273,288.411339,1260.793727,717.681544,194.9227986,761.5392039,268.7864897,692.1652593,374.5126659
438,623.6376812,225.5664251,287.4275362,1250.323671,718.2729469,194.1485507,763.1086957,267.3731884,693.3236715,374.1702899
439,616.0725514,225.0060459,288,1240.540508,723.5888755,194.1535671,765.6868198,266.3893591,694.6299879,372.4256348
440,613.3849879,226.2421308,283.5254237,1241.135593,723.6113801,194.6840194,764.9733656,268.6985472,693.3244552,371.3498789
441,621.0169697,227.7430303,280.9890909,1243.488485,722.1357576,195.5551515,765.3018182,272.5321212,695.4327273,369.6036364
442,632.6165049,229.5873786,283.3592233,1256.940534,719.8021845,195.9963592,770.2390777,274.2803398,698.6140777,367.2354369
443,644.5291262,231.8009709,286.2536408,1252.114078,715.2791262,195.6092233,779.2354369,275.3033981,695.6917476,363.6674757
444,649.6119221,234.0523114,287.1642336,1259.040146,714.2846715,195.0632603,788.323601,276.3406326,689.8479319,359.8296837
445,650.2493917,235.1593674,289.7992701,1268.107056,709.122871,194.5948905,795.9318735,275.3406326,683.6715328,358.6885645
446,646.297561,235.2170732,289.852439,1259.993902,703.1743902,194.7768293,802.5292683,273.1341463,680.7463415,361.4317073
447,640.8878049,234.3280488,288.8,1250.87561,702.3365854,196.152439,799.5109756,270.845122,679.9987805,363.4853659
448,639.7726161,233.5855746,288.8533007,1258.08313,706.7726161,197.3276284,796.6858191,269.5440098,683.6564792,365.3166259
449,640.1454768,234.3239609,288.3545232,1255.0489,710.601467,196,798.2127139,269.9119804,686.9889976,367.2249389
450,644.2239902,233.7809058,285.7637699,1259.995104,712.6450428,194.3574051,802.6144431,270.1799266,691.0563035,367.9130967
451,640.0318627,233.9779412,285.5637255,1277.296569,714.4485294,193.9742647,801.1164216,270.2303922,696.3333333,364.4693627
452,631.204908,231.1705521,281.2613497,1290.358282,715.396319,195.0944785,794.5337423,271.9570552,701.6846626,360.7202454
453,626.2297297,228.9152334,278.6412776,1279.35258,717.0626536,197.0540541,786.8599509,273.9127764,702.1216216,362.2125307
