Distance_(microns),eve,engril,mlpt,hb,kr,gt,svb,cad,runt,odd
0,53.333333333333336,88.0,154.75,215.5,30.0,97.0,68.5,66.0,85.0,92.5
1,55.63636363636363,85.81818181818181,218.0909090909091,323.72727272727275,29.272727272727273,93.36363636363636,87.54545454545455,58.0,81.45454545454545,117.81818181818181
2,80.82352941176471,116.3529411764706,336.0,507.3529411764706,39.11764705882353,124.41176470588235,117.17647058823529,73.29411764705883,108.6470588235294,156.11764705882354
3,117.05555555555556,175.11111111111111,604.6666666666666,889.0,59.94444444444444,183.72222222222223,178.27777777777777,113.38888888888889,168.94444444444446,239.33333333333334
4,115.53333333333333,162.73333333333332,722.7333333333333,826.5666666666667,61.86666666666667,167.0,166.9,117.2,174.83333333333334,286.6
5,100.04347826086956,138.6304347826087,631.7608695652174,667.2608695652174,54.52173913043478,143.54347826086956,139.15217391304347,106.65217391304348,158.32608695652175,242.1304347826087
6,106.87272727272727,147.6909090909091,681.6909090909091,654.4181818181818,58.85454545454545,152.07272727272726,144.14545454545456,119.34545454545454,172.98181818181817,256.23636363636365
7,121.09836065573771,167.50819672131146,795.7868852459017,696.2786885245902,67.77049180327869,164.0327868852459,165.9344262295082,145.31147540983608,203.9344262295082,306.344262295082
8,113.55128205128206,154.02564102564102,756.974358974359,608.6666666666666,63.0,148.51282051282053,155.15384615384616,135.44871794871796,189.83333333333334,296.9230769230769
9,114.57608695652173,148.9673913043478,758.6195652173913,588.8695652173913,62.0,143.84782608695653,154.79347826086956,139.34782608695653,185.20652173913044,289.6521739130435
10,117.57425742574257,157.15841584158414,799.2574257425742,613.9108910891089,64.34653465346534,147.3861386138614,161.7029702970297,158.22772277227722,190.44554455445544,292.6930693069307
11,125.33333333333333,166.24074074074073,830.5277777777778,653.4351851851852,66.43518518518519,152.86111111111111,167.3148148148148,164.30555555555554,193.90740740740742,300.4166666666667
12,132.475,165.96666666666667,848.0916666666667,665.95,66.24166666666666,153.44166666666666,170.075,157.18333333333334,191.475,303.45
13,128.85384615384615,167.7,866.276923076923,692.6923076923077,66.01538461538462,153.86153846153846,169.95384615384614,151.37692307692308,189.1,299.9923076923077
14,128.0212765957447,166.97163120567376,874.3475177304964,723.3617021276596,65.52482269503547,154.24822695035462,166.29787234042553,144.48936170212767,188.20567375886526,296.48936170212767
15,138.0810810810811,166.6418918918919,887.7364864864865,743.1891891891892,66.38513513513513,156.89864864864865,166.53378378378378,142.0472972972973,195.02027027027026,302.1689189189189
16,148.63924050632912,165.4367088607595,868.4050632911392,707.4620253164557,65.87341772151899,155.95569620253164,163.13924050632912,137.24683544303798,195.89240506329114,300.06962025316454
17,163.688622754491,167.23353293413174,833.2574850299401,667.4011976047905,65.60479041916167,156.4251497005988,160.125748502994,133.18562874251498,195.53293413173654,301.8502994011976
