Distance_(microns),eve,en,mlpt,hb,kr,gt,svb,cad,runt,odd
16,150.37209302325581,178.6201550387597,142.07751937984497,585.7441860465116,392.0232558139535,445.27131782945736,137.93798449612405,153.3953488372093,173.05426356589146,463.05426356589146
17,148.75193798449612,159.32558139534885,136.47286821705427,559.6666666666666,382.73643410852713,436.6511627906977,135.8217054263566,152.27906976744185,172.6201550387597,467.72868217054264
18,140.03846153846155,149.3923076923077,132.2153846153846,550.5769230769231,361.37692307692305,427.0615384615385,134.09230769230768,148.26153846153846,174.30769230769232,462.18461538461537
19,130.25384615384615,140.63846153846154,132.77692307692308,562.3461538461538,361.2153846153846,419.6384615384615,134.23846153846154,143.26923076923077,175.6846153846154,455.74615384615385
20,125.74809160305344,132.44274809160305,132.73282442748092,565.4351145038167,372.22137404580155,429.64885496183206,136.22137404580153,142.96946564885496,176.5267175572519,450.55725190839695
21,119.06060606060606,137.06060606060606,133.6439393939394,562.0833333333334,365.9166666666667,436.3181818181818,135.3939393939394,141.22727272727272,177.46969696969697,444.84090909090907
22,114.63636363636364,124.9090909090909,134.37121212121212,555.7348484848485,361.3939393939394,429.50757575757575,135.78787878787878,142.37121212121212,184.49242424242425,444.0151515151515
23,113.5909090909091,118.0909090909091,131.52272727272728,547.0909090909091,364.1363636363636,430.1363636363636,136.6818181818182,142.47727272727272,190.8181818181818,440.6212121212121
24,106.80916030534351,113.81679389312977,129.1145038167939,556.6183206106871,374.25954198473283,436.00763358778624,135.2290076335878,143.32824427480915,205.9618320610687,449.63358778625957
25,105.06818181818181,109.49242424242425,129.24242424242425,555.0833333333334,373.9318181818182,432.29545454545456,135.17424242424244,140.59848484848484,226.36363636363637,457.780303030303
26,102.8030303030303,105.76515151515152,129.27272727272728,539.6969696969697,361.6818181818182,424.7651515151515,136.58333333333334,143.16666666666666,232.61363636363637,470.1363636363636
27,102.89393939393939,99.99242424242425,128.3409090909091,500.719696969697,346.8181818181818,417.9015151515151,140.3409090909091,144.78030303030303,230.70454545454547,468.8030303030303
28,101.28571428571429,98.35338345864662,128.54135338345864,494.8496240601504,337.23308270676694,427.609022556391,140.593984962406,144.62406015037595,229.94736842105263,463.74436090225566
29,99.47368421052632,95.21052631578948,131.30827067669173,513.2857142857143,343.5338345864662,442.390977443609,137.15037593984962,145.88721804511277,239.99248120300751,459.3533834586466
30,99.78358208955224,95.76865671641791,132.1492537313433,519.7462686567164,351.56716417910445,442.47014925373134,134.8507462686567,146.63432835820896,252.67164179104478,448.75373134328356
31,101.94029850746269,93.00746268656717,133.26865671641792,529.179104477612,348.7313432835821,442.6119402985075,137.21641791044777,148.87313432835822,268.55223880597015,446.1865671641791
32,101.3955223880597,91.3955223880597,132.38059701492537,522.6119402985074,348.2089552238806,438.43283582089555,138.4402985074627,150.94776119402985,290.36567164179104,445.64925373134326
33,97.76119402985074,89.66417910447761,130.544776119403,506.54477611940297,354.8880597014925,435.54477611940297,139.5597014925373,151.76865671641792,310.8731343283582,433.0970149253731
34,95.41911764705883,86.2279411764706,128.41176470588235,488.6764705882353,349.00735294117646,423.75735294117646,137.75,149.81617647058823,311.6985294117647,433.2867647058824
35,95.2720588235294,86.8529411764706,127.88235294117646,506.2720588235294,353.86764705882354,415.43382352941177,136.72058823529412,147.72794117647058,317.7132352941176,422.1470588235294
36,93.97058823529412,86.75,127.99264705882354,500.4779411764706,359.3529411764706,403.5220588235294,137.125,145.22058823529412,338.7352941176471,423.30882352941177
37,94.79411764705883,88.30147058823529,127.81617647058823,498.27941176470586,353.75735294117646,395.3529411764706,137.46323529411765,142.9191176470588,354.08088235294116,425.5
38,93.69117647058823,90.78676470588235,128.8308823529412,517.8602941176471,349.6617647058824,387.0514705882353,139.6764705882353,141.8014705882353,349.2867647058824,427.45588235294116
39,94.15328467153284,92.17518248175182,130.43065693430657,527.1386861313869,348.6131386861314,383.9124087591241,140.007299270073,141.8029197080292,339.56934306569343,422.6934306569343
40,94.3840579710145,90.15942028985508,130.59420289855072,522.1884057971015,344.7173913043478,386.80434782608694,137.2463768115942,142.86231884057972,324.1231884057971,419.7608695652174
41,95.61151079136691,88.96402877697842,128.72661870503597,506.23021582733816,335.41726618705036,388.66187050359713,136.63309352517985,141.4820143884892,320.8848920863309,421.76258992805754
42,96.88571428571429,89.36428571428571,130.05714285714285,486.5357142857143,332.95,388.77142857142854,138.82142857142858,144.57857142857142,327.73571428571427,423.1357142857143
43,96.52173913043478,87.30434782608695,130.6304347826087,477.27536231884056,333.731884057971,397.9710144927536,138.80434782608697,149.02898550724638,337.4492753623188,426.9347826086956
44,98.49640287769785,85.77697841726619,129.77697841726618,482.24460431654677,334.66187050359713,393.8992805755396,135.74820143884892,146.31654676258992,326.50359712230215,414.6115107913669
45,101.66187050359713,86.5179856115108,129.5251798561151,477.8776978417266,341.27338129496405,373.7841726618705,134.46043165467626,144.77697841726618,326.0071942446043,408.0
46,101.77142857142857,85.25714285714285,129.97857142857143,457.49285714285713,339.1714285714286,366.7,135.42857142857142,142.09285714285716,327.7142857142857,407.87142857142857
47,105.15714285714286,85.04285714285714,132.40714285714284,458.60714285714283,344.6,371.05,139.46428571428572,140.72142857142856,332.6142857142857,411.59285714285716
48,104.90140845070422,84.77464788732394,132.2112676056338,467.7535211267606,358.67605633802816,362.8098591549296,140.38028169014083,139.74647887323943,345.5,419.3943661971831
49,108.05594405594405,85.72027972027972,131.74125874125875,463.7762237762238,367.1048951048951,347.3006993006993,138.21678321678323,138.6993006993007,349.4055944055944,414.94405594405595
50,111.66666666666667,86.85416666666667,130.25,454.09027777777777,373.15277777777777,350.15972222222223,136.5,140.65277777777777,354.3125,415.0625
51,115.33793103448276,87.96551724137932,131.3310344827586,456.57241379310346,369.04137931034484,362.77241379310345,135.40689655172415,141.5448275862069,342.82758620689657,421.17931034482757
52,121.59310344827587,89.38620689655173,131.13793103448276,472.5793103448276,360.1448275862069,365.048275862069,135.42758620689656,141.75862068965517,345.3034482758621,419.6620689655172
53,127.42465753424658,89.36301369863014,130.5068493150685,472.5342465753425,354.56849315068496,361.1849315068493,136.5,141.76027397260273,363.32876712328766,419.26027397260276
54,142.82876712328766,88.71917808219177,129.92465753424656,469.9246575342466,355.8013698630137,359.66438356164383,138.42465753424656,142.3972602739726,382.1164383561644,414.14383561643837
55,159.83221476510067,87.75838926174497,131.38255033557047,470.06711409395973,356.23489932885906,358.4496644295302,138.00671140939596,145.40268456375838,397.80536912751677,412.7046979865772
56,174.81879194630872,89.8993288590604,133.98,474.2266666666667,355.49333333333334,365.46,139.23489932885906,148.11409395973155,418.8666666666667,422.87333333333333
57,186.35099337748343,91.5364238410596,136.97350993377484,466.6423841059603,357.7880794701987,379.70198675496687,136.56291390728478,141.80132450331126,436.10596026490066,439.04635761589407
58,194.83333333333334,94.99333333333334,140.05333333333334,468.17333333333335,365.7733333333333,396.79333333333335,139.45333333333335,149.16,456.38666666666666,448.1066666666667
59,200.39072847682118,99.66887417218543,142.94701986754967,494.73509933774835,369.5827814569536,383.2913907284768,140.11258278145695,149.2913907284768,477.2384105960265,447.2582781456954
60,208.34,105.69333333333333,142.75333333333333,517.1666666666666,371.06,361.87333333333333,142.96,148.26666666666668,507.7866666666667,456.05333333333334
61,209.85333333333332,110.3,144.72666666666666,543.0533333333333,361.2,352.0,140.54,156.06,524.7933333333333,465.78
62,205.66225165562915,114.26490066225166,147.58278145695365,559.5827814569536,365.5827814569536,345.49668874172187,139.71523178807948,154.59602649006624,536.1854304635762,468.1655629139073
63,204.2434210526316,127.75,149.07894736842104,584.1447368421053,376.9868421052632,339.76973684210526,141.1315789473684,154.79605263157896,546.1052631578947,477.25657894736844
64,216.5065789473684,141.6184210526316,150.20394736842104,599.2302631578947,389.7631578947368,340.3092105263158,145.45394736842104,154.375,560.3881578947369,493.57236842105266
65,231.47368421052633,153.6315789473684,152.1578947368421,628.375,393.74342105263156,336.4078947368421,146.43421052631578,151.80263157894737,582.4605263157895,515.7105263157895
66,235.79605263157896,161.78947368421052,151.9934210526316,646.6052631578947,404.2763157894737,320.39473684210526,147.94736842105263,148.01973684210526,606.1184210526316,556.9407894736842
67,247.07843137254903,172.84313725490196,150.5359477124183,674.9281045751634,410.0457516339869,316.2091503267974,147.81045751633988,147.81045751633988,642.8235294117648,604.5882352941177
68,250.94117647058823,170.54901960784315,148.9607843137255,714.0522875816994,411.7647058823529,320.2091503267974,149.65359477124184,148.7843137254902,695.8104575163399,646.1176470588235
69,245.79084967320262,170.6143790849673,147.15032679738562,752.1111111111111,420.5882352941176,317.562091503268,148.6078431372549,152.18300653594773,734.0457516339869,690.9673202614379
70,239.13725490196077,176.81045751633988,146.55555555555554,777.437908496732,438.4117647058824,317.80392156862746,144.72549019607843,157.86928104575162,766.7581699346405,731.1830065359477
71,247.88311688311688,181.19480519480518,144.27272727272728,778.0909090909091,451.6363636363636,326.9805194805195,146.48701298701297,159.66233766233765,779.7922077922078,753.8701298701299
72,248.38311688311688,187.4805194805195,143.26623376623377,769.7402597402597,450.7142857142857,332.4155844155844,147.66883116883116,159.75324675324674,777.1753246753246,778.7272727272727
73,250.23376623376623,191.0194805194805,139.34415584415584,767.4155844155844,453.9025974025974,315.3961038961039,150.4090909090909,155.16233766233765,787.3376623376623,788.6428571428571
74,244.50967741935483,193.68387096774194,136.40645161290323,751.5483870967741,440.0967741935484,295.2967741935484,152.03225806451613,150.56129032258065,836.9548387096775,794.2258064516129
75,237.10967741935485,196.93548387096774,136.09032258064516,784.3741935483871,442.9290322580645,304.6193548387097,152.15483870967742,151.5032258064516,855.8516129032258,812.3548387096774
76,230.9741935483871,196.41935483870967,134.40645161290323,828.3870967741935,451.34193548387094,306.09032258064514,151.78709677419354,154.26451612903224,832.3096774193548,823.7612903225806
77,214.3548387096774,187.2516129032258,133.58064516129033,816.9741935483871,445.40645161290325,302.26451612903224,153.26451612903224,155.46451612903226,802.6193548387097,836.9548387096775
78,191.24516129032259,179.55483870967743,133.53548387096774,777.7290322580645,442.85806451612905,301.85806451612905,151.4774193548387,151.46451612903226,803.3354838709678,865.174193548387
79,172.14102564102564,179.2948717948718,131.53846153846155,788.4551282051282,444.0192307692308,300.13461538461536,151.2948717948718,149.14102564102564,781.7179487179487,862.3910256410256
80,161.16666666666666,178.60897435897436,130.85897435897436,803.8525641025641,445.8525641025641,293.5,150.37179487179486,150.12179487179486,770.2435897435897,844.7884615384615
81,154.4967741935484,163.61290322580646,129.4774193548387,823.0258064516129,441.31612903225806,293.46451612903223,149.8,150.44516129032257,737.4322580645161,832.4967741935484
82,153.01298701298703,161.3896103896104,129.33116883116884,826.2532467532468,438.8051948051948,291.02597402597405,152.0909090909091,150.33116883116884,690.2077922077922,836.7337662337662
83,146.14285714285714,160.05844155844156,130.16883116883116,817.7077922077922,424.5,304.37012987012986,159.06493506493507,150.12337662337663,666.974025974026,869.3506493506494
84,135.52941176470588,161.6797385620915,131.05882352941177,814.9281045751634,416.7516339869281,299.3071895424837,163.69281045751634,152.2549019607843,644.562091503268,876.6013071895425
85,130.3181818181818,156.74675324675326,130.7922077922078,812.2792207792207,420.24675324675326,296.012987012987,162.56493506493507,150.15584415584416,594.5324675324675,890.2142857142857
86,126.14285714285714,147.82467532467533,130.5194805194805,815.7402597402597,418.44805194805195,286.2012987012987,160.33766233766235,147.23376623376623,579.4350649350649,879.4025974025974
87,116.25324675324676,140.16233766233765,130.3181818181818,842.1233766233767,420.90909090909093,268.73376623376623,154.8896103896104,148.4090909090909,559.6103896103896,861.961038961039
88,110.42105263157895,138.19736842105263,130.9934210526316,858.8947368421053,421.3921568627451,275.5686274509804,152.6078431372549,155.28947368421052,553.4640522875817,858.2941176470588
89,107.77631578947368,138.84868421052633,130.16447368421052,851.328947368421,424.50657894736844,280.8355263157895,153.38815789473685,154.5065789473684,536.0,817.5686274509804
90,103.89473684210526,129.76315789473685,127.85526315789474,836.8618421052631,417.99342105263156,279.0592105263158,154.78947368421052,148.7565789473684,494.625,804.5263157894736
91,106.19867549668874,116.42384105960265,126.67549668874172,812.0529801324503,406.3907284768212,274.6423841059603,153.8543046357616,145.39735099337747,463.2119205298013,794.1920529801324
92,109.40397350993378,114.58278145695364,127.6158940397351,811.205298013245,398.20529801324506,266.887417218543,154.52980132450332,142.9271523178808,455.6887417218543,796.6490066225166
93,109.66,112.58,127.85333333333334,827.12,412.82666666666665,271.08,158.64,146.43333333333334,462.6533333333333,791.0266666666666
94,109.96,104.64,127.73333333333333,810.5466666666666,414.50666666666666,269.94,160.42,147.39333333333335,459.93333333333334,758.8333333333334
95,107.26,98.19333333333333,128.08666666666667,781.8533333333334,403.82,273.9,156.86,146.92666666666668,414.55333333333334,711.6866666666666
96,108.46308724832215,94.59060402684564,127.86577181208054,784.2013422818792,396.8456375838926,268.4697986577181,158.53691275167785,147.40939597315437,378.28187919463085,688.9194630872483
97,107.75167785234899,91.08053691275168,126.14765100671141,796.5906040268457,392.00671140939596,257.8859060402685,162.51677852348993,147.71812080536913,360.18120805369125,654.2751677852349
98,111.1554054054054,88.6891891891892,125.33108108108108,786.3378378378378,387.1756756756757,264.8918918918919,166.35135135135135,147.70945945945945,346.52702702702703,618.9797297297297
99,113.08108108108108,90.96621621621621,124.75,782.5472972972973,379.3783783783784,277.1689189189189,166.72972972972974,147.02702702702703,326.4256756756757,573.1756756756756
100,113.25,93.92567567567568,122.87837837837837,763.4527027027027,386.7432432432432,277.06081081081084,164.09459459459458,144.6891891891892,313.6689189189189,548.5337837837837
101,115.47945205479452,93.02054794520548,125.02739726027397,779.9794520547945,394.95205479452056,285.013698630137,166.9041095890411,143.6917808219178,313.74657534246575,539.7945205479452
102,118.6986301369863,88.71232876712328,125.43835616438356,769.1849315068494,392.2808219178082,301.4178082191781,164.76027397260273,143.8082191780822,294.73972602739724,516.5958904109589
103,126.17808219178082,86.63698630136986,126.84931506849315,733.2739726027397,392.8424657534247,312.8082191780822,161.05479452054794,144.63013698630138,278.66438356164383,496.4178082191781
104,134.32638888888889,84.81944444444444,134.03472222222223,737.6041666666666,408.44444444444446,312.65277777777777,162.78472222222223,143.97222222222223,280.96527777777777,485.40972222222223
105,134.19444444444446,84.43055555555556,136.63194444444446,751.2708333333334,412.9375,304.0625,165.625,144.24305555555554,285.6458333333333,472.44444444444446
106,126.63888888888889,84.49305555555556,135.93055555555554,743.4861111111111,410.0,318.18055555555554,172.02083333333334,148.52083333333334,291.5138888888889,461.6458333333333
107,121.9375,84.40277777777777,130.86805555555554,744.6805555555555,404.34722222222223,325.96527777777777,174.77083333333334,147.55555555555554,292.125,439.65277777777777
108,119.0979020979021,86.65734265734265,127.16783216783217,783.4055944055945,403.44055944055947,330.7762237762238,178.0909090909091,148.51048951048952,297.8251748251748,436.83216783216784
109,117.67832167832168,84.37062937062937,122.62937062937063,744.3496503496503,395.986013986014,326.0839160839161,174.97202797202797,144.8181818181818,292.72727272727275,438.4055944055944
110,123.39716312056737,84.88652482269504,122.60992907801419,716.4042553191489,402.98581560283685,329.1843971631206,174.36170212765958,144.2340425531915,287.29787234042556,429.29787234042556
111,125.81560283687944,84.17021276595744,124.177304964539,669.1205673758865,408.3333333333333,335.09929078014187,174.34751773049646,141.9078014184397,286.6099290780142,409.1489361702128
112,127.04225352112677,84.8943661971831,124.82394366197182,632.2253521126761,400.2042253521127,342.67605633802816,176.0281690140845,139.74647887323943,287.3169014084507,401.21830985915494
113,127.25174825174825,85.27272727272727,124.25874125874125,633.2447552447552,404.42657342657344,341.67832167832165,176.8951048951049,141.63636363636363,283.958041958042,402.0979020979021
114,133.76223776223776,84.95104895104895,123.68531468531468,640.8811188811189,413.3916083916084,318.993006993007,179.97202797202797,143.32867132867133,282.8811188811189,393.8041958041958
115,140.74125874125875,85.42657342657343,124.55244755244755,673.8741258741259,410.76223776223776,292.1118881118881,182.006993006993,142.6013986013986,280.94405594405595,381.5104895104895
116,146.02083333333334,85.13194444444444,123.4375,666.3333333333334,406.13194444444446,293.71527777777777,185.03472222222223,140.1875,275.1875,378.68055555555554
117,150.8206896551724,84.92413793103448,123.58620689655173,636.9379310344827,414.0551724137931,303.95862068965516,188.7793103448276,138.68965517241378,268.70344827586206,382.93793103448274
118,160.75694444444446,86.40972222222223,125.125,611.4444444444445,425.7638888888889,297.5486111111111,187.59027777777777,142.24305555555554,273.375,378.63194444444446
119,168.46896551724137,87.22068965517241,123.71034482758621,605.9586206896552,423.9172413793103,276.0689655172414,186.27586206896552,140.39310344827587,268.36551724137934,384.9310344827586
120,178.22448979591837,86.38775510204081,124.29931972789116,614.6938775510204,426.05442176870747,261.7687074829932,193.45578231292518,144.91156462585033,272.2857142857143,380.9795918367347
121,186.44520547945206,88.23287671232876,128.46575342465752,620.2328767123288,438.45205479452056,269.06164383561645,205.37671232876713,149.08904109589042,270.1575342465753,387.8150684931507
122,195.1283783783784,89.68243243243244,134.75,598.3783783783783,414.8378378378378,277.1689189189189,200.25675675675674,147.86486486486487,260.1283783783784,378.9932432432432
123,203.78378378378378,90.02702702702703,133.97297297297297,550.4256756756756,401.1689189189189,274.2972972972973,204.21621621621622,146.93243243243242,248.24324324324326,374.52702702702703
124,208.5472972972973,89.52027027027027,123.96621621621621,526.1013513513514,401.81081081081084,253.24324324324326,206.11486486486487,146.95945945945945,238.05405405405406,373.31081081081084
125,213.08904109589042,93.22602739726027,120.1917808219178,527.3219178082192,397.3013698630137,231.47260273972603,201.5,146.82876712328766,232.67123287671234,369.76027397260276
126,209.34931506849315,96.17808219178082,117.20547945205479,510.6095890410959,399.5753424657534,233.07534246575344,202.86986301369862,144.3972602739726,230.58904109589042,365.55479452054794
127,215.9591836734694,100.81632653061224,116.38775510204081,485.86394557823127,412.36054421768705,239.42857142857142,209.69387755102042,142.74149659863946,236.73469387755102,377.97278911564626
128,216.6326530612245,101.84353741496598,115.29931972789116,475.10884353741494,405.83673469387753,232.60544217687075,212.3673469387755,142.5578231292517,236.24489795918367,372.421768707483
129,216.80272108843536,105.14965986394557,116.79591836734694,471.6530612244898,402.91156462585036,218.5578231292517,218.79591836734693,139.89115646258503,233.2721088435374,376.4557823129252
130,223.98639455782313,106.71428571428571,116.78911564625851,476.3741496598639,416.7755102040816,214.43537414965985,230.81632653061226,140.60544217687075,223.843537414966,379.2108843537415
131,227.31972789115648,108.51700680272108,116.21768707482993,491.57142857142856,428.9594594594595,217.80272108843536,247.34459459459458,142.62585034013605,213.63945578231292,382.38513513513516
132,234.31543624161074,106.57046979865771,117.83221476510067,476.8523489932886,439.5704697986577,212.85906040268458,264.86577181208054,142.9731543624161,205.83221476510067,388.97986577181206
133,243.98648648648648,107.04054054054055,123.02027027027027,475.7027027027027,431.43918918918916,208.45945945945945,279.4121621621622,144.5810810810811,192.75,409.0405405405405
134,262.88513513513516,109.4054054054054,129.08783783783784,472.6554054054054,431.3918918918919,203.56756756756758,296.77702702702703,144.72297297297297,187.0608108108108,420.39864864864865
135,265.9261744966443,110.3758389261745,133.18120805369128,470.6040268456376,442.73825503355704,197.73825503355704,312.6711409395973,144.83892617449663,181.20805369127515,427.06711409395973
136,270.744966442953,116.91275167785236,129.76510067114094,474.9731543624161,437.93288590604027,189.04697986577182,329.76510067114094,144.91275167785236,178.54362416107384,433.9530201342282
137,269.31081081081084,117.62162162162163,126.58783783783784,464.27027027027026,430.7432432432432,190.67567567567568,346.3716216216216,146.29054054054055,173.03378378378378,427.2027027027027
138,269.97333333333336,114.15333333333334,125.08,447.1333333333333,424.2,187.26666666666668,363.5466666666667,142.62,168.85333333333332,429.38
139,266.96666666666664,115.49333333333334,125.4,454.3466666666667,431.08666666666664,186.71333333333334,390.06666666666666,139.78666666666666,169.97333333333333,436.7733333333333
140,257.0,110.12666666666667,125.10666666666667,451.42,431.4066666666667,181.53333333333333,408.2,141.94666666666666,165.85333333333332,436.7133333333333
141,248.9,109.65333333333334,125.94666666666667,437.4866666666667,426.25333333333333,180.24666666666667,418.34,143.08,165.58666666666667,445.17333333333335
142,241.48666666666668,109.28,124.82666666666667,432.3,422.43333333333334,182.2,435.52666666666664,143.53333333333333,166.1,445.1933333333333
143,228.82236842105263,109.9407894736842,125.65131578947368,405.67105263157896,408.375,186.11184210526315,450.57236842105266,143.30263157894737,167.98026315789474,446.07894736842104
144,215.90196078431373,109.50980392156863,125.08496732026144,388.47058823529414,396.1437908496732,186.18954248366012,476.4313725490196,140.35294117647058,166.0718954248366,446.54901960784315
145,208.11111111111111,111.15032679738562,128.6797385620915,390.73202614379085,401.7712418300654,182.49019607843138,495.8627450980392,138.76470588235293,162.33986928104576,444.73856209150324
146,205.6797385620915,110.4640522875817,128.40522875816993,387.96078431372547,402.37254901960785,176.35294117647058,512.281045751634,138.65359477124184,161.81045751633988,441.8235294117647
147,213.62745098039215,110.09803921568627,127.2875816993464,407.6143790849673,394.2352941176471,174.30065359477123,541.0915032679738,137.79084967320262,163.20261437908496,440.11764705882354
148,199.2922077922078,107.18831168831169,128.85064935064935,436.8181818181818,390.09090909090907,174.5974025974026,571.0194805194806,135.8961038961039,161.75324675324674,439.6363636363636
149,190.30322580645162,103.91612903225807,128.33548387096775,436.28387096774196,394.7741935483871,178.23225806451612,609.1935483870968,135.76774193548388,165.52903225806452,442.4709677419355
150,182.70967741935485,103.70967741935483,125.88387096774194,406.2967741935484,394.03225806451616,173.50967741935483,630.658064516129,135.40645161290323,164.4774193548387,443.18709677419355
151,178.83225806451614,106.14193548387097,126.94193548387096,390.9161290322581,403.7032258064516,170.0258064516129,629.7612903225806,135.99354838709678,162.74193548387098,442.6774193548387
152,179.39354838709679,105.34838709677419,127.01290322580645,388.2064516129032,406.0967741935484,168.6451612903226,637.1612903225806,135.03225806451613,165.6,435.38709677419354
153,175.0897435897436,106.65384615384616,126.53205128205128,374.7692307692308,404.03846153846155,170.09615384615384,651.1858974358975,135.28846153846155,170.34615384615384,427.80128205128204
154,178.0891719745223,103.35031847133757,123.29299363057325,388.5796178343949,416.7643312101911,174.70700636942675,680.6687898089172,136.76433121019107,171.3184713375796,426.78980891719743
155,171.53503184713375,99.4140127388535,123.80891719745223,405.8089171974522,428.0063694267516,181.15286624203821,695.8025477707006,137.38853503184714,172.9044585987261,426.11464968152865
156,162.10759493670886,96.17721518987342,121.11392405063292,412.55696202531647,421.61392405063293,186.27215189873417,707.7088607594936,137.3860759493671,176.13291139240508,410.5822784810127
157,151.76582278481013,94.82278481012658,118.92405063291139,422.0253164556962,420.0126582278481,184.39240506329114,718.1455696202531,138.23417721518987,181.65189873417722,403.5632911392405
158,150.5379746835443,92.81645569620254,122.28481012658227,426.9746835443038,412.3354430379747,185.4620253164557,733.1898734177215,134.0759493670886,194.10759493670886,409.6835443037975
159,143.8238993710692,95.40251572327044,125.39622641509433,409.2201257861635,394.45283018867923,187.25157232704402,766.1823899371069,136.47798742138366,203.0754716981132,409.71069182389937
160,142.91194968553458,95.11949685534591,123.66666666666667,404.2327044025157,394.54088050314465,197.23899371069183,782.0503144654089,139.33333333333334,210.9685534591195,402.2012578616352
161,137.75776397515529,88.6024844720497,119.5031055900621,419.00621118012424,404.18633540372673,193.30434782608697,776.1055900621118,138.5527950310559,214.16770186335404,404.0807453416149
162,133.75776397515529,88.01863354037268,120.40993788819875,452.0745341614907,439.888198757764,197.83229813664596,775.4844720496894,136.98136645962734,217.29813664596273,411.5652173913044
163,133.01234567901236,90.08641975308642,119.28395061728395,438.9691358024691,440.5987654320988,204.59259259259258,812.283950617284,140.22222222222223,231.7037037037037,415.641975308642
164,131.24539877300614,91.92638036809817,119.8282208588957,427.42944785276075,435.23312883435585,205.96932515337423,861.2944785276073,138.91411042944785,244.8957055214724,406.9877300613497
165,132.60365853658536,89.85365853658537,121.8048780487805,410.0792682926829,447.8414634146341,200.1341463414634,908.1768292682926,141.09756097560975,248.9878048780488,413.0914634146341
166,132.85454545454544,91.06060606060606,122.2060606060606,397.9030303030303,454.1878787878788,202.34545454545454,918.8848484848485,142.64242424242425,264.4969696969697,424.2848484848485
167,130.54545454545453,90.93333333333334,126.08484848484848,406.6606060606061,452.3333333333333,197.53939393939393,922.5575757575757,141.72727272727272,282.24242424242425,418.24242424242425
168,124.00602409638554,92.06024096385542,122.90361445783132,418.30120481927713,460.355421686747,192.44578313253012,929.7710843373494,136.3132530120482,302.2469879518072,419.7289156626506
169,130.5449101796407,88.52694610778443,125.78443113772455,415.8023952095808,472.8622754491018,197.89820359281438,933.6706586826348,137.9880239520958,330.47904191616766,422.09580838323353
170,141.63095238095238,88.04761904761905,126.89880952380952,423.32142857142856,495.67261904761904,192.80357142857142,970.7678571428571,140.20238095238096,371.17261904761904,430.5
171,145.61764705882354,89.21764705882353,122.98823529411764,417.02941176470586,494.38235294117646,183.89411764705883,1011.2647058823529,142.61764705882354,408.4647058823529,425.66470588235296
172,148.5,90.72941176470589,122.64117647058823,427.7705882352941,481.4235294117647,190.1705882352941,1059.5529411764705,145.3764705882353,439.0764705882353,429.2
173,157.11111111111111,90.74853801169591,124.87134502923976,433.4035087719298,465.80116959064327,189.22222222222223,1059.345029239766,145.5672514619883,445.15204678362574,424.99415204678365
174,160.62790697674419,91.01744186046511,126.65116279069767,435.3779069767442,479.5348837209302,189.29651162790697,1062.0232558139535,139.90116279069767,477.2732558139535,430.8255813953488
