Distance_(microns),eve,engril,mlpt,hb,kr,gt,svb,cad,runt,odd
34,127.6370968,246.4112903,386.8225806,596.6774194,589.9435484,601.1451613,308.3951613,192.8709677,475.6370968,328.3306452
35,128.4065041,244.9105691,393.7804878,593.3252033,566.4552846,617.3252033,311.3902439,192.4065041,478.3495935,329.7398374
36,128.9112903,240.5080645,393.7822581,597.5241935,563.5967742,624.4677419,316.8548387,192.0645161,477.4516129,329.6370968
37,132.5772358,228.495935,389.3170732,576.796748,575.8373984,625.8373984,315.195122,190.8943089,468.8130081,332.5853659
38,134.6910569,212.9918699,388.2195122,554.4390244,561.5284553,615.7073171,309.195122,188.6422764,461.5365854,335.4796748
39,133.4308943,192.9268293,391.195122,558.6097561,545.9674797,595,294.3089431,186.1544715,480.3739837,342.6260163
40,133.0887097,184.4516129,388.0403226,586.5483871,549.8548387,576.8548387,290.8870968,185.2258065,482.5967742,348.6612903
41,133.3548387,181.1693548,381.3306452,593.4758065,553.3225806,555.483871,296.3387097,186.8467742,467.4435484,350.9354839
42,131.6935484,174.3548387,380.3467742,580.1854839,557.2580645,536.8306452,300.1290323,188.6935484,479.983871,350.5080645
43,129.7903226,169.0403226,378.2822581,594.983871,569.4677419,548.8790323,303.8387097,187.6532258,494.1854839,345.8387097
44,127.796748,169.0813008,376.6585366,596.2764228,582.504065,578.0162602,304.8130081,187.7723577,480.9186992,320.0406504
45,129.2622951,168.3688525,380.7131148,570.5737705,563.1065574,587.0655738,300.6885246,190,478.5409836,312.5081967
46,132.9669421,166.9173554,387.0495868,578.1239669,555.1404959,573.8512397,298.0991736,191.5950413,490.1652893,326.7933884
47,132.9243697,162.3361345,391.1764706,609.3865546,583.3781513,556.1008403,302.0084034,190.9159664,491.9411765,337.7394958
48,133.3644068,155.3389831,381.0169492,640.2966102,593.6949153,565.0932203,300.5677966,189.8050847,489.2372881,346.5254237
49,137.017094,145.1025641,376.1196581,672.9487179,586.2051282,590.2307692,302.965812,188.6752137,478.4786325,341.1196581
50,135.5128205,135.9059829,380.2307692,711.5384615,576.042735,605.3076923,306.9401709,187.0683761,473.0854701,339.1880342
51,130.4086957,128.5217391,377.5652174,717.626087,573.4173913,611.8695652,301.973913,187.1913043,481.6608696,345.8
52,129.0521739,120.2608696,372.2434783,699.1913043,573.6869565,607.6173913,305.4086957,187.0521739,490.7043478,341.4347826
53,128.4385965,113.6140351,374.5526316,704.2982456,563.2105263,620.4210526,308.4912281,186.2017544,495.3421053,333.7192982
54,124.8434783,113.7913043,373.8173913,729.8173913,545.773913,637.2086957,301.1913043,185.3130435,487.3217391,330.3130435
55,124.8859649,113.4561404,370.7807018,800.2192982,551.1842105,634.5087719,299.2719298,191.245614,484.9649123,330.1491228
56,128.1150442,111.7522124,375.0973451,830.7522124,561.8053097,639.2477876,297.2477876,196.4690265,490.4336283,334.2654867
57,127.5701754,111.7368421,381.3070175,795.1929825,554.1315789,660.5175439,297.3947368,189.1929825,494.5,342.9561404
58,127.3893805,112.5663717,383.9380531,774.1946903,552.6902655,649.4867257,301.8495575,181.9292035,500.1415929,352.300885
59,128.5438596,109.9736842,385.8157895,762.8070175,559.8859649,612.2719298,310.9210526,186.0263158,512.6052632,351.4210526
60,128.7699115,107.7522124,385.7610619,715.2920354,564.159292,601.4513274,319.5840708,192.1238938,514.3982301,352.7168142
61,126.1826087,105.3217391,373.0434783,707.3913043,563.7478261,603.7826087,316.6695652,190.6608696,496.0173913,362.9826087
62,126.4347826,109.5043478,362.5826087,716.6782609,551.3304348,605.9913043,306.5130435,185.1217391,489.7217391,361.8956522
63,127.7565217,115.2434783,369.7913043,716.6173913,556.0347826,613.2956522,297.3826087,183.0956522,490.2,356.7391304
64,128.887931,110.5,376.3965517,712.0344828,589.75,640.1293103,298.5172414,184.0086207,491.2068966,343.887931
65,128.8534483,107.362069,361.0948276,632.5689655,603.1896552,633.1982759,302.5258621,185.3017241,488.9913793,337.6206897
66,125.7521368,106.2307692,356.7521368,592.2051282,598.3760684,613.6752137,302.5042735,184.2393162,481.042735,345.2905983
67,124.5431034,104.8534483,364.862069,598.9741379,582.4310345,601.4741379,299.3706897,181.4137931,489.2931034,342.8706897
68,123.0512821,103.7179487,359.1025641,570.1880342,569.0854701,595.7777778,297.3675214,181.1025641,504.7606838,332.4188034
69,123.0598291,110.2051282,352.5897436,542.7435897,581.1965812,594.3589744,296.5897436,181.8888889,490.6923077,332.4188034
70,122.7435897,113.8290598,357.5042735,546.8119658,613.8290598,591.0940171,296.0769231,183.965812,479,329.6666667
71,121.059322,111.3305085,362.0423729,550.2288136,635.279661,573.4576271,305.1610169,186.5677966,484.779661,318.4915254
72,125.6864407,109.9322034,366.7542373,561.8559322,632.0508475,544.7542373,306.4237288,182.4830508,499.7288136,322.779661
73,132.9831933,108.5630252,360.5210084,564.1260504,619.7310924,522.4957983,301.9411765,180.0168067,520.8991597,337.5882353
74,135.7647059,108.6302521,352.5714286,552.2605042,612.302521,521.7563025,301.0168067,185.0420168,506.2268908,334.5042017
75,135.7833333,108.675,360.4416667,520.125,609.6333333,523.2416667,299.8583333,187.8333333,490.675,328.6166667
76,129.9090909,109.6694215,369.5454545,493.8595041,607.5950413,528.3057851,300.8099174,185.5619835,497.785124,326.6942149
77,128.7868852,107.4918033,380.8360656,485.1967213,619.7213115,532.9262295,295.3688525,185.442623,499.7704918,324.204918
78,130.8292683,103.300813,382.8130081,502.6910569,631.2601626,527.699187,295.1788618,186.7723577,492.2195122,322.0325203
79,125.483871,106.3064516,371.6370968,521.8951613,625.6612903,516.4274194,307.2419355,186.2258065,492.6209677,322.2983871
80,120.8095238,110.5396825,363.2142857,510.8968254,640.2857143,515.3174603,310.9285714,187.3730159,495.3412698,323.2619048
81,122.5873016,117.9761905,356.468254,505.5,678.1031746,533.5238095,306.9365079,192.1904762,498.0793651,328.9603175
82,124.4724409,116,343.9212598,503.9448819,696.7716535,548.5511811,303.9212598,194.8976378,490.8740157,333.2598425
83,126.2677165,106.2677165,352.9291339,510.4330709,703.6850394,550.8661417,308.0393701,190.6377953,474.6692913,335.5905512
84,126.546875,106.4296875,378.5546875,524.90625,686.859375,543.3828125,309.15625,189.1796875,485.3125,332.171875
85,126.496124,109.0232558,384.5658915,522.5891473,688.627907,529.0387597,307.6124031,189.3643411,501.2093023,326.9767442
86,127.4615385,116.3153846,385.6,506.2153846,708.2692308,526.4923077,306.1461538,186.2461538,513.0538462,333.3692308
87,126.2575758,115.219697,383.1212121,484.8106061,695.7272727,521.5606061,315.969697,190.4242424,521.2727273,335.8409091
88,124.3106061,107.469697,374.6136364,496.0681818,693.3333333,520.6666667,325.1742424,192.7121212,522.1590909,336.2651515
89,133.1716418,111.0074627,361.2686567,516.4029851,703.4104478,524.880597,320.0447761,190.7089552,516.880597,334.4402985
90,143.0820896,116.0298507,369.641791,522.4850746,713.9328358,530.4104478,315.8656716,190.8880597,515.5373134,337.1119403
91,138.4632353,110.2794118,372.8602941,522.0661765,697.2941176,527.4705882,307.9411765,190.5588235,524.0441176,344.1544118
92,131.3741007,106.1654676,362.4892086,534.0359712,698.7338129,526.0719424,307.8920863,185.381295,525.8633094,345.8920863
93,120.9109589,103.2534247,350.1164384,494.4452055,693.760274,520.3150685,312.6027397,180.3835616,510.9109589,339.9863014
94,118.1372549,104.8039216,342.0784314,440.7581699,685.9019608,507.2352941,314.1633987,178.9934641,500.5620915,334.0980392
95,117.675,106.85,340.66875,448.88125,678.33125,490.15,301.68125,178.175,495.00625,327.275
96,119.4573171,103.5,346.7317073,472.3841463,673.1341463,474.7865854,300.0182927,177.0731707,500.6219512,328.5365854
97,122.1878788,101.8060606,359.9272727,477.9636364,661.4424242,472.4545455,300.0545455,178.0060606,507.1212121,328.5818182
98,124.5357143,101.0892857,360.2202381,468.8571429,663.172619,479.875,296.8511905,181.2202381,502.8214286,320.7678571
99,124.0952381,103.2857143,350.3392857,457.7678571,679.4404762,483.4285714,308.1369048,184.8690476,500.6428571,322.2797619
100,122.6941176,105.9176471,357.9058824,491.8294118,686.5470588,488.3647059,320.0058824,186.3941176,501.0352941,327.4647059
101,123.2748538,104.6081871,370,524.4619883,699.6666667,499.9064327,315.9532164,185.0760234,508.9005848,335.7251462
102,123.9884393,104.4624277,367.6531792,513.5953757,707.6300578,511.2947977,310.1560694,184.283237,514.8381503,339.3352601
103,124.6571429,106.7542857,363.8571429,494.1085714,706.0171429,516.76,308.52,188.4971429,513.6514286,329
104,125.2342857,107.4,364.6857143,471.64,716.4171429,521.7714286,309.2342857,193.5657143,523.4457143,332.1142857
105,125.3636364,107.0170455,369.6875,465.6590909,719.2329545,524.3579545,314.5284091,190.4318182,534.5568182,344.6363636
106,131.4204545,103.9829545,374.6022727,474.8920455,719.75,527.8011364,318.9659091,183.6931818,524.4545455,347.0852273
107,133.3163842,102.7570621,376.1525424,478.9548023,717.1129944,537.1242938,315.6497175,181.7683616,514.9152542,344.4745763
108,126.5649718,105.8079096,377.2372881,486.8022599,719.7118644,543.1129944,327.7683616,183.6836158,509.1638418,340.2033898
109,125.2346369,109.6480447,369.4748603,499.4972067,742.7821229,546.3184358,332,183.698324,516.1955307,339.3575419
110,127.7833333,114.35,362.4166667,508.3944444,766.8777778,547.2833333,322.8833333,187.7833333,535.6722222,339.4666667
111,129.2277778,111.5111111,360.2277778,523.7666667,772.1277778,541.3222222,326.5722222,191.3388889,524.95,339.5
112,129.0718232,109.2154696,369.7292818,523.878453,748.8618785,559.1546961,336.160221,190.1767956,509.4530387,341.5524862
113,125.9834254,109.9944751,377.4917127,519.3370166,709.8453039,574.9226519,332.7955801,187.3701657,511.3149171,348.9447514
114,125.5164835,110.9230769,374.5769231,525.2747253,685.8846154,550.3956044,325.0164835,185.967033,511.0384615,350.9835165
115,127.0939227,111.4861878,375.359116,541.1491713,675.3259669,539.9558011,330.2541436,185.5801105,509.4972376,350.4364641
116,130.3516484,112.1538462,374.5054945,526.6318681,685.9230769,546.8076923,338.2032967,186.2747253,507.0879121,346.3736264
117,132.3461538,112.8131868,366.1098901,504.8846154,716.6373626,557.5274725,337.7692308,185.7802198,505.2692308,341.010989
118,127.2282609,112.5652174,364.5217391,508.5108696,741.5326087,562.5543478,334.0271739,182.7880435,495.0271739,335.5923913
119,125.7135135,111.3351351,376.9891892,514.7459459,723.8810811,566.0216216,335.2594595,183.9675676,491.2594595,333.9297297
120,127.4432432,109.4972973,373.3783784,507.7945946,701.8810811,573.4702703,332.2162162,185.5405405,497.572973,337.4756757
121,127.6256684,108.026738,356.6684492,482.6470588,710.0427807,562.9679144,321.6684492,184.9037433,498.3262032,334.7647059
122,127.6737968,107.3957219,354.5828877,479.0320856,721.1016043,548.3903743,312.3903743,183.5347594,499.5668449,331.1604278
123,126.2245989,110.459893,355.8716578,501.0374332,709.2566845,544.3101604,307.8663102,182.026738,512.8823529,333.368984
124,125.6290323,110.3870968,353.1290323,525.3333333,700.0268817,549.7258065,307.3548387,183.827957,519.9946237,332.7526882
125,125.2406417,106.5989305,352.3743316,516.5347594,691.3368984,558.684492,315.8395722,190.9839572,516.7593583,328.8395722
126,129.6363636,106.0160428,361.2139037,486.1122995,698.2566845,554.9304813,325.4064171,197,505.7112299,329.3262032
127,134.0698925,106.5591398,358.1935484,468.5752688,708.311828,536.2903226,331.2634409,194.8763441,487.5215054,331.4462366
128,128.3924731,108.1182796,350.8978495,452.3978495,699.3548387,527.3548387,333.7365591,190.0483871,492.4892473,325.688172
129,123.6344086,110.2258065,352.2903226,428.6505376,696.2096774,522.6021505,325.0053763,187.1451613,497.9946237,317.8709677
130,120.5189189,113.7081081,355.4648649,423.5513514,714.2540541,513.627027,318.7081081,184.1027027,498.2702703,311.8054054
131,121.2934783,112.3315217,357.0380435,428.6195652,712.076087,498.173913,317.048913,180.6467391,502.3804348,319.0054348
132,123.5163043,109.6793478,359.9782609,454.6902174,697.9673913,494.798913,316.4565217,177.6141304,506.3423913,331.8532609
133,120.3076923,106.7307692,361.8681319,470.3021978,689.7967033,503.5164835,324.6483516,179.6373626,495.8296703,324.4945055
134,118.8791209,109.0054945,360.1868132,474.2527473,690.6868132,506.0989011,334.0549451,181.7032967,485.478022,320.5824176
135,120.9502762,120.3977901,356.2099448,493.7127072,701.1933702,517.1436464,325.9889503,180.3425414,485.4198895,329.1491713
136,122.5359116,132.2983425,352.5248619,512.7237569,719.4972376,523.8839779,305.6740331,181.3977901,484.558011,336.4364641
137,123.8777778,145.3777778,351.6,542.2111111,725.6055556,518.0722222,301.8722222,184.0222222,481.1055556,341.6666667
138,125.4748603,178.575419,347.7318436,562.6536313,704.9664804,519.603352,308.2122905,185.3798883,493.2346369,341.2960894
139,124.7206704,208.5642458,351.1396648,531.1173184,673.027933,515.9385475,312.0558659,187.5642458,506.6703911,342.1787709
140,120.5642458,233.9441341,357.8715084,521.9608939,658.3854749,512.5251397,315.0782123,185.8100559,512.1843575,350.2067039
141,118.5730337,256.4662921,361.6910112,554.4101124,676.7359551,519.2640449,320.4325843,186.2808989,510.1123596,367.0786517
142,117.5932203,277.4632768,361.5988701,580.8474576,691.6497175,516.8813559,327.4124294,191.5423729,503.3107345,388.7288136
143,121.3714286,294.9142857,360.8114286,596.5885714,704.88,509.3828571,328.2171429,190.1428571,495.9371429,395.0114286
144,124.6589595,321.7283237,359.4219653,568.6011561,701.9364162,507.265896,329.6300578,188.4739884,492.2890173,394.6358382
145,125.3023256,368.5639535,357.1395349,543.5523256,688.6162791,508.2616279,326.5116279,188.2848837,497.7034884,379.5988372
146,126.6,385.9294118,352.8882353,546.4823529,673.3470588,511.9705882,329.3352941,184.7588235,496.8294118,372.4235294
147,127.7573964,381.4556213,353.5621302,546.4201183,659.591716,515.7337278,342.5207101,187.3905325,492.5739645,373.3076923
148,126.2754491,385.6826347,361.3413174,536.6586826,658.5209581,523.251497,337.8502994,192.8203593,493.1197605,376.3532934
149,124.8562874,397.5868263,363.3293413,538.4790419,657.1257485,528.4071856,325.5149701,192.3532934,491.9640719,382
150,123.9759036,412.9879518,361.5421687,535.4156627,656.3554217,540.126506,329.0662651,187.6686747,494.6445783,388.8072289
151,122.569697,407.2787879,366.7818182,524.0787879,656.1636364,555.7454545,342.4545455,182.2181818,492.6424242,384.4484848
152,120.5030303,383.030303,366.6,506.3454545,661.1818182,560.0727273,352.0545455,180.0060606,484.4121212,369.1212121
153,123.2727273,377.6666667,362.5878788,498.3939394,683.2060606,559.7272727,350.6848485,181.6060606,489.769697,366.3090909
154,126.3963415,372.4085366,375.3292683,536.2439024,694.0121951,562.2134146,350.3902439,188.6097561,498.9390244,368.9329268
155,127.5582822,351.4417178,378.5153374,548.2944785,687.1226994,554.8527607,350.2883436,191.5889571,503.6871166,361.5705521
156,127.8703704,337.1358025,371.2716049,521.7222222,669.6419753,534.2592593,346.117284,188.3024691,501.6358025,361.3395062
157,127.0308642,327.6604938,364.6234568,513.2407407,657.3024691,526.2716049,348.845679,187.0987654,489.3209877,370.5432099
158,127.5,329.725,359.1625,517.2375,665.83125,528.31875,358.0875,185.5875,491.425,375.5
159,126.9565217,327.0621118,357.5341615,510.9813665,664.2173913,524.4906832,355.1180124,183.9192547,498.1180124,375.173913
160,125.23125,313.20625,362.7125,496.46875,664.0375,530.86875,342.2625,185.81875,498.54375,377.68125
161,124.6415094,299.081761,370.7358491,474.8050314,695.9245283,536.4339623,333.5660377,187.6415094,494.5408805,380.8867925
162,125.2327044,283.5534591,371.1320755,476.081761,731.3018868,532.1069182,330.9433962,187.4150943,481.5974843,383.1320755
163,127.0636943,271.2229299,369.8535032,491.4968153,749.2420382,519.2292994,339.7133758,189.7515924,493.4585987,378.4968153
164,128.0127389,255.6178344,365.5987261,481.1019108,740.8152866,511.5859873,348.7898089,195.1783439,515.5732484,368.3248408
165,127.5705128,232.1923077,364.2371795,476.5897436,745.0961538,511.75,349.25,193.5320513,511.6410256,368.3012821
166,126.2451613,222.2387097,362.2774194,514.8387097,738.3548387,510.0580645,348.7225806,188.2322581,504.4387097,367.3806452
167,123.8169935,231.745098,360.7320261,525.2222222,726.6470588,520.8888889,346.5816993,188.7385621,490.6405229,366.3464052
168,124.9542484,227.3986928,366.3333333,491.8562092,738.3464052,541.9934641,349.1568627,193.6666667,485.2679739,364.5947712
169,126.9869281,217.0130719,375.248366,484.3986928,737.4509804,545.0915033,357.4117647,200.0522876,485.1830065,358.0980392
170,126.3026316,201.2565789,384.0065789,493.6052632,726.9868421,542.6118421,354.2236842,198.3026316,487.3289474,363.4342105
171,125.7417219,193.4635762,379.0331126,492.5496689,714.5165563,540.9337748,339.0331126,190.4569536,492.7682119,368.218543
172,125.0933333,198.9466667,371.42,493.98,708.3333333,539.5466667,340.5333333,188.66,502.8266667,365.7466667
173,124.1,184.92,363.8533333,499.66,712.3333333,529.4466667,346.1,188.4,503.5533333,370.7533333
174,123.6577181,163.6174497,360.3691275,499.4161074,728.7986577,523.8993289,340.7449664,184.9463087,499.5503356,380.9261745
175,130.6351351,156.0743243,360.4391892,492.1351351,745.0945946,527.7837838,337,186.6418919,490.0135135,382.4054054
176,133.3851351,149.0945946,366.7837838,466.4256757,748.3783784,534.0810811,341.7837838,189.2027027,480.6554054,381.6486486
177,128.8648649,144.6216216,371.0878378,454.0337838,742.5067568,531.2094595,348.5405405,187.3513514,480,374.0067568
178,128.3243243,135.4256757,365.8716216,455.7364865,742.0337838,510.777027,349.0945946,188.6148649,491.3310811,366.8581081
179,130.4217687,123.9863946,360.7755102,468.4897959,753.3945578,509.0204082,349.2176871,191.4829932,512.8843537,362.2312925
180,126.8972603,137.0890411,359.8287671,482.8972603,749.9794521,521.4657534,348.0410959,189.3561644,513.2328767,363.7945205
181,122.5958904,143.6164384,363.2465753,475.6027397,751.0136986,518.2123288,352.7328767,186.7671233,510.7671233,367.9246575
182,118.3862069,132.3793103,358.1034483,474.0482759,762.6827586,508.6965517,351.8965517,187.8206897,517.862069,374.0965517
183,118.1180556,124.4513889,345.4444444,487.2361111,749.9097222,505.2986111,344.1180556,188.7083333,521.4375,363.7083333
184,120.0972222,118.4652778,345.9930556,493.3541667,732.2708333,505.5486111,337.4861111,191.0625,519.5694444,343.2222222
185,121.3309859,115.471831,355.943662,466.4788732,727.0211268,504.6408451,338.0492958,194.2676056,516.7887324,339.1267606
186,122.6950355,113.1276596,359.9432624,441.5177305,746.6950355,507.8865248,345.5602837,193.893617,514.9219858,340.2765957
187,124.3802817,111.4225352,356.3169014,436.7464789,786.7746479,507.2464789,357.3380282,191.8309859,520.5492958,343.084507
188,123.8428571,109.0142857,349.2214286,451.2357143,819.7571429,505.4142857,358.8785714,195.95,517.5071429,346.7
189,119.9214286,104.7857143,348.8428571,446.4357143,815.4785714,496.0214286,341.5285714,196.5857143,497.3928571,348.0071429
190,117.884058,107.3188406,355.3188406,433.8188406,786.3623188,485.442029,332.1449275,191.9855072,505.4782609,336.6811594
191,116.2481752,109.1678832,356.1094891,402.6788321,773.6277372,486.379562,334.0948905,192.919708,520.3649635,322.0656934
192,117.8296296,104.2148148,355.7703704,389.8074074,785.6296296,498.0296296,336.5481481,199.3037037,513.8,326.837037
193,117.4552239,103.119403,352.0746269,422.619403,792.7537313,507.4253731,332.1641791,198.8955224,506.7537313,329.8358209
194,115.6212121,106.7045455,359.0833333,430.2424242,787.219697,512.8030303,336.719697,194.4090909,506.2348485,331.3712121
195,120.5114504,107.6870229,363.8396947,408.9083969,782.7938931,507.8778626,341.4656489,191.4351145,507.2442748,333.7557252
196,126.5891473,108.5348837,370.372093,404.2790698,808.4573643,512.5736434,344.0697674,191.2093023,507.5658915,339.0465116
197,122.1875,107.6015625,375.703125,404.09375,820.234375,514.8203125,342.4140625,191.421875,502.28125,340.671875
198,122.1190476,107.468254,381.6825397,388.984127,814.1746032,506.7222222,343.2460317,189.8650794,506.9206349,343.484127
199,126.248,107.464,376.512,373.312,808.696,500.376,353.024,184.704,522.024,344.432
200,127.0162602,107.5121951,367.8780488,371.4146341,814.5934959,507.7398374,370.5447154,182.195122,520.6422764,341.3902439
201,125.5447154,107.1707317,374.1788618,384.1056911,817.097561,515.9837398,369.7154472,185.699187,509.4552846,333.5853659
202,120.902439,109.5934959,380.9186992,387.9674797,832.1056911,518.2682927,355.5121951,184.4227642,531.4308943,340.3333333
203,121.0413223,110.4049587,374.9090909,380.338843,861.8595041,512.6280992,353.8429752,182.2396694,541.0247934,346.9256198
204,125.9504132,108.0661157,370.6363636,390.2231405,878.6198347,516.4380165,347.5041322,181.6528926,525.0661157,342.6859504
205,130.1311475,108.6557377,367.5655738,399.8852459,867.8360656,530.9180328,338.3442623,181.0081967,513.5737705,333.7377049
206,133.5983607,110.204918,367.6065574,377.1803279,839.8196721,525.942623,332.8688525,184.9016393,500.6147541,323.6229508
207,129.0661157,109.1322314,375.5289256,367.4710744,818.0082645,513.3305785,337.4214876,189.2479339,503.4628099,329.8181818
208,125.5166667,109.6916667,384.2916667,412.9166667,817.7666667,513.95,350.025,189.9416667,509.0916667,336.375
209,123.5083333,112.8333333,382.9583333,422.2333333,804.8583333,519.2833333,358.4833333,186.9,518,343.4916667
210,121.9333333,112.025,375.5666667,396.3333333,790.15,509.2916667,363.025,189.4083333,520.2666667,346.8583333
211,121,109.605042,379.8487395,383.1428571,778.6806723,505.1596639,352.6554622,189.5966387,519.2941176,346.8739496
212,122.0666667,111.625,383.8,378.7166667,771.025,516.5083333,342.9166667,187.5666667,516.15,345.3416667
213,122.9833333,112.1916667,379.1666667,389.85,801.4333333,528.7833333,345.2833333,186.0833333,514.9583333,343.9333333
214,123.7563025,110.8655462,373.3781513,398.0420168,826.0168067,530.0168067,349.487395,187.5798319,525.7058824,342.9747899
215,126,112.8487395,366.6890756,400.7647059,806.8319328,508.9159664,356.1176471,186.2436975,526.8151261,340.3613445
216,129.2436975,116.9579832,375.394958,396.4453782,801.8151261,508.1344538,368.5882353,186.2941176,518.8319328,340.0840336
217,130.512605,113.2436975,390.2436975,393,819.1260504,531.4033613,370.8487395,188.8907563,504.1260504,345.6890756
218,132.5084746,110.2457627,391.8898305,407.4067797,824.6864407,537.5423729,355.9745763,189.6949153,495.2966102,351.4576271
219,135.6386555,110.7394958,389.3529412,400.0336134,798.4033613,532.0588235,340.9243697,188.7478992,512.5462185,350.1176471
220,135.7058824,110.394958,388.4369748,378.1008403,775.9243697,542.8991597,343.6134454,183.6638655,518.9747899,353.8235294
221,134.0423729,109.6949153,381.1610169,380.5084746,782.8474576,547.5,357.3644068,183.3644068,515.9576271,365.5508475
222,128.5948276,108.5431034,376.637931,392.4913793,794.3275862,535.4224138,372.4568966,190.4482759,519.3793103,367.0431034
223,124.3304348,107.5304348,392.0434783,407.6434783,789.8,536.1913043,380.7130435,194.626087,524.2,363.826087
224,126.5263158,107.9561404,398.4473684,423.3245614,788.9035088,538.4298246,394.2192982,198.6491228,539.2982456,360.4385965
225,128.1415929,108.9026549,393.3362832,440.2300885,837.2035398,524.3451327,403.0088496,197.6460177,544.0265487,355.9380531
226,128.7807018,109.8508772,385.6491228,437.0438596,873.7982456,520.7631579,391.7807018,193.3333333,530.0526316,348.2192982
227,129.5309735,110.5840708,381.6460177,418.7433628,896.9734513,536.9115044,374.7787611,192.6371681,522.7964602,348.7168142
228,130.5535714,112.4375,381.5535714,418.4464286,903.75,543.6785714,364.7321429,195.5625,519.1428571,352.7053571
229,132.875,117.2589286,381.0446429,417.5178571,889.2232143,535.8571429,362.5714286,193.9375,528.3660714,364.5089286
230,132.2522523,117.6666667,395,404.8198198,866.3693694,538.2882883,374.6756757,188.1621622,538.6396396,373.1081081
231,127.0720721,112.5945946,396.4594595,403.3153153,838.5765766,547.954955,383.9189189,188.018018,545.3513514,367.036036
