Distance_(microns),eve,engril,mlpt,hb,kr,gt,svb,cad,runt,odd
34,316.9836065573771,129.79016393442623,207.69508196721313,1579.0,124.11147540983606,490.7573770491803,329.1967213114754,120.8327868852459,212.02622950819674,241.70491803278688
35,302.15960912052117,131.31921824104234,203.7557003257329,1557.071661237785,119.61889250814332,491.84364820846906,325.84364820846906,119.70358306188925,211.00325732899023,241.27687296416937
36,285.97394136807816,133.11400651465797,202.10423452768728,1542.5895765472312,117.53745928338762,495.6319218241042,322.79153094462544,118.1270358306189,213.16938110749186,241.72638436482086
37,284.57654723127035,126.85342019543974,200.1986970684039,1520.7068403908795,116.36156351791531,499.0944625407166,317.1302931596091,115.16938110749186,214.47231270358307,242.57328990228012
38,284.29967426710095,122.15309446254072,196.5830618892508,1502.2410423452768,115.42671009771988,510.02605863192184,312.63843648208467,112.37785016286645,214.6026058631922,242.37459283387622
39,280.8371335504886,122.2084690553746,191.82084690553745,1492.5960912052117,114.26058631921823,531.2084690553746,309.9674267100977,110.53420195439739,214.91530944625407,241.9543973941368
40,284.6862745098039,122.85573770491803,186.82295081967214,1485.1693811074917,112.61639344262295,549.7557003257328,308.0488599348534,109.74426229508197,215.64820846905536,242.94788273615634
41,278.1344262295082,125.95409836065573,181.68196721311475,1479.0655737704917,111.39016393442623,566.0918032786885,309.6393442622951,109.04918032786885,219.31803278688525,247.42295081967214
42,267.95081967213116,123.25901639344262,178.59672131147542,1464.016393442623,111.27540983606558,570.4754098360655,308.472131147541,108.1639344262295,221.05245901639344,248.45901639344262
43,263.8,122.02622950819672,177.0950819672131,1468.8918032786885,112.38360655737705,574.7672131147541,305.1311475409836,106.90163934426229,221.63606557377048,247.79016393442623
44,247.12418300653596,120.87908496732027,174.66666666666666,1478.4640522875818,113.36601307189542,577.6699346405229,299.7287581699346,105.8529411764706,221.23202614379085,245.8986928104575
45,230.43648208469057,118.35504885993485,170.73941368078175,1487.2508143322475,113.91530944625407,583.3583061889251,296.2442996742671,105.37785016286645,220.63192182410424,245.8925081433225
46,228.10714285714286,114.42207792207792,165.67532467532467,1504.5844155844156,114.74350649350649,583.6980519480519,296.93831168831167,104.23376623376623,219.4090909090909,247.16558441558442
47,232.48534201954396,115.3257328990228,162.61237785016286,1537.8045602605864,116.7557003257329,587.1693811074919,301.23778501628664,104.56026058631922,220.73615635179152,248.03908794788273
48,234.62337662337663,116.99025974025975,159.96428571428572,1542.5194805194806,118.43831168831169,589.4675324675325,303.2305194805195,105.52272727272727,220.66883116883116,244.05844155844156
49,232.80519480519482,114.27272727272727,159.46428571428572,1531.1655844155844,118.68831168831169,600.724025974026,303.70454545454544,107.1590909090909,223.30194805194805,240.03246753246754
50,236.77450980392157,116.8202614379085,162.40196078431373,1536.186274509804,117.47385620915033,607.5882352941177,304.9019607843137,110.16666666666667,229.2450980392157,241.91176470588235
51,242.8856209150327,115.93790849673202,164.98692810457516,1550.1993464052287,115.88888888888889,601.0522875816994,306.12091503267976,110.51307189542484,232.1078431372549,243.42156862745097
52,256.718954248366,115.67647058823529,166.71241830065358,1574.7679738562092,115.58823529411765,600.7679738562091,308.69607843137254,110.28104575163398,234.59803921568627,240.41830065359477
53,252.38235294117646,121.05882352941177,166.33333333333334,1586.797385620915,115.6078431372549,602.1176470588235,311.66993464052285,111.73529411764706,238.640522875817,238.0718954248366
54,253.28524590163934,122.32786885245902,164.0295081967213,1590.5967213114754,114.11475409836065,605.7213114754098,317.72786885245904,114.11475409836065,243.51803278688524,240.9639344262295
55,252.98688524590165,116.96065573770491,161.08524590163935,1590.6196721311476,112.62622950819672,591.072131147541,319.3081967213115,116.37049180327868,246.1672131147541,243.21311475409837
56,253.42950819672132,112.79672131147541,160.19672131147541,1590.7737704918034,112.37377049180328,568.4950819672131,320.10819672131146,117.4032786885246,249.86885245901638,242.71475409836066
57,250.6032786885246,109.88524590163935,159.52459016393442,1572.4771241830065,112.9377049180328,555.1830065359477,320.9934426229508,117.01967213114754,253.7483660130719,241.6032786885246
58,250.90849673202615,109.09150326797386,157.33986928104576,1544.983660130719,114.38562091503267,561.5555555555555,318.47712418300654,115.7875816993464,255.7058823529412,241.31045751633988
