Distance_(microns),eve,en,mlpt,hb,kr,gt,svb,cad,runt,odd
34,274.98395721925135,143.28342245989305,232.11229946524065,439.37433155080214,204.53475935828877,323.9572192513369,104.86096256684492,117.93582887700535,498.26737967914437,818.0802139037434
35,267.7263157894737,146.93121693121694,230.0842105263158,429.5052631578947,205.55789473684212,320.2684210526316,104.64021164021165,116.43915343915344,502.30526315789473,822.0263157894736
36,257.5392670157068,141.2408376963351,229.00523560209425,428.71204188481676,204.72251308900525,322.30366492146595,105.01570680628272,114.83246073298429,510.25130890052355,820.8219895287958
37,250.9536082474227,137.28865979381445,229.17525773195877,434.8144329896907,207.41752577319588,323.0257731958763,104.99484536082474,114.45876288659794,525.180412371134,822.8711340206186
38,249.65151515151516,130.56060606060606,230.58585858585857,425.33668341708545,208.83333333333334,319.5353535353535,104.07070707070707,116.17676767676768,552.1161616161617,862.7070707070707
39,261.5990099009901,123.71782178217822,227.6138613861386,415.84158415841586,207.75247524752476,312.6089108910891,104.5,113.75247524752476,566.5346534653465,870.2673267326733
40,280.25853658536585,125.10243902439025,223.53658536585365,408.5121951219512,205.13658536585365,305.76585365853657,104.49268292682927,113.16585365853659,557.0,884.0146341463415
41,298.1923076923077,132.23557692307693,222.95192307692307,407.9326923076923,204.03365384615384,308.3076923076923,104.33653846153847,113.78365384615384,542.5913461538462,907.2884615384615
42,328.1380952380952,142.78571428571428,224.53333333333333,405.3333333333333,204.74761904761905,311.5,104.81428571428572,114.18571428571428,548.2285714285714,910.847619047619
43,358.77830188679246,149.9811320754717,225.49056603773585,403.49056603773585,206.04716981132074,316.3018867924528,106.29716981132076,113.72641509433963,572.0896226415094,917.0330188679245
44,368.3878504672897,147.73831775700936,224.10280373831776,408.4626168224299,206.05140186915887,318.2710280373832,106.80373831775701,112.49065420560747,599.3598130841121,938.2289719626168
45,379.7383177570093,150.9532710280374,223.86915887850466,406.24766355140184,207.43457943925233,311.05607476635515,106.04205607476635,112.37383177570094,621.2990654205607,971.4065420560747
46,386.98130841121497,151.15420560747663,225.30373831775702,400.31775700934577,211.1822429906542,301.6261682242991,106.50467289719626,111.67289719626169,631.1682242990654,1001.2616822429907
47,399.2535211267606,152.1643192488263,224.57746478873239,403.5774647887324,211.58215962441315,296.7042253521127,106.24413145539906,113.07981220657277,645.7323943661971,1021.3990610328639
48,401.72641509433964,152.4834123222749,227.82938388625593,418.3981042654028,214.4739336492891,301.8066037735849,107.76777251184834,113.22748815165876,663.8625592417062,1026.4976303317535
49,399.9526066350711,154.24644549763033,226.92890995260663,420.5781990521327,213.39336492890996,305.7298578199052,106.11374407582939,113.03791469194313,674.3554502369668,1055.3791469194314
50,387.0285714285714,154.33333333333334,226.6095238095238,427.25714285714287,212.2904761904762,307.87142857142857,106.84761904761905,115.96190476190476,703.0714285714286,1085.6285714285714
51,370.4428571428571,150.9047619047619,227.95714285714286,430.1142857142857,211.04761904761904,311.06190476190477,108.0952380952381,114.91428571428571,714.4666666666667,1108.347619047619
52,354.5952380952381,155.9904761904762,224.42380952380952,425.8,209.8,308.2047619047619,107.77619047619048,115.69047619047619,698.4142857142857,1139.5428571428572
53,346.5837320574163,165.1196172248804,223.76555023923444,436.0574162679426,214.51196172248802,308.33014354066984,108.71291866028709,116.98564593301435,697.4880382775119,1180.5071770334928
54,329.9856459330144,169.2822966507177,226.10047846889952,455.00956937799043,216.95215311004785,305.51674641148327,108.57416267942584,115.4688995215311,697.4928229665072,1195.3492822966507
55,333.95714285714286,177.9142857142857,227.21904761904761,465.0285714285714,215.36190476190475,293.6857142857143,108.41428571428571,116.79523809523809,693.6904761904761,1197.0857142857142
56,343.9952380952381,196.17142857142858,227.83809523809524,459.95238095238096,214.01904761904763,288.3809523809524,109.78095238095239,117.79047619047618,686.0857142857143,1177.5761904761905
57,350.0952380952381,204.8761904761905,229.23809523809524,453.07142857142856,217.73333333333332,289.1095238095238,109.5047619047619,117.78571428571429,662.0095238095238,1161.0619047619048
58,357.76666666666665,204.6904761904762,229.02857142857144,454.62857142857143,224.4047619047619,291.2238095238095,109.29523809523809,117.4047619047619,631.4285714285714,1182.9333333333334
59,362.28909952606637,196.75238095238095,226.96190476190475,465.7345971563981,226.81042654028437,283.61611374407585,109.79047619047618,120.3952380952381,618.9047619047619,1190.170616113744
60,369.32380952380953,182.56190476190477,226.83809523809524,474.95714285714286,230.97619047619048,282.03809523809525,109.56666666666666,123.78571428571429,622.947619047619,1181.2095238095237
61,365.7,172.1095238095238,226.11904761904762,483.4047619047619,230.75238095238095,281.62380952380954,112.05714285714286,124.05238095238096,623.6476190476191,1172.5142857142857
62,358.7535545023697,164.74881516587678,223.5781990521327,489.06635071090045,229.45497630331752,276.0047393364929,112.72511848341232,125.94312796208531,610.1943127962086,1168.2274881516587
63,340.35238095238094,157.1238095238095,224.8095238095238,495.1714285714286,233.24761904761905,269.9714285714286,113.18571428571428,126.78571428571429,601.9190476190477,1184.695238095238
64,315.5761904761905,145.3904761904762,226.07142857142858,495.6095238095238,231.83809523809524,265.5190476190476,113.08095238095238,126.02857142857142,595.004761904762,1191.3666666666666
65,288.94761904761907,138.75714285714287,227.0,500.7142857142857,228.6809523809524,259.5095238095238,113.13809523809523,127.6,597.8428571428572,1180.9095238095238
66,273.6190476190476,135.7095238095238,229.68571428571428,515.5619047619048,233.3095238095238,252.0095238095238,114.62380952380953,127.07619047619048,605.552380952381,1165.0190476190476
67,272.81904761904764,134.91469194312796,231.48815165876778,525.5734597156398,239.54028436018956,251.5781990521327,116.92380952380952,128.27619047619046,600.7867298578199,1145.0758293838862
68,280.1090047393365,136.29383886255926,232.02369668246445,525.7725118483412,240.82938388625593,247.81516587677726,118.76666666666667,130.16190476190476,597.7488151658767,1132.0805687203792
69,286.97630331753555,145.18957345971563,233.45497630331752,539.1090047393365,241.91469194312796,242.2037914691943,121.35545023696683,130.74881516587678,579.6587677725119,1128.175355450237
70,288.06161137440756,161.45023696682463,235.53080568720378,554.914691943128,247.0521327014218,238.8009478672986,125.54502369668246,133.03791469194312,550.0142180094787,1111.4218009478673
71,290.17535545023696,165.30805687203792,239.17061611374407,554.3981042654028,250.2037914691943,234.12322274881515,130.2654028436019,134.8388625592417,522.2843601895735,1097.4218009478673
72,294.5876777251185,154.88151658767774,241.14691943127963,538.8625592417062,251.90995260663507,232.85308056872037,133.06635071090048,135.13270142180096,508.85781990521326,1081.601895734597
73,300.92890995260666,141.83412322274881,240.81516587677726,534.8915094339623,252.9056603773585,228.11374407582937,138.55450236966826,136.65402843601896,493.97630331753555,1062.8867924528302
74,309.21800947867297,135.90995260663507,239.49289099526067,544.0473933649289,254.54976303317537,223.2037914691943,139.2654028436019,137.29383886255926,477.6919431279621,1053.4407582938388
75,317.4739336492891,137.08056872037915,239.24170616113744,550.0331753554502,258.4028436018957,222.06635071090048,140.3222748815166,139.72985781990522,462.3127962085308,1035.696682464455
76,320.3554502369668,140.56872037914692,240.85781990521326,554.2417061611375,263.2037914691943,219.36966824644549,145.8388625592417,142.4218009478673,442.33649289099526,1011.473933649289
77,309.74881516587675,140.00947867298578,244.45971563981044,559.4123222748815,261.4075829383886,216.44549763033174,150.81042654028437,146.15165876777252,424.7962085308057,984.9620853080569
78,299.66190476190474,142.68571428571428,244.55238095238096,561.8047619047619,259.85714285714283,212.26666666666668,153.28571428571428,149.60476190476192,413.35238095238094,963.5
79,298.5952380952381,143.94761904761904,241.63809523809525,569.9190476190477,261.4809523809524,208.61904761904762,154.04761904761904,148.74761904761905,406.75714285714287,956.552380952381
80,299.0952380952381,142.2904761904762,243.46666666666667,574.2904761904762,262.37142857142857,207.8047619047619,156.93333333333334,147.7904761904762,385.45238095238096,935.3619047619047
81,304.0,137.0568720379147,244.66824644549763,573.9194312796209,257.33175355450237,207.6208530805687,158.1990521327014,148.91943127962085,348.1184834123223,913.0473933649289
82,309.69668246445497,130.10900473933648,246.2132701421801,575.218009478673,258.37914691943126,207.93364928909952,161.54028436018956,150.44075829383885,317.58293838862556,900.7867298578199
83,328.8436018957346,123.44075829383887,248.70142180094786,582.5213270142181,259.82464454976304,211.56398104265404,167.88625592417063,152.3222748815166,299.07109004739334,895.8530805687204
84,354.3222748815166,121.12322274881517,252.82464454976304,584.7061611374407,260.25592417061614,211.5781990521327,171.1042654028436,152.55924170616115,287.97156398104266,877.0663507109005
85,364.01421800947867,120.5260663507109,254.17535545023696,570.4218009478673,265.94761904761907,207.0616113744076,178.3649289099526,157.03317535545023,271.06635071090045,858.7535545023696
86,374.74407582938386,118.2085308056872,252.18009478672985,555.0047393364929,269.2200956937799,205.01895734597156,194.9431279620853,160.41232227488152,265.4834123222749,850.7867298578199
87,395.1516587677725,115.86729857819905,250.04739336492892,552.3270142180095,266.6231884057971,204.0521327014218,211.24170616113744,159.34123222748815,258.37914691943126,830.6398104265403
88,450.6842105263158,119.0,253.05741626794259,555.9569377990431,269.59313725490193,206.77033492822966,227.10526315789474,159.12918660287082,244.688995215311,815.023923444976
89,513.7894736842105,122.10047846889952,254.4019138755981,551.9186602870814,268.83251231527095,208.92822966507177,237.6315789473684,158.94736842105263,232.3732057416268,797.6172248803828
90,539.0143540669857,121.19138755980862,253.79425837320574,549.2870813397129,269.25,209.67942583732057,243.94258373205741,157.44497607655504,230.07655502392345,795.3062200956938
91,549.8564593301436,117.12918660287082,253.08133971291866,551.578947368421,267.84313725490193,206.88995215311004,252.3397129186603,157.21052631578948,227.61722488038276,801.3397129186603
92,547.7692307692307,117.40865384615384,252.58653846153845,553.3221153846154,270.4778325123153,209.57692307692307,259.97596153846155,160.04326923076923,215.2596153846154,823.7067307692307
93,540.8942307692307,120.75,252.58653846153845,545.8894230769231,273.07881773399015,207.95673076923077,266.30288461538464,165.14903846153845,202.66346153846155,823.9471153846154
94,554.6923076923077,126.8798076923077,253.40384615384616,541.9086538461538,276.17241379310343,205.19230769230768,273.2355769230769,170.8221153846154,191.84615384615384,816.9182692307693
95,608.9903846153846,127.57692307692308,253.97115384615384,534.0384615384615,272.9207920792079,203.89903846153845,278.53365384615387,171.10096153846155,187.13942307692307,812.8942307692307
96,660.0240384615385,122.23557692307692,254.60096153846155,524.9038461538462,269.7178217821782,202.94230769230768,287.72115384615387,168.87019230769232,186.6153846153846,815.8798076923077
97,685.7932692307693,118.34134615384616,251.62980769230768,516.5480769230769,273.73762376237624,205.56730769230768,293.7067307692308,168.03365384615384,184.5721153846154,821.9903846153846
98,674.0048309178744,118.04830917874396,254.84057971014494,511.5507246376812,274.935,205.45893719806764,303.951690821256,170.89371980676327,185.5024154589372,814.072463768116
99,665.0386473429952,120.2512077294686,252.34299516908212,507.9710144927536,272.18,204.22222222222223,309.85990338164254,171.36231884057972,184.93236714975845,804.43961352657
100,685.7912621359224,123.69902912621359,254.62135922330097,506.5,272.6180904522613,204.29611650485438,317.0242718446602,175.15533980582524,183.21844660194174,801.8446601941747
101,713.9126213592233,125.46601941747574,254.08252427184465,505.5533980582524,276.8040201005025,204.66504854368932,327.5728155339806,177.58252427184465,179.9368932038835,806.2184466019418
102,725.3284313725491,127.95098039215686,254.9313725490196,493.45098039215685,277.66326530612247,204.25980392156862,350.5735294117647,176.11274509803923,174.13235294117646,810.990243902439
103,727.2146341463415,134.1219512195122,251.2829268292683,486.8,278.89340101522845,203.11219512195123,366.2048780487805,171.81463414634146,167.85853658536584,796.4780487804878
104,737.1911764705883,140.2843137254902,250.25,489.04411764705884,279.35714285714283,203.4558823529412,376.6666666666667,170.17156862745097,166.9656862745098,779.8676470588235
105,746.2068965517242,144.00492610837438,248.35960591133005,474.67487684729065,279.08762886597935,201.9014778325123,382.6650246305419,169.58620689655172,168.22660098522167,771.9211822660099
106,734.6108374384237,139.93069306930693,248.3152709359606,460.86633663366337,281.53367875647666,198.94581280788177,397.1732673267327,167.12871287128712,164.45320197044336,768.192118226601
107,722.450495049505,137.62376237623764,245.13366336633663,442.13366336633663,283.96891191709847,199.43069306930693,423.36138613861385,166.63366336633663,162.67326732673268,770.3564356435644
108,720.7524752475248,135.71782178217822,244.95049504950495,433.88613861386136,283.83937823834196,197.94554455445544,435.1732673267327,167.37623762376236,167.86633663366337,768.480198019802
109,731.1641791044776,133.625,246.8,434.085,284.4816753926702,201.97,449.805,170.16,174.45,757.8955223880597
110,749.655,137.385,241.46,425.59,287.8421052631579,199.02,462.405,167.965,178.265,757.96
111,752.6161616161617,137.76767676767676,240.010101010101,413.6111111111111,292.8351063829787,200.75757575757575,467.8636363636364,169.46464646464648,186.62626262626262,753.8585858585859
112,733.969696969697,128.45959595959596,237.75757575757575,395.8484848484849,294.50531914893617,201.27777777777777,472.82323232323233,169.83333333333334,200.3989898989899,750.7777777777778
113,690.5454545454545,121.8080808080808,236.74747474747474,389.4949494949495,300.59574468085106,201.2979797979798,475.72727272727275,170.38888888888889,217.8080808080808,759.520202020202
114,666.0454545454545,115.5050505050505,236.75252525252526,385.510101010101,301.32620320855614,203.56060606060606,478.04545454545456,171.35858585858585,225.12121212121212,772.1414141414141
115,635.3908629441624,114.47208121827411,236.89847715736042,385.1725888324873,302.6505376344086,203.7005076142132,493.98477157360406,171.57868020304568,233.9035532994924,765.751269035533
116,611.5555555555555,115.04060913705584,235.66161616161617,372.07070707070704,306.1236559139785,202.77272727272728,507.1522842639594,172.4720812182741,247.7171717171717,740.8232323232323
117,602.8484848484849,117.54545454545455,236.6818181818182,356.4343434343434,310.98924731182797,205.24242424242425,503.9343434343434,171.83333333333334,263.4141414141414,718.6161616161617
118,599.2233502538071,118.6243654822335,236.81218274111674,347.9441624365482,317.1081081081081,208.71065989847716,505.492385786802,173.84263959390864,276.74619289340103,719.5532994923858
119,565.5228426395939,116.61421319796955,237.5736040609137,343.4060913705584,321.8152173913044,207.5736040609137,517.8172588832488,177.38578680203045,292.25380710659897,718.5685279187817
120,523.8426395939086,116.91878172588832,240.05583756345177,339.43147208121826,323.6576086956522,207.64467005076142,525.9796954314721,179.41116751269035,312.10659898477155,706.6751269035533
121,509.6010101010101,119.5050505050505,236.2171717171717,329.64141414141415,321.94594594594594,208.8080808080808,520.2121212121212,178.13131313131314,335.4343434343434,692.60101010101
122,512.6030150753769,121.27638190954774,233.83417085427135,320.4170854271357,321.98387096774195,206.83417085427135,531.1809045226131,177.52763819095478,356.3467336683417,705.2462311557789
123,479.6281407035176,123.65656565656566,235.0252525252525,311.92424242424244,327.3709677419355,210.47738693467338,552.2121212121212,181.1060606060606,382.5151515151515,713.4673366834171
124,443.03015075376885,117.80904522613065,235.17085427135677,308.1105527638191,330.1576086956522,217.76884422110552,564.2713567839196,180.5929648241206,417.31658291457285,712.5678391959799
125,432.0150753768844,114.49748743718592,239.4572864321608,311.2964824120603,334.8097826086956,217.10552763819095,571.9748743718593,182.73869346733667,456.643216080402,709.0502512562814
126,430.8686868686869,110.56060606060606,244.0909090909091,310.449494949495,342.9726775956284,218.96969696969697,575.6868686868687,188.3939393939394,498.22222222222223,710.8181818181819
127,413.6281407035176,105.74874371859296,244.20100502512562,309.06532663316585,343.5326086956522,217.52763819095478,571.8743718592965,188.90452261306532,539.894472361809,703.7386934673367
128,396.79396984924625,102.87939698492463,246.0854271356784,311.7185929648241,344.4725274725275,217.28140703517587,568.9748743718593,189.19095477386935,582.105527638191,710.0804020100503
129,372.2070707070707,103.01515151515152,250.7828282828283,314.77272727272725,346.23295454545456,221.34343434343435,570.1565656565657,200.54040404040404,622.2272727272727,718.3181818181819
130,346.1212121212121,104.3756345177665,252.7929292929293,321.9141414141414,344.1162790697674,220.78787878787878,573.5050505050505,198.10152284263958,653.7626262626262,719.6515151515151
131,324.7208121827411,104.60406091370558,253.12690355329948,327.29441624365484,348.73214285714283,216.1776649746193,589.6598984771574,195.53807106598984,686.4873096446701,729.746192893401
132,307.7091836734694,102.67857142857143,255.6734693877551,327.71938775510205,359.59638554216866,213.5408163265306,588.704081632653,200.55612244897958,723.0051020408164,749.1683673469388
133,293.3265306122449,100.21938775510205,258.17857142857144,320.8061224489796,364.3680981595092,219.5612244897959,586.030612244898,201.10714285714286,765.4183673469388,774.3622448979592
134,286.96938775510205,100.29081632653062,257.28061224489795,310.6887755102041,365.54938271604937,220.67857142857142,588.8571428571429,205.56632653061226,808.5,794.6122448979592
135,299.7692307692308,99.45128205128205,258.2871794871795,305.7897435897436,367.07547169811323,216.76410256410256,590.7538461538461,208.03076923076924,844.3025641025641,811.0615384615385
136,330.65482233502536,99.31472081218274,261.5786802030457,299.56345177664974,367.00625,213.65989847715736,585.3807106598985,205.4010152284264,857.2182741116751,819.8883248730964
137,372.56410256410254,101.46666666666667,265.6820512820513,292.73333333333335,373.10897435897436,213.7025641025641,597.5692307692308,210.42564102564103,887.0512820512821,838.8461538461538
138,406.1333333333333,102.9025641025641,262.64102564102564,283.04615384615386,385.7806451612903,211.5794871794872,595.6923076923077,214.04102564102564,924.1948717948718,860.1025641025641
139,435.34871794871793,101.72820512820513,260.44102564102565,275.2769230769231,390.9144736842105,214.07179487179488,592.9128205128205,210.46153846153845,979.1846153846154,883.5487179487179
140,468.34358974358975,99.67692307692307,257.85128205128206,270.1948717948718,387.24342105263156,214.74871794871794,595.225641025641,208.1948717948718,1025.6923076923076,916.9435897435898
141,497.0615384615385,100.36410256410257,258.8615384615385,265.73846153846154,387.82,214.85641025641024,586.974358974359,203.85128205128206,1039.2820512820513,960.2461538461539
142,528.5282051282052,101.7948717948718,259.22564102564104,263.6307692307692,392.5838926174497,213.23589743589744,576.5076923076923,210.23076923076923,1046.5282051282052,1012.5692307692308
143,557.1649484536083,101.06701030927834,258.2216494845361,260.8814432989691,401.0204081632653,208.58247422680412,569.6494845360825,215.20618556701032,1069.721649484536,1059.1752577319587
144,586.0103092783505,100.6340206185567,256.66494845360825,254.6443298969072,408.1164383561644,206.02061855670104,579.2371134020618,217.93814432989691,1068.840206185567,1091.4845360824743
145,611.6907216494845,101.80927835051547,252.53092783505156,246.44329896907217,409.83916083916085,204.11340206185568,588.8556701030927,215.56701030927834,1057.9845360824743,1148.1649484536083
146,633.9226804123712,100.5,250.4742268041237,237.64948453608247,414.30281690140845,205.15463917525773,578.2577319587629,219.14948453608247,1046.6958762886597,1238.4896907216496
147,637.7061855670103,98.83419689119171,247.21134020618555,237.14948453608247,421.00704225352115,205.8041237113402,556.3626943005181,226.49740932642487,1033.3247422680413,1323.4278350515465
148,654.5876288659794,99.21649484536083,244.22680412371133,239.61340206185568,436.0496453900709,204.58247422680412,541.5463917525773,220.83505154639175,1030.4896907216496,1356.8247422680413
149,686.1243523316062,100.36458333333333,244.52849740932643,234.08290155440415,453.14285714285717,204.03626943005182,537.8031088082902,220.55958549222797,1008.6165803108809,1372.823834196891
150,695.6979166666666,101.43229166666667,247.78645833333334,224.79166666666666,464.8776978417266,206.59375,542.3229166666666,223.50520833333334,992.0885416666666,1397.1770833333333
151,704.5104166666666,103.71875,248.703125,217.58854166666666,470.28985507246375,207.703125,559.6666666666666,229.19791666666666,995.2552083333334,1421.1354166666667
152,722.7239583333334,104.17708333333333,248.47916666666666,212.47395833333334,472.64963503649636,207.63020833333334,576.6302083333334,236.33854166666666,974.859375,1436.4322916666667
153,732.90625,102.66145833333333,249.984375,206.58333333333334,478.35820895522386,207.78645833333334,580.671875,243.609375,931.1666666666666,1473.2708333333333
154,741.4659685863875,102.85340314136126,252.06806282722513,204.82722513089004,493.17293233082705,207.65968586387436,589.109947643979,245.59685863874344,903.7120418848167,1502.5078534031413
155,714.098445595855,102.43523316062176,251.49740932642487,204.49740932642487,499.31851851851854,207.8341968911917,597.6683937823834,244.85492227979276,891.2901554404145,1501.3730569948186
156,679.7083333333334,103.72395833333333,257.3541666666667,209.95833333333334,500.0676691729323,211.02604166666666,624.21875,250.73958333333334,877.1875,1504.5989583333333
157,622.8229166666666,105.03645833333333,267.1458333333333,212.97916666666666,500.7518796992481,211.1875,634.5364583333334,254.42708333333334,818.5885416666666,1510.2083333333333
158,576.1614583333334,103.55208333333333,273.40625,209.13541666666666,519.6691729323309,210.91666666666666,631.3229166666666,261.5,784.8697916666666,1548.6145833333333
159,557.6943005181347,102.91709844559585,276.43523316062175,204.76683937823833,521.7368421052631,210.68393782383419,627.1036269430052,263.4974093264249,770.0777202072538,1545.6165803108809
160,533.5388601036269,102.32124352331606,281.3264248704663,207.9740932642487,529.5572519083969,209.31606217616581,625.6476683937824,264.9222797927461,760.3212435233161,1520.9326424870467
161,507.30051813471505,103.3678756476684,288.59067357512953,210.4663212435233,537.1374045801526,208.47150259067357,604.2020725388601,270.75129533678756,738.5492227979274,1524.2538860103627
162,485.546875,102.84375,297.421875,209.69270833333334,556.623076923077,211.58854166666666,604.671875,272.9947916666667,718.4114583333334,1554.234375
163,434.54404145077723,102.80829015544042,303.66321243523316,207.39896373056996,571.6335877862596,212.6424870466321,628.4352331606218,282.2538860103627,676.958549222798,1566.1709844559587
164,380.5927835051546,106.65803108808291,310.8659793814433,199.0721649484536,584.1439393939394,211.29381443298968,638.5595854922279,289.8497409326425,641.8814432989691,1552.7835051546392
165,347.36787564766837,107.80310880829016,322.440414507772,193.05699481865284,611.6439393939394,212.2680412371134,630.6891191709844,291.67875647668393,619.0155440414508,1544.3659793814434
166,302.7846153846154,104.14871794871794,331.8974358974359,194.14871794871794,624.3484848484849,211.76923076923077,613.2564102564103,284.91282051282053,590.5333333333333,1523.974358974359
167,259.07142857142856,101.2295918367347,341.60714285714283,193.32142857142858,614.0526315789474,210.21938775510205,598.5612244897959,281.7704081632653,555.4030612244898,1488.6683673469388
168,244.8112244897959,102.90816326530613,346.4591836734694,189.9591836734694,628.7686567164179,213.60204081632654,613.0051020408164,284.41326530612247,526.1020408163265,1456.5867346938776
169,232.4795918367347,103.35714285714286,355.7959183673469,194.58673469387756,644.4135338345865,217.24489795918367,610.2295918367347,296.41326530612247,486.7908163265306,1405.219387755102
170,213.2295918367347,104.13265306122449,369.6683673469388,196.65816326530611,669.5714285714286,221.12244897959184,607.530612244898,299.7244897959184,448.75,1362.7142857142858
171,204.84183673469389,104.48979591836735,382.5969387755102,188.06632653061226,679.6136363636364,227.6122448979592,605.75,299.4183673469388,417.60714285714283,1316.6683673469388
172,204.4030612244898,104.44897959183673,397.0204081632653,180.9234693877551,684.310606060606,231.2704081632653,598.8112244897959,300.2244897959184,393.15816326530614,1273.9030612244899
173,205.89285714285714,102.64795918367346,413.1683673469388,181.26020408163265,679.8484848484849,229.75,593.030612244898,304.67857142857144,373.5969387755102,1233.658163265306
