Distance_(microns),eve,engril,mlpt,hb,kr,gt,svb,cad,runt,odd
15,228.2396694214876,119.68595041322314,490.3388429752066,432.3057851239669,114.61157024793388,405.6611570247934,425.44628099173553,149.36363636363637,204.5785123966942,189.76859504132233
16,244.2923076923077,121.78461538461538,473.46153846153845,440.2769230769231,113.52307692307693,399.6384615384615,424.55384615384617,148.7,200.69230769230768,181.86923076923077
17,239.36879432624113,128.65248226950354,452.6241134751773,454.7730496453901,112.70921985815603,407.84397163120565,418.2411347517731,147.53191489361703,198.82978723404256,177.05673758865248
18,241.32894736842104,119.91447368421052,435.86842105263156,473.75657894736844,113.32236842105263,406.6118421052632,410.2236842105263,152.2565789473684,198.57236842105263,176.96052631578948
19,253.25786163522014,115.68553459119497,425.24528301886795,489.9874213836478,115.54716981132076,409.937106918239,407.5345911949685,160.24528301886792,201.47169811320754,182.16352201257862
20,272.6687116564417,122.13496932515338,420.7852760736196,516.6687116564417,115.30061349693251,410.4907975460123,412.8773006134969,162.30674846625766,206.03067484662577,188.72392638036808
21,292.8787878787879,130.98181818181817,417.8787878787879,540.4363636363636,114.33939393939394,406.1878787878788,422.6909090909091,158.93333333333334,211.12121212121212,195.66060606060606
22,282.96385542168673,128.40361445783134,414.7590361445783,549.566265060241,114.66867469879519,406.17469879518075,426.06024096385545,156.8734939759036,214.85542168674698,202.3132530120482
23,270.85714285714283,125.20238095238095,406.4404761904762,562.827380952381,114.875,414.1190476190476,418.04761904761904,160.41071428571428,215.66666666666666,206.85714285714286
24,271.85207100591714,128.4378698224852,393.8816568047337,563.3195266272189,114.10650887573965,432.9230769230769,414.4674556213018,162.27810650887574,215.8639053254438,209.1360946745562
25,270.5581395348837,128.47093023255815,379.44767441860466,577.6162790697674,114.12790697674419,448.70348837209303,428.3720930232558,156.57558139534885,216.95348837209303,207.2325581395349
26,277.7068965517241,128.6206896551724,363.1609195402299,584.551724137931,113.83333333333333,453.5287356321839,437.2183908045977,152.1264367816092,216.95977011494253,203.22413793103448
27,299.86285714285714,130.28,342.2,592.5028571428571,113.48,462.19428571428574,435.5028571428571,154.69142857142856,217.16,204.29142857142858
28,324.225988700565,128.77966101694915,320.728813559322,616.7118644067797,113.84180790960453,474.7231638418079,441.0960451977401,159.71751412429379,217.22033898305085,212.80225988700565
29,319.7865168539326,125.03932584269663,306.5168539325843,646.4044943820224,114.67415730337079,474.6179775280899,437.7696629213483,161.32584269662922,216.11797752808988,224.0
30,310.6722222222222,129.19444444444446,302.5,672.6388888888889,113.32222222222222,460.05,432.1666666666667,155.98333333333332,214.35555555555555,231.98333333333332
31,319.92349726775956,136.08743169398906,304.95081967213116,681.5081967213115,113.06010928961749,451.42622950819674,426.8196721311475,152.39890710382514,214.85245901639345,237.52459016393442
32,348.4619565217391,135.2608695652174,296.2282608695652,677.4836956521739,114.02173913043478,450.625,422.76630434782606,151.10326086956522,218.2826086956522,240.7391304347826
33,370.39247311827955,133.38709677419354,277.5698924731183,684.8440860215054,112.7258064516129,454.6720430107527,419.14516129032256,151.5268817204301,220.6720430107527,242.59139784946237
34,367.1808510638298,143.16489361702128,259.02659574468083,688.6755319148937,112.79255319148936,466.5159574468085,418.8776595744681,149.68617021276594,221.14361702127658,246.22340425531914
35,368.5449735449736,151.68253968253967,242.56084656084656,680.4550264550264,115.005291005291,477.010582010582,422.41269841269843,145.85714285714286,220.57142857142858,247.94179894179894
36,373.73821989528795,154.43979057591622,226.40314136125656,669.9214659685864,114.87958115183245,473.1413612565445,425.3874345549738,141.41361256544502,220.79057591623035,244.6020942408377
37,389.5445026178011,145.41884816753927,208.58115183246073,660.7958115183246,114.73821989528795,473.1256544502618,433.020942408377,140.4764397905759,221.82198952879583,242.2303664921466
38,388.860103626943,139.49222797927462,199.34715025906735,660.2642487046633,114.23834196891191,471.01554404145077,437.7461139896373,140.69430051813472,223.04145077720207,239.22279792746113
39,397.4102564102564,135.84102564102565,198.15384615384616,664.4461538461538,114.16923076923077,462.18461538461537,438.3076923076923,140.95384615384614,225.09230769230768,237.14358974358976
40,421.38461538461536,135.47692307692307,194.72820512820513,677.7948717948718,115.41025641025641,473.8974358974359,434.26666666666665,137.2871794871795,224.69230769230768,236.13333333333333
41,406.24365482233503,149.60406091370558,185.24365482233503,711.2994923857868,116.50253807106598,497.98984771573606,428.6802030456853,133.16243654822335,223.83248730964468,231.45685279187816
42,395.1725888324873,152.248730964467,172.39593908629442,734.0507614213197,115.04568527918782,510.0812182741117,418.005076142132,131.6802030456853,221.01015228426397,228.4010152284264
43,389.550505050505,148.12626262626262,162.37373737373738,750.3838383838383,113.84343434343434,503.82828282828285,405.5656565656566,133.17676767676767,219.6818181818182,227.7929292929293
44,373.77386934673365,144.16582914572865,155.95477386934672,757.5778894472362,113.678391959799,488.63316582914575,397.6532663316583,135.19597989949747,221.62311557788945,227.2964824120603
45,362.6,143.55,151.67,760.58,114.095,473.385,391.16,134.78,224.75,232.105
46,358.49,147.45,151.005,759.45,114.895,478.47,396.11,131.4,225.52,238.175
47,352.2,150.86,152.7,761.13,116.23,497.74,406.31,131.535,225.825,239.79
48,350.2636815920398,135.46766169154228,154.16417910447763,760.6417910447761,117.70646766169155,495.5621890547264,401.94029850746267,132.88059701492537,226.49253731343285,240.07960199004975
49,324.56435643564356,137.5742574257426,154.6980198019802,754.8118811881188,117.2128712871287,479.0792079207921,395.019801980198,134.56435643564356,228.4009900990099,241.8019801980198
50,308.7821782178218,140.54455445544554,151.46039603960395,747.490099009901,114.84158415841584,474.24257425742576,392.81188118811883,136.94554455445544,231.34158415841586,243.0742574257426
51,292.8910891089109,140.84653465346534,147.31683168316832,761.7524752475248,114.18811881188118,475.13366336633663,392.84653465346537,140.1980198019802,234.1089108910891,242.29207920792078
52,279.2068965517241,138.36453201970443,146.56650246305418,804.0788177339901,113.11822660098522,484.2758620689655,394.0935960591133,140.98029556650246,236.22660098522167,237.55172413793105
53,272.4656862745098,134.12254901960785,146.7549019607843,849.9950980392157,113.63725490196079,493.6078431372549,392.6372549019608,139.39705882352942,236.7549019607843,231.13725490196077
54,269.0147058823529,128.4607843137255,145.98039215686273,884.5245098039215,114.4656862745098,498.97549019607845,388.1862745098039,139.45098039215685,235.55882352941177,227.98529411764707
55,265.2598039215686,125.32352941176471,145.11764705882354,918.4901960784314,115.31372549019608,497.47549019607845,385.34313725490193,142.48529411764707,236.9607843137255,227.1078431372549
56,266.6421568627451,119.52941176470588,146.18627450980392,967.6813725490196,116.3529411764706,497.15686274509807,382.0098039215686,146.7892156862745,241.83823529411765,224.9558823529412
57,271.27941176470586,120.65686274509804,149.12745098039215,996.1225490196078,115.49509803921569,492.9901960784314,380.4656862745098,147.38725490196077,247.15686274509804,219.1764705882353
58,272.4,121.74634146341464,150.80975609756098,986.2829268292683,112.92682926829268,494.6829268292683,380.2780487804878,147.25365853658536,252.32682926829267,211.62926829268292
59,275.4,120.44390243902438,148.66341463414633,947.0829268292683,112.54146341463415,507.2,379.8048780487805,151.24878048780488,259.0243902439024,206.81463414634146
60,287.219512195122,119.98048780487805,144.74146341463415,890.0487804878048,114.09756097560975,511.57073170731707,378.6878048780488,155.60487804878048,268.73658536585367,206.13170731707316
61,300.0,124.44878048780488,140.99512195121952,844.3121951219512,114.1951219512195,508.66829268292685,382.2878048780488,155.97560975609755,279.81951219512194,205.77560975609757
62,293.0,131.66341463414633,137.3170731707317,815.3853658536585,112.89756097560975,504.08780487804876,389.62439024390244,155.89268292682928,288.09268292682924,203.7609756097561
63,306.66341463414636,128.0878048780488,136.20975609756098,789.0048780487805,111.58048780487805,498.62439024390244,388.64878048780486,152.90243902439025,291.9024390243902,203.75121951219512
64,327.82125603864733,125.16425120772946,138.12077294685992,777.3913043478261,111.01449275362319,491.1497584541063,384.2173913043478,152.58937198067633,292.3188405797101,205.65217391304347
65,343.7826086956522,125.51690821256038,141.4830917874396,790.1739130434783,112.07729468599034,491.6280193236715,387.2173913043478,156.31884057971016,293.69565217391306,207.1014492753623
66,346.3671497584541,124.8840579710145,143.6183574879227,811.328502415459,113.38647342995169,496.2367149758454,388.15942028985506,160.7391304347826,296.951690821256,206.09661835748793
67,347.5652173913044,122.2463768115942,143.67632850241546,813.5024154589372,112.93719806763285,502.42512077294685,387.6811594202899,158.65700483091788,300.54106280193236,204.29468599033817
68,340.3188405797101,132.15942028985506,140.71014492753622,790.6135265700483,112.05797101449275,508.256038647343,379.93719806763283,152.8695652173913,298.92753623188406,204.2173913043478
69,332.64903846153845,125.01923076923077,136.99519230769232,768.5817307692307,112.33173076923077,517.1586538461538,368.52403846153845,150.48076923076923,296.1442307692308,204.06730769230768
70,335.53846153846155,120.33653846153847,134.81730769230768,768.3221153846154,111.8798076923077,530.6442307692307,367.5576923076923,154.48557692307693,300.1057692307692,203.47115384615384
71,324.14903846153845,123.0,135.22115384615384,771.7884615384615,111.16826923076923,542.1394230769231,372.8125,160.78846153846155,306.3942307692308,199.48557692307693
72,301.6442307692308,125.09615384615384,139.05769230769232,769.4326923076923,111.5625,543.0721153846154,380.52403846153845,164.02884615384616,311.8269230769231,194.36057692307693
73,298.50961538461536,116.45673076923077,142.96634615384616,770.3365384615385,111.39903846153847,535.5048076923077,379.0480769230769,159.39903846153845,313.28846153846155,190.90384615384616
74,330.7932692307692,112.51923076923077,145.36057692307693,786.4663461538462,110.23076923076923,528.9230769230769,375.0192307692308,157.20673076923077,315.6057692307692,191.33653846153845
75,312.4593301435407,117.06698564593302,146.20095693779905,804.9234449760766,109.08612440191388,526.3062200956938,374.4401913875598,155.8181818181818,325.67464114832535,192.3062200956938
76,314.1004784688995,116.2822966507177,147.2153110047847,812.6842105263158,108.27272727272727,527.6746411483253,376.50717703349284,158.5023923444976,338.5980861244019,192.55980861244018
77,334.22966507177034,117.81818181818181,146.1578947368421,795.8373205741627,108.49760765550239,537.023923444976,375.6507177033493,164.0622009569378,357.30143540669854,189.19138755980862
78,347.4519230769231,122.5625,143.55769230769232,765.5240384615385,110.64903846153847,552.4519230769231,378.3701923076923,164.77403846153845,380.4951923076923,186.5528846153846
79,347.6057692307692,124.8076923076923,140.44230769230768,729.7211538461538,111.59615384615384,564.0865384615385,379.05288461538464,162.90384615384616,396.9951923076923,188.12019230769232
80,382.8468899521531,118.10526315789474,139.08612440191388,687.1913875598086,110.88995215311004,567.4593301435407,372.26794258373207,169.94258373205741,396.3732057416268,190.26315789473685
81,393.7799043062201,109.89473684210526,141.45454545454547,658.9665071770335,111.37320574162679,572.5598086124402,364.02392344497605,183.70334928229664,392.23444976076553,191.33014354066987
82,427.42583732057415,107.21052631578948,144.64114832535884,657.976076555024,111.64593301435407,578.1291866028708,359.90909090909093,180.77511961722487,394.2105263157895,194.5693779904306
83,460.5047619047619,106.04761904761905,148.51904761904763,675.2619047619048,111.52380952380952,575.6238095238095,359.9047619047619,179.28571428571428,410.12380952380954,198.40952380952382
84,480.8666666666667,105.5047619047619,151.86190476190475,686.452380952381,112.44761904761904,566.0,367.1095238095238,184.41904761904763,423.9714285714286,199.77619047619046
85,487.20952380952383,104.74761904761905,153.56190476190477,683.5857142857143,113.31428571428572,557.2142857142857,369.7952380952381,186.87142857142857,433.3,199.23809523809524
86,490.2952380952381,103.48095238095237,149.64285714285714,682.504761904762,112.67142857142858,548.7238095238096,370.45238095238096,191.56190476190477,446.95714285714286,198.42380952380952
87,498.9428571428571,107.9952380952381,144.95714285714286,675.5285714285715,111.91428571428571,547.495238095238,379.4904761904762,201.96190476190475,463.35714285714283,198.22857142857143
88,555.3809523809524,117.97142857142858,143.59047619047618,672.1619047619048,111.94761904761904,558.7857142857143,379.2809523809524,206.5857142857143,489.96666666666664,202.07619047619048
89,560.8104265402843,119.44075829383887,143.34597156398104,685.5165876777252,112.1611374407583,575.7535545023696,379.3696682464455,206.22748815165878,527.4834123222748,212.27014218009478
90,556.1469194312796,118.61611374407583,144.70616113744074,692.8909952606635,112.83412322274881,592.6872037914692,379.7298578199052,206.18483412322274,562.8625592417062,223.88625592417063
91,595.0190476190476,119.8,148.4904761904762,697.8238095238095,114.4047619047619,603.3571428571429,379.87619047619046,209.36666666666667,592.3714285714286,233.74285714285713
92,681.0956937799043,121.80861244019138,152.17703349282297,709.7846889952153,115.36363636363636,600.8038277511962,386.066985645933,209.65071770334927,611.6507177033493,241.32535885167465
93,743.8755980861245,118.72248803827752,153.3684210526316,722.5980861244019,115.84210526315789,598.2822966507177,394.82296650717706,204.23444976076556,613.8947368421053,250.8468899521531
94,746.9665071770335,121.30143540669856,152.3444976076555,738.5071770334928,115.66985645933015,600.2870813397129,399.14832535885165,207.8755980861244,617.8421052631579,264.88038277511964
95,732.1531100478469,123.11004784688996,150.10526315789474,765.8516746411483,114.43540669856459,598.244019138756,390.8133971291866,208.5645933014354,631.6794258373205,276.52153110047846
96,764.6363636363636,127.97129186602871,148.20095693779905,793.6937799043062,114.88995215311004,605.0095693779904,385.47846889952154,211.4976076555024,647.0574162679426,287.64114832535887
97,777.4306220095693,131.99043062200957,145.26794258373207,811.8564593301436,115.76555023923444,611.377990430622,384.10526315789474,215.08612440191388,649.2822966507177,297.70334928229664
98,760.1196172248804,135.25358851674642,143.1818181818182,832.8851674641148,116.03827751196172,608.4641148325359,387.23444976076553,216.76076555023923,646.9712918660288,304.9617224880383
99,771.5336538461538,141.0528846153846,144.55769230769232,870.8509615384615,116.54326923076923,603.4711538461538,391.7644230769231,222.19230769230768,649.6634615384615,311.4326923076923
100,771.1346153846154,143.3846153846154,149.6778846153846,910.8798076923077,116.23076923076923,607.4519230769231,398.32211538461536,224.9903846153846,656.9038461538462,325.375
101,808.7307692307693,151.85096153846155,154.23076923076923,936.0,115.65384615384616,615.3846153846154,401.3173076923077,230.58173076923077,673.2019230769231,346.8605769230769
102,864.2067307692307,148.08173076923077,154.1778846153846,936.9903846153846,115.85576923076923,622.5480769230769,407.63461538461536,232.3846153846154,694.6009615384615,370.71634615384613
103,872.4615384615385,147.47115384615384,150.5096153846154,916.2403846153846,117.05288461538461,633.4567307692307,410.88461538461536,228.02403846153845,707.6009615384615,391.86538461538464
104,846.5,152.69230769230768,145.99519230769232,899.5096153846154,117.15384615384616,624.6875,408.96634615384613,228.98557692307693,718.6730769230769,418.08653846153845
105,825.9230769230769,155.37980769230768,143.23557692307693,905.1875,116.45192307692308,598.2788461538462,408.9951923076923,230.17307692307693,735.125,453.11538461538464
106,815.5144230769231,146.29807692307693,142.25480769230768,928.8605769230769,116.88461538461539,567.2067307692307,409.3125,228.72596153846155,754.8894230769231,489.33653846153845
107,786.4230769230769,136.62019230769232,143.70192307692307,950.3317307692307,118.1298076923077,541.3798076923077,405.61538461538464,228.75480769230768,761.3701923076923,516.1009615384615
108,734.8373205741627,133.6555023923445,147.1196172248804,962.1387559808612,119.4401913875598,528.8995215311005,405.77033492822966,229.2153110047847,757.8947368421053,527.244019138756
109,697.0287081339712,137.25837320574163,150.10047846889952,967.0622009569378,121.41148325358851,531.2966507177033,405.44976076555025,231.45454545454547,746.0526315789474,532.2200956937799
110,659.4066985645933,139.93301435406698,151.64593301435406,969.1435406698564,122.87081339712918,536.7129186602871,404.8995215311005,236.17703349282297,717.4306220095693,548.9425837320574
111,613.2392344497607,141.61244019138755,151.33014354066987,959.9377990430622,122.36842105263158,538.8612440191388,408.0430622009569,243.37799043062202,688.5980861244019,569.023923444976
112,569.7320574162679,148.44497607655504,147.79425837320574,951.5502392344498,122.2488038277512,542.0717703349283,411.1531100478469,248.10526315789474,686.6698564593302,583.334928229665
113,522.1875,143.85576923076923,143.54326923076923,962.7163461538462,121.79807692307692,542.2403846153846,416.0817307692308,249.85096153846155,705.2980769230769,593.7451923076923
114,499.17788461538464,141.125,140.4278846153846,984.7403846153846,121.77884615384616,538.6538461538462,415.78846153846155,248.49519230769232,720.7259615384615,602.7163461538462
115,495.7799043062201,141.16746411483254,138.08612440191388,1017.2822966507177,122.86124401913875,533.6267942583733,411.38277511961724,243.6937799043062,723.7368421052631,603.444976076555
116,486.4976076555024,142.8421052631579,137.57416267942583,1043.8803827751196,122.35406698564593,523.6555023923445,408.511961722488,244.3397129186603,714.4976076555024,599.9665071770335
117,474.8373205741627,142.688995215311,140.38277511961724,1055.7272727272727,121.73205741626795,511.1291866028708,409.30143540669854,250.73684210526315,715.244019138756,602.8325358851674
118,469.32380952380953,138.36666666666667,145.41904761904763,1065.2619047619048,122.0047619047619,502.72857142857146,414.8142857142857,256.3666666666667,723.5761904761905,612.5428571428571
119,465.8421052631579,133.85645933014354,150.05263157894737,1073.358851674641,123.7464114832536,506.9952153110048,424.4066985645933,260.6937799043062,727.5645933014354,628.976076555024
120,457.95215311004785,135.0334928229665,151.02392344497608,1060.2966507177034,123.43540669856459,507.39712918660285,423.3875598086124,264.1578947368421,721.5263157894736,638.7751196172248
121,472.32380952380953,130.2095238095238,149.7952380952381,1038.9714285714285,122.38571428571429,496.33809523809526,427.3666666666667,266.87619047619046,714.5142857142857,644.8857142857142
122,484.4904761904762,125.96190476190476,147.58095238095237,1021.7809523809524,124.74761904761905,487.6333333333333,423.4238095238095,273.8333333333333,708.9571428571429,656.7857142857143
123,474.0952380952381,120.73333333333333,146.37142857142857,1014.1809523809524,124.78571428571429,489.3047619047619,421.53333333333336,278.6904761904762,689.2809523809524,661.2904761904762
124,452.7177033492823,117.7464114832536,147.311004784689,1027.4306220095693,124.19138755980862,487.9712918660287,425.0956937799043,282.33971291866027,673.6794258373205,654.6842105263158
125,448.1866028708134,124.64593301435407,148.67942583732057,1056.8803827751196,124.99043062200957,472.64114832535887,431.61722488038276,287.46411483253587,670.7607655502393,651.6172248803828
126,440.23444976076553,127.74162679425838,150.79904306220095,1100.3062200956938,126.01435406698565,458.69856459330146,436.20574162679424,293.27272727272725,676.6555023923445,663.3684210526316
127,452.4190476190476,120.77619047619048,153.84761904761905,1132.2238095238095,126.75238095238095,454.2238095238095,437.14285714285717,292.54761904761904,677.552380952381,669.2428571428571
128,456.45714285714286,117.00952380952381,156.10476190476192,1151.2095238095237,128.57619047619048,458.8619047619048,439.252380952381,292.8285714285714,674.1142857142858,658.547619047619
129,450.43809523809523,117.62857142857143,155.0142857142857,1157.5761904761905,131.61904761904762,458.6190476190476,450.66190476190474,290.3809523809524,669.4571428571429,632.7428571428571
130,449.6047619047619,119.83809523809524,151.02857142857144,1147.0047619047618,134.36190476190475,446.53809523809525,453.5857142857143,283.43333333333334,665.4857142857143,606.3857142857142
131,466.9761904761905,120.5904761904762,146.9047619047619,1140.4571428571428,132.93809523809523,425.4095238095238,452.3904761904762,288.7047619047619,650.9142857142857,587.4761904761905
132,491.5285714285714,121.04761904761905,145.43333333333334,1151.047619047619,130.2952380952381,409.7047619047619,452.27142857142854,293.3333333333333,624.2,577.6571428571428
133,493.44976076555025,119.11004784688996,146.1866028708134,1184.3636363636363,130.9712918660287,412.2775119617225,449.0382775119617,302.74162679425837,602.933014354067,573.7464114832536
134,470.1818181818182,122.45454545454545,148.10526315789474,1217.421052631579,133.20574162679426,423.2248803827751,459.50717703349284,309.9377990430622,588.4784688995215,566.7081339712919
135,442.26794258373207,121.19138755980862,151.87081339712918,1237.7368421052631,135.22488038277513,424.20095693779905,470.17224880382776,307.2105263157895,572.6937799043062,563.4976076555024
136,431.75961538461536,115.97115384615384,155.48076923076923,1229.3653846153845,137.10096153846155,418.3942307692308,482.49038461538464,308.17788461538464,555.6105769230769,565.2019230769231
137,437.27884615384613,111.42307692307692,155.3846153846154,1196.0432692307693,139.8846153846154,409.03846153846155,492.8076923076923,322.39903846153845,549.8413461538462,564.4519230769231
138,443.2669902912621,112.63106796116504,155.69417475728156,1185.4805825242718,142.51941747572815,402.5728155339806,507.1067961165049,338.7135922330097,568.3640776699029,569.5388349514564
139,432.5533980582524,113.19902912621359,154.05825242718447,1167.7427184466019,143.29611650485438,392.5145631067961,512.0,336.40776699029124,586.1844660194175,579.5728155339806
140,474.06341463414634,111.28292682926829,150.40975609756097,1155.2829268292683,145.78048780487805,393.26341463414633,510.93658536585366,329.33170731707315,592.439024390244,588.6682926829268
141,471.5560975609756,110.6829268292683,147.69268292682926,1151.770731707317,152.97560975609755,391.0731707317073,516.6634146341463,314.41951219512197,569.1512195121951,571.2975609756097
142,485.66829268292685,114.9560975609756,148.50243902439024,1167.4829268292683,155.73658536585367,375.5609756097561,526.819512195122,311.33658536585364,538.9804878048781,545.7756097560975
143,512.8088235294117,119.74509803921569,151.85294117647058,1191.2794117647059,156.75980392156862,353.8921568627451,534.75,320.0980392156863,524.7009803921569,532.7745098039215
144,511.96078431372547,118.94117647058823,156.72058823529412,1203.4068627450981,160.8186274509804,335.8480392156863,546.5147058823529,326.47549019607845,520.1029411764706,528.7990196078431
145,515.6666666666666,116.1421568627451,160.80882352941177,1207.0245098039215,161.76470588235293,322.5735294117647,544.6617647058823,330.25,520.7892156862745,526.5588235294117
146,503.1813725490196,115.34313725490196,162.12254901960785,1195.0196078431372,163.72549019607843,320.2843137254902,536.5196078431372,330.30392156862746,525.2058823529412,522.5539215686274
147,523.2745098039215,116.07843137254902,161.7156862745098,1178.5343137254902,165.89705882352942,327.5098039215686,564.8676470588235,336.02941176470586,525.1715686274509,516.5196078431372
148,548.3039215686274,116.56372549019608,157.61274509803923,1172.2058823529412,171.38725490196077,331.9117647058824,589.7598039215686,346.25,522.1127450980392,516.7205882352941
149,582.3137254901961,114.79411764705883,153.5392156862745,1171.2696078431372,176.23529411764707,318.8529411764706,599.6421568627451,350.34313725490193,516.6519607843137,519.3627450980392
150,614.343137254902,113.17647058823529,150.22058823529412,1158.2156862745098,184.66666666666666,305.9264705882353,606.7352941176471,343.8480392156863,506.94117647058823,508.95098039215685
151,609.7352941176471,117.12254901960785,149.9558823529412,1150.1617647058824,192.9950980392157,305.9362745098039,616.6862745098039,339.4166666666667,500.48039215686276,482.86764705882354
152,634.8333333333334,115.41666666666667,153.25980392156862,1129.764705882353,193.6764705882353,310.1764705882353,629.2598039215686,355.44117647058823,496.76960784313724,464.6421568627451
153,611.1764705882352,115.86764705882354,156.55882352941177,1102.3088235294117,190.2450980392157,302.3529411764706,636.0588235294117,377.5686274509804,483.8137254901961,454.46078431372547
154,623.9852941176471,117.25,160.02450980392157,1075.1029411764705,185.87745098039215,291.8480392156863,641.6764705882352,387.3137254901961,474.26960784313724,449.1127450980392
155,649.9215686274509,115.63235294117646,161.77941176470588,1058.549019607843,180.2058823529412,287.70588235294116,649.1176470588235,378.2549019607843,463.37745098039215,434.70098039215685
156,669.4166666666666,112.4656862745098,158.80392156862746,1047.2745098039215,180.66666666666666,284.171568627451,644.4607843137255,362.26960784313724,437.421568627451,419.4264705882353
157,687.4048780487805,110.7609756097561,152.98536585365855,1032.7512195121951,184.70243902439023,278.18536585365854,626.7512195121951,355.9951219512195,409.3121951219512,410.3170731707317
158,751.2975609756097,107.36585365853658,148.81951219512194,1030.331707317073,190.45853658536586,277.25853658536585,611.4243902439024,353.6048780487805,392.64878048780486,403.23414634146343
159,772.4731707317073,111.52682926829269,147.8390243902439,1029.5170731707317,195.00975609756097,274.5073170731707,602.7609756097561,348.7219512195122,379.77073170731705,392.52682926829266
160,801.3853658536585,110.8,148.88292682926829,1025.7317073170732,199.81951219512194,263.47317073170734,603.0439024390244,342.7121951219512,371.55121951219513,379.9170731707317
161,830.6225490196078,108.93137254901961,153.75980392156862,1020.8872549019608,206.81372549019608,254.37254901960785,603.9656862745098,342.078431372549,367.8872549019608,366.1470588235294
162,819.2843137254902,109.04411764705883,158.05392156862746,1002.4509803921569,212.98039215686273,252.23529411764707,601.2892156862745,348.2647058823529,359.4117647058824,359.12254901960785
163,774.9463414634147,110.50731707317073,159.94634146341463,977.6,224.25853658536585,247.98048780487804,605.7268292682927,354.9317073170732,346.8536585365854,357.70243902439023
164,784.0341463414634,110.05365853658536,160.17073170731706,971.3707317073171,237.58536585365854,238.24878048780488,620.0634146341464,361.1707317073171,338.45365853658535,357.2439024390244
165,813.380487804878,108.94146341463414,158.01463414634145,962.1560975609756,252.6390243902439,230.30243902439025,627.3024390243902,357.50243902439024,332.3609756097561,353.88780487804877
166,784.619512195122,111.19024390243902,155.84878048780487,959.5512195121951,263.4878048780488,224.9121951219512,627.6585365853658,359.5170731707317,326.88780487804877,346.5170731707317
167,792.6682926829268,109.57073170731708,153.06341463414634,956.4878048780488,273.5658536585366,225.26341463414633,636.1756097560975,365.8731707317073,320.42439024390245,338.9268292682927
168,808.0780487804878,108.35609756097561,152.18048780487806,932.0975609756098,279.7219512195122,226.57073170731707,643.7024390243903,370.65365853658534,309.89268292682925,335.74634146341464
169,806.2281553398059,108.7135922330097,153.53398058252426,917.004854368932,285.50485436893206,227.88834951456312,648.8495145631068,372.00485436893206,294.9854368932039,332.9271844660194
170,798.747572815534,109.06796116504854,157.76699029126215,926.1213592233009,293.91747572815535,228.09708737864077,672.8446601941747,369.9514563106796,281.5728155339806,326.99029126213594
171,789.1796116504854,108.83009708737865,161.4902912621359,935.1165048543689,305.34466019417476,228.07766990291262,701.257281553398,364.99514563106794,268.7330097087379,313.4271844660194
172,816.6231884057971,116.17391304347827,163.68599033816426,938.0483091787439,323.256038647343,228.82608695652175,715.6618357487922,357.0096618357488,259.7632850241546,303.30434782608694
173,843.5480769230769,114.8701923076923,163.8125,928.2548076923077,336.7355769230769,226.33653846153845,704.8846153846154,358.3125,252.72596153846155,300.6875
