Distance_(microns),eve,engril,mlpt,hb,kr,gt,svb,cad,runt,odd
23,142.1225806,348.5354839,373.1096774,337.2967742,314.2258065,404.3806452,292.3870968,213.4193548,359.8580645,352.1612903
24,136.6666667,344.8205128,371.4871795,331.3333333,312.5320513,408.25,296.9038462,215.9679487,366.2051282,348.0448718
25,138.7770701,361.2484076,374.8535032,333.3184713,318.2229299,401.611465,298.0764331,215.6815287,370.1592357,347.7261146
26,143.2468354,396.9493671,382.7531646,332.5126582,321.9556962,394.5506329,297.2405063,217.5759494,366.1392405,350.5822785
27,142.8805031,423.3962264,390.4968553,332.2201258,323.9748428,392.5974843,300.2641509,219.6037736,355.5408805,356.6037736
28,144.66875,430.28125,389.45625,342.6875,327.70625,396.86875,300.6125,219.425,349.675,356.225
29,145.74375,423.21875,390.9625,357.06875,330.0375,403.08125,299.7,222.3875,351.1625,351.93125
30,140.6708075,418.242236,398.3726708,367.5465839,321.8447205,403.3726708,303.3726708,224.4161491,355.1677019,353.0931677
31,141.4596273,416.826087,394.8819876,373.826087,320.7142857,400.7701863,306.6832298,226.1552795,363.8136646,360.7267081
32,142.5493827,419.2777778,380.8333333,368.7530864,326.9938272,394.7037037,301.4814815,228.1358025,369.6851852,362.691358
33,140.3536585,419.9207317,375.1280488,362.3597561,331.6219512,398.3658537,293.9939024,229.6646341,370.2926829,358.9817073
34,145.9512195,424.8597561,377.847561,366.402439,335.5609756,406.2256098,294.2987805,229.4817073,369.5609756,363.7073171
35,147.5515152,425.8727273,374.2848485,364.8666667,326.3030303,399.6484848,296.6969697,223.3818182,361.769697,362.8606061
36,141.0121212,418.0545455,375.4060606,364.3393939,322.8545455,401.6424242,305.3636364,222.3454545,364.4424242,357.5878788
37,136.0606061,412.8545455,377.6545455,357.9939394,330.1575758,405.7636364,313.5393939,222.7151515,366.8848485,353.5393939
38,139.0122699,412.8588957,387.9263804,356.3067485,340.9141104,408.6257669,321.3496933,223.5030675,371.2208589,359.1533742
39,142.1111111,405.0987654,396.5617284,359.8271605,344.6296296,410.5061728,323.5493827,225.4444444,379.882716,364.1975309
40,140.5,402.2345679,389.4814815,364.0802469,344.6358025,410.0246914,317.8518519,230.308642,377.5617284,364.3271605
41,139.1614907,414.2360248,383.9378882,370.173913,351.068323,414.9068323,314.0993789,233.3291925,368.4968944,367.0248447
42,135.515528,422.0062112,389.5962733,371.7888199,355.3540373,422.7204969,311.8198758,229.2298137,363.5093168,369.515528
43,133.9813665,422.6024845,401.7391304,378.2360248,355.6645963,423.7763975,308.6645963,226.5341615,362.8757764,372.4968944
44,136.8875,414.64375,414.8625,390.3375,359.36875,420.1625,307.54375,226.88125,366.43125,370.65625
45,139.0251572,408.4402516,423.1320755,405.5597484,360.8993711,423.8993711,309.5597484,226.4339623,370.5345912,362.0377358
46,138.9874214,408.7169811,422.1761006,412.8050314,362.9371069,435.2704403,311.427673,229.6163522,373.6352201,359.918239
47,137.7924528,400.163522,410.3710692,410.3836478,369.5786164,442.2201258,313.4402516,232.6100629,370.427673,364.3773585
48,137.8101266,383.2278481,400.5759494,412.1202532,375.0379747,442.9240506,318.9177215,230.8037975,368.8291139,364.3670886
49,138.9044586,366.4012739,397.0127389,416.5031847,376.7006369,438.4458599,321.8789809,226.3121019,371.2356688,356.4713376
50,139.0192308,352.1602564,397.6217949,421.2884615,386.3653846,439.5384615,320.6153846,227.2948718,374.0448718,352.6474359
51,136.3525641,324.2884615,400.1602564,429.7628205,386.6794872,448.9166667,314.5833333,231.1474359,374.7435897,352.0128205
52,135.0709677,307.1290323,412.2645161,433.4322581,373.3806452,453.0645161,317.3225806,233.7935484,375.4709677,348.3870968
53,137.1354839,306.0903226,414.8322581,420.0967742,362.5612903,442.8451613,315.2322581,230.7354839,367.5483871,341.6064516
54,141.2337662,298.6168831,410.1493506,409.5,365.0194805,435.2597403,310.6948052,231.1558442,359.7207792,352.012987
55,141.3464052,287.3856209,415.4640523,405.5294118,373.8823529,434.0718954,314.8104575,234.4901961,359.3398693,363.496732
56,136.4575163,277.2026144,423,401.9738562,378.4771242,431.0392157,315.9150327,233.5359477,357.248366,356.4575163
57,137.5298013,265.7615894,424.1854305,410.5695364,382.4304636,428.602649,311.0463576,235.6423841,359.7417219,353.1059603
58,138.8947368,260.0394737,415.25,411.8552632,377.9473684,419.8618421,302.1907895,232.1907895,358.3092105,349.9868421
59,139.8552632,258.4736842,419.7302632,412.9736842,375.7631579,426.7171053,311.0921053,225.7763158,363.3552632,349.7697368
60,139.4736842,255.9078947,424.1776316,415.2828947,371.6118421,431.8092105,316.5526316,221,360.9144737,345.9605263
61,138.5065789,246.2236842,422.5855263,416.6907895,369.7434211,430.0986842,313.0657895,224.5526316,356.1644737,352.8552632
62,139.4736842,229.5855263,418.6447368,407.7368421,368.3157895,423.5328947,305.0592105,226.4934211,359.7828947,362.3881579
63,138.3289474,210.5657895,419.8421053,388.3486842,366.6776316,418.1644737,294.9671053,226.125,368.125,363.6710526
64,134.9477124,191.496732,424.8823529,367.9084967,368.4705882,419.7320261,287.8823529,221.503268,369.4313725,350.0065359
65,138.7581699,176.8954248,429.2679739,355.5947712,370.379085,428.627451,287.0196078,218.503268,366.9542484,338.627451
66,139.7987013,162.2337662,414.0909091,353.7142857,359.8831169,431.6038961,285.1558442,218.525974,358.0909091,339.0974026
67,138.8961039,149.1103896,399.8766234,352.974026,357.5649351,435.8701299,284.6493506,220.538961,354.2597403,351.0454545
68,140.7712418,139.8562092,405.6143791,345.6797386,366.3398693,435.7712418,290.1764706,224.7058824,359.1372549,366.6666667
69,137.7337662,134.0714286,414.012987,335.538961,359.8181818,418.5779221,296.0519481,222.6818182,363.3051948,374.987013
70,134.3311688,130.2532468,417.6753247,330.2142857,348.7662338,399.3376623,296.6298701,221.2142857,368.5714286,380.7727273
71,133.8421053,122.4736842,411.9671053,333.9210526,354.0263158,392.0592105,290.8552632,231.875,374.5789474,375.9605263
72,131.5294118,114.9738562,400.8235294,335.1111111,363.0326797,389.379085,284.6993464,237.0392157,374.0522876,359.7908497
73,130.5620915,111.0784314,397.9869281,338.0915033,370.2614379,387.7843137,288.9477124,233.8823529,372.8104575,350.6797386
74,131.6732026,108.2156863,391.7908497,324.6143791,359.9738562,383.3006536,292.869281,233.1437908,370.1764706,347.5555556
75,131.2091503,104.9084967,384.8954248,298.503268,339.9803922,382.2745098,289.7777778,239.2941176,370.8366013,349.7189542
76,127.2662338,101.2337662,380.1428571,281.0714286,344.7272727,380.6363636,289.012987,238.3311688,366.2597403,345.2207792
77,126.3311688,99.75324675,385.2337662,279.0324675,365.3636364,386.2792208,299.3246753,238.3181818,363.3441558,345.9220779
78,125.9935065,98.67532468,389.8246753,279.4545455,367.2857143,392.6038961,301.3506494,240.5779221,368.3051948,354.8571429
79,124.8258065,96.70967742,386.2193548,276.1032258,367.5806452,395.083871,296.8903226,238.3935484,380.6,360.9870968
80,128.6038961,98.2987013,382.0519481,278.7597403,379.0064935,402.6168831,299.8311688,237.7532468,390.3441558,368.974026
81,132.2012987,98.90909091,383.7012987,282.9090909,382.2662338,403.5779221,302.3441558,234.3896104,386.3441558,368.9090909
82,132.3870968,97.98064516,388.9870968,283.5483871,374.9612903,400.4709677,302.2064516,232.2129032,381.0580645,361.283871
83,134.2597403,98.33116883,388.7272727,276.7402597,380.8116883,399.7207792,297.5064935,233.3571429,381.6103896,358.487013
84,133.3961039,95.16233766,377.8701299,267.961039,387.9545455,388.9285714,289.5779221,231.0974026,377.474026,357.987013
85,128.6258065,91.32903226,363.1290323,270.3225806,375.7483871,379.8709677,287.9548387,224.8451613,368.2645161,358.0064516
86,128.0714286,89.96103896,356.5584416,278.2597403,365.487013,383.3376623,293.5194805,225.0844156,363.7922078,362.5714286
87,129.8322581,89.6516129,352.1548387,275.9032258,355.5290323,385.5225806,293.3741935,225.7870968,362.9612903,365.4709677
88,133.4451613,89.72258065,353.3483871,283.4903226,349.9290323,386.8129032,297.8645161,224.3548387,370.7096774,372.6580645
89,129.7870968,88.63225806,353.316129,294.516129,347.083871,378.0193548,301.6967742,222.3483871,372.8903226,371.3096774
90,125.1217949,89.83333333,353.1217949,295.3461538,349.3525641,373.3397436,302.6987179,221.9615385,364.4679487,368.1474359
91,124.5448718,90.28846154,353.6410256,293.1474359,353.3589744,380.1410256,305.4871795,220.5448718,358.1730769,368.974359
92,126.9551282,89.10897436,349.2884615,288.7179487,367.7884615,383.5641026,301.75,216.2884615,355.4358974,372.9935897
93,132.3694268,89.05732484,343.7324841,287.5605096,387.2738854,386.7770701,302.5031847,210.7197452,352.2802548,371.4713376
94,133.1656051,89.96815287,345.5732484,294.9363057,398.7770701,398.9808917,312.4904459,204.6178344,352.4076433,360.2929936
95,127.6772152,89.43670886,351.6139241,301.1012658,402.7911392,408.7088608,312.1139241,200.4113924,354.5632911,349.9303797
96,125.4591195,89.46540881,358.8238994,305.0691824,407.408805,413.8301887,308.7232704,200.4591195,363.9685535,344.7735849
97,125.75625,91.73125,360.825,315.75625,417.0375,408.69375,304.8,204.50625,375.01875,345.375
98,126.6481481,91.65432099,361.1049383,329.5864198,425.7592593,398.5802469,301.382716,210.2469136,383.2469136,347.4382716
99,128.5276074,90.25766871,367.202454,335.803681,429.8957055,400.0490798,304.8588957,216.5644172,390.4785276,352.5828221
100,129.7926829,90.93292683,366.5454545,328.2060606,434.4,396.8060606,308.9818182,214.6848485,388.7818182,358.9818182
101,129.369697,91.07272727,369.1030303,329.5393939,455.7393939,395.0363636,319.7454545,212.1090909,394.4606061,370.3636364
102,126.6807229,88.31325301,371.686747,337.8012048,466.9578313,400.7650602,324.1987952,208.9277108,399.9939759,367.2228916
103,127.1024096,89.97590361,376.0301205,342.3493976,474.439759,414.7048193,326.4578313,209.1445783,407.9759036,358.1325301
104,129.257485,91.91017964,380.1017964,341.6946108,494.2934132,424.6347305,323.0419162,210.1736527,412.4251497,359.4610778
105,127.6153846,90.98816568,384.183432,355.2544379,519.6568047,428.2130178,322.4792899,209.112426,410.3136095,368.2366864
106,127.8705882,91.51176471,386.4176471,377.9294118,539.7058824,435.8705882,329.6647059,208.9294118,405.1294118,374.0117647
107,129.5555556,92.81871345,387.1578947,373.8654971,544.8011696,441.5438596,334.1812865,213.2923977,393.6374269,378
108,130.0467836,93.62573099,393.3567251,356.502924,547.5789474,442.3976608,335.7017544,217.7777778,384.877193,387.4093567
109,131.7616279,94.63372093,399.5406977,343.0639535,552.8430233,443.7674419,340.0174419,216.6337209,391.3313953,390.8837209
110,133.9190751,94.33526012,405.0115607,339.3063584,556.7283237,442.150289,344.1849711,219.6763006,399.300578,382.2543353
111,133.2369942,92.21965318,409.5953757,345.8150289,553.1040462,438.1213873,340.5433526,224.7687861,395.734104,370.2427746
112,131.6149425,90.90229885,411.4137931,353.1206897,551.5747126,434.7126437,338.5977011,226.6206897,398.316092,366.8735632
113,131.8505747,91.88505747,414.5,353.1436782,555.1206897,426.7586207,343.0977011,228.4022989,407.0344828,370.2873563
114,134.1534091,94.69318182,419.1363636,343.7159091,553.4886364,416.7329545,347.8295455,226.8181818,408.9431818,371.0738636
115,136.375,94.9375,419.3011364,336.5284091,549.9034091,415.9147727,346.6306818,222.6079545,411.5,370.0397727
116,135.4180791,93.9039548,402.0169492,337.4915254,547.3276836,419.9096045,341.8700565,213.8700565,414.480226,371.5988701
117,135.779661,94.38418079,393.3333333,347.8587571,553.4293785,427.1412429,346.0960452,206.2316384,418.6779661,378.0451977
118,135.3314607,92.78089888,397.005618,351.4494382,550.9382022,424.5786517,347.5337079,207.005618,422.0786517,375.4269663
119,134.7457627,91.51412429,404.7853107,354.2768362,557.5141243,422.960452,343.6214689,210.079096,424.8022599,372.6666667
120,136.2134831,91.31460674,408.2134831,359.6179775,559.9438202,418.9157303,333.3202247,204.6460674,415.2022472,371.8426966
121,138.849162,91.94413408,417.4022346,363.9385475,559.1117318,415.9944134,330.849162,202.8212291,411.7039106,371.9497207
122,141.8,92.88888889,422.8777778,359.4555556,567.0222222,416.8833333,331.7388889,208.2944444,418.1,367.4666667
123,138.8563536,94.62983425,414.0883978,353.5911602,571.4088398,426.3701657,325.5635359,211.3756906,421.0718232,359.558011
124,130.961326,95.03867403,407.2320442,358.0331492,557.4585635,440.6243094,323.9060773,210.7679558,417.2928177,361.6464088
125,125.8131868,92.84065934,406.2087912,366.9285714,536.5164835,442.4065934,323.5494505,212.0714286,413.7967033,373.0659341
126,126.4450549,90.90659341,404.3351648,372.1813187,544.6868132,439.7307692,326.5384615,212.532967,413.1043956,379.3516484
127,126.5846995,90.08196721,404.8469945,366.2076503,552.7595628,434.7595628,327.4754098,209.7213115,407.6010929,373.3114754
128,125.9453552,90.45901639,417.7103825,350.8688525,535.715847,435.7978142,329.1803279,214.1202186,407,362.3825137
129,124.3532609,90.9076087,421.3152174,335.4836957,519.923913,433.3858696,325.6086957,217.7228261,405.5597826,355.048913
130,126.0162162,94.31891892,417.8810811,338.4810811,532.5243243,428.1675676,321.9027027,214.3891892,400.8216216,358.7297297
131,128.7580645,95.6827957,411.311828,353.0215054,532.5967742,429.8010753,323.8548387,211.3387097,394.0913978,368.4354839
132,130.6075269,93.04301075,406.0806452,368.9569892,514.3225806,441.6666667,330.7043011,211.327957,391.016129,380.0268817
133,131.3010753,91.48924731,400.9086022,377.3494624,508.1666667,441.9677419,333.6129032,206.9946237,387.5860215,376.8010753
134,130.171123,92.17112299,396.197861,374.4919786,514.8877005,428.8235294,330.8502674,202.5935829,384.9465241,363.9518717
135,128.4193548,94.30645161,402.2956989,370.1451613,535.7580645,419.2419355,331.8387097,206.4301075,393.4086022,358.3010753
136,124.5721925,94.23529412,408.0320856,371.6256684,549.2032086,410.0160428,332.4010695,209.0106952,398.3903743,356.4438503
137,122.8181818,93.39572193,413.1176471,379.7219251,556.4010695,413.9465241,331.7860963,209.0641711,401.8716578,366.4491979
138,125.2712766,92.35106383,409.6648936,385.6861702,558.6329787,417.2659574,329.0851064,206,404.2287234,374.0319149
139,127.0319149,92.48404255,402.7074468,395.7393617,567,423.106383,326.106383,203.962766,406.1808511,378.9148936
140,125.6243386,94.02116402,398.7248677,403.1957672,579.031746,426.9047619,324.6560847,203.5925926,398.7724868,374.5873016
141,128.1428571,96.51322751,402.1534392,412.5925926,597.8994709,426.3756614,328.4074074,205.3333333,394.5502646,371.4814815
142,130.2116402,99.62962963,404.6507937,411.8412698,606.5661376,425.9417989,325.6084656,207.5396825,399.3862434,376.9470899
143,131.5978836,102.047619,405.0740741,397.3915344,607.9470899,425.8253968,324.042328,211.962963,403.7142857,378.984127
144,130.6968085,103.4787234,410.1808511,388.1329787,630.2340426,424.7553191,330.8351064,218.5425532,412.3138298,379.1755319
145,125.7393617,105.6702128,408.9095745,388.106383,640.1595745,422.8351064,334.2553191,215.2925532,420.5531915,375.9893617
146,123.026738,111.5828877,408.5721925,395.5614973,639.802139,426.6791444,339.2085561,208.5882353,421.2780749,373.1336898
147,121.9358289,116.4759358,408.9251337,395.1871658,631.0695187,427.973262,335.6737968,201.2994652,413.8609626,365.0641711
148,121.8395722,115.6791444,408.3208556,385.9572193,626.6042781,430.1122995,327.4652406,198.8609626,417.3957219,363.0481283
149,122.8297872,116.4840426,410.6755319,376.0319149,627.4095745,427.143617,322.856383,207.3191489,416.2978723,370.3829787
150,127.2180851,122.9361702,417.1648936,375.6276596,628.3351064,423.4308511,317.3882979,216.0797872,407.1968085,374.4946809
151,130.2819149,124.9308511,418.856383,386.8404255,635.143617,421.1223404,310.3989362,213.6117021,402.8031915,372.6808511
152,131.7765957,123.3404255,413.8138298,407.5585106,657.0212766,428.2606383,313.5585106,208.2659574,401.7925532,372.606383
153,129.8085106,129.2765957,412.2446809,424.9255319,673.9361702,437.6595745,324.0053191,207.3031915,395.4468085,376.3829787
154,127.4920635,140.3068783,416.5873016,416.1164021,653.7513228,428.5396825,331.7830688,204.2962963,388.973545,382.6137566
155,129.0957447,164.5744681,425.3457447,411.1170213,641.9042553,427.1808511,336.8085106,203.7446809,394.8457447,386.6542553
156,129.6137566,186.6666667,431.047619,419.2592593,654.7883598,429.8306878,339.010582,205.2592593,392.7089947,378.4550265
157,130.8465608,195.7777778,432.1693122,429.010582,664.021164,433.6243386,343.5714286,208.8518519,386.8148148,376.3333333
158,130.9414894,202.5531915,427.3670213,436.5159574,665.4574468,443.9202128,340.7074468,207.3404255,388.5851064,378.9840426
159,130.5238095,203.3280423,421.5661376,439.0952381,677.7089947,447.1534392,329.3650794,202.4550265,394.8253968,377.5608466
160,133.1746032,210.5502646,419.9100529,440.5608466,692.0582011,447.042328,317.8783069,204.9470899,397.3756614,379.2486772
161,133.2765957,222.6117021,419.9468085,442.3297872,696.8617021,445.4095745,312.7446809,212.0797872,393.5265957,386.6808511
162,129.0638298,232.2287234,414.7180851,432.3829787,691.5691489,432.2553191,313.2021277,212.4414894,387.0638298,389.5212766
163,126.1693122,244.1375661,406.2857143,411.5026455,690.962963,427.984127,319.1640212,205.042328,383.2486772,393.1428571
164,126.9680851,257.6702128,412.7074468,387.4840426,690.7446809,431.4095745,321.143617,201.212766,384.5159574,398.2074468
165,128.3244681,275.2393617,421.6914894,363.287234,676.9521277,428.4095745,313.7287234,201.1968085,384.7340426,391.8776596
166,127.4840426,294.9680851,415.8138298,355.0319149,667.393617,428.7819149,313.8776596,201.1702128,386.2659574,384.4946809
167,127.6898396,314.5508021,407.5347594,357.8449198,674.9251337,432.5775401,325.486631,200.6042781,393.1069519,383.0053476
168,129.4574468,337.3404255,403.1861702,362.6010638,683.4840426,423.9521277,332.4521277,198.0904255,393.7712766,379.7606383
169,128.3989362,370.2606383,399.9095745,369.5425532,672.2819149,418.5957447,330.5638298,197.2446809,385.2180851,380.0212766
170,128.5721925,413.1925134,399.9893048,372,640.5026738,433.459893,329.2941176,203.0855615,376.540107,383.9946524
171,131.8502674,463.6989247,395.8716578,362.9839572,620.8877005,438.973262,333.7379679,207.5828877,373.4705882,381.7058824
172,133.1935484,486.5,394.2096774,365.9731183,626.2526882,435.8548387,339.2365591,208.1344086,381.6774194,380.3548387
173,132.0324324,487.0486486,400.0756757,372.0054054,634.3027027,429.1405405,339.0972973,208.4972973,387.8,381.8
174,128.9513514,487.1459459,406.9891892,363.9675676,641.0216216,429.0486486,338.8108108,209.5243243,387.5081081,382.8972973
175,127.4347826,503.7119565,412.6521739,351.3097826,658.0163043,436.0217391,336.4782609,214.951087,390.4076087,392.9402174
176,129.9672131,505.295082,409.6994536,342.6229508,669.863388,435.4098361,326.9234973,215.6010929,391.1420765,401.557377
177,128.1639344,501.8961749,405.7978142,335.8087432,676.3825137,427.2131148,314.273224,207.1311475,386.7595628,400.9289617
178,125.0274725,505.2362637,411.9120879,340.8186813,687.2362637,429.4835165,312.2912088,209.4120879,386.9120879,400.2087912
179,124.4696133,512.7569061,414.8674033,357.9060773,691.0276243,437.1325967,317.4972376,214.8508287,386.2044199,396.1933702
180,124.0331492,523.8121547,413.679558,369.4530387,671.1767956,435.519337,318.5524862,212.3093923,380.7292818,394.281768
181,125.273743,546.5139665,426.8324022,358.2178771,664.1005587,426.972067,322.6480447,216.1675978,388.6592179,403.4078212
182,125.9944134,574.7932961,432.7597765,328.7486034,663.4972067,415.5698324,319.1117318,217.5307263,395.0614525,401.6703911
183,127.6123596,610.2865169,421.3146067,330.3932584,674.011236,416.2977528,312.4550562,218.1067416,397.3089888,397.0730337
184,126.2429379,641.9322034,410.4067797,341.7909605,686.9887006,412.6101695,309.4180791,217.2372881,394.5141243,395.8983051
185,123.3522727,653.4034091,412.9715909,327.5340909,709.3522727,413.6420455,311.5909091,218.4715909,390.2386364,397.0909091
186,122.6022727,640.3181818,413.9829545,316.7443182,714.6704545,422.3693182,310.4659091,218.4772727,382.4375,388.9659091
187,125.183908,631.5574713,421.2011494,330.4942529,714.3793103,426.1264368,319.137931,221.2298851,380.8965517,387.7931034
188,120.9885057,615.3103448,420.7873563,335.0114943,704.6954023,417.7011494,325.5287356,215.8103448,377.9367816,387.7356322
189,119.9244186,612.4651163,426.7965116,340.5290698,703.1162791,428.1918605,335.3604651,213.8081395,394.8488372,402.2325581
190,122.755814,594.4476744,430.5697674,335.9244186,701.0523256,432.7267442,328.622093,213.9244186,402.8372093,408.9011628
191,125.7588235,589.5705882,439.3588235,331.9588235,706.8,439.1294118,320.4352941,221.5764706,403.3352941,410.8117647
192,123.1764706,582.0764706,430.8588235,332.8294118,683.2058824,434.7823529,311.6764706,222.7705882,392.5294118,387.7352941
193,120.1666667,580.7738095,433.5,348.5654762,691.3154762,443,319.7916667,223.9166667,393.0238095,377.0238095
194,117.3511905,558.9940476,433.6369048,361.9642857,687.2797619,443.5595238,330.4642857,213.9047619,387.297619,382.0595238
195,118.748503,539.8862275,433.3532934,367.4491018,679.0239521,441.0239521,331.2754491,207.1077844,387.5269461,395.754491
196,121.0120482,535.1204819,433.126506,365.0662651,678.1385542,435.9518072,325.6506024,210.4879518,393.0843373,395.5180723
197,124.3373494,534.8554217,428.8493976,350.6506024,673.6746988,432.2289157,318.439759,214.0542169,392.9277108,382.3614458
198,126.230303,522.8363636,429.0424242,336.3090909,678.9151515,435.2060606,312.4424242,214.369697,390.8060606,370.8181818
199,124.1151515,496.2060606,423.0181818,328.1151515,691.5757576,435.7272727,310.8,208.9575758,387.3939394,365.8060606
200,125.4969325,481.0490798,422.9570552,332.6871166,702.4601227,443.9079755,318.2883436,207.9570552,398.1226994,384.4846626
201,122.6441718,463.9509202,421.5644172,330.7852761,680.797546,438.5214724,310.1349693,210.797546,403.7116564,401.7791411
202,121.7962963,450.4444444,426.1234568,333.3271605,659.2716049,424.3950617,306.9938272,218.7654321,409.8271605,410.3950617
203,121.845679,418.5740741,420.8148148,339.5555556,640.2160494,407.1481481,305.7037037,218.7777778,407.6790123,400.5617284
204,124.25625,392.6125,430.84375,335.5625,654.33125,416.975,308.26875,214.925,404.3875,395.43125
205,124,361.9,434.175,321.39375,680.84375,431.44375,310.20625,211.95625,386.95625,380.54375
206,121.8375,324.14375,420.025,314.79375,696.71875,435.45,317.425,213.5375,375.5125,368.53125
207,120.6792453,315.2641509,410.7924528,315.0440252,700.4465409,433.5597484,323.4968553,216.3396226,374.3396226,375.408805
208,119.0062893,312.1202532,404.9874214,317.672956,696.1320755,421.1823899,310.327044,211.3899371,371.7924528,380.0880503
209,118.5923567,293.7898089,409.8980892,328.5859873,697.9426752,417.1719745,306.7961783,209.5350318,382.3121019,381.5477707
210,116.9681529,275.5159236,412.1146497,335.2101911,677.2165605,409.9681529,308.5414013,207.1210191,387.3375796,370.3121019
211,118.5448718,248.8012821,418.1089744,351.1474359,646.4679487,412.8269231,310.3141026,208.5,388.974359,366.3269231
212,121.483871,209.7354839,418.8205128,365.3806452,629.6923077,411.224359,308.9677419,209.3741935,385.2692308,363.4935897
213,123.4,174.3419355,425.5290323,374.7741935,632.2451613,412.316129,314.2709677,210.516129,392.9935484,365.7225806
214,122.9350649,175.9545455,417.3612903,379.9290323,611.116129,413.283871,317.8387097,212.3806452,397,364.9354839
215,123.9090909,179.0779221,407.7142857,376.1558442,592.6948052,418.9155844,316.7922078,213.3701299,397.474026,366.7142857
216,123.474026,172.0974026,411.3441558,356.7987013,600.1753247,425.3636364,308.8961039,210.8766234,393.6363636,358.1688312
217,123.8766234,160.2662338,420.5974026,342.7077922,616.8311688,430.4155844,300.1103896,210.7662338,391.5519481,347.3441558
218,123.4935065,143.4480519,424.8376623,334.7467532,618.8961039,423.0194805,300.5844156,214.4935065,395.9090909,350.1233766
219,121.6993464,127.9477124,420.1428571,340.8116883,619.6753247,412.8896104,304.8246753,216.0844156,392.5844156,355.3441558
220,123.2156863,111.4771242,415.2156863,361.0065359,630.124183,415.6405229,305.9477124,217.5751634,385.3006536,360.0261438
221,119.1372549,105.7124183,409.6143791,356.4771242,632.620915,417.4313725,309.1895425,217.8366013,382.7973856,353.4705882
222,118.2763158,104.7763158,410.1118421,345.8157895,634.7565789,421.5921053,324.0855263,223.5460526,387.2894737,344.1052632
223,124.4868421,100.0263158,411.3355263,341.375,623.0657895,417.4342105,325.2302632,221.7171053,382.7434211,340.7368421
224,128.8289474,95.65131579,406.0526316,346.9407895,598.8421053,417.9407895,316.5065789,215.2565789,382.0065789,345.6118421
225,127.9013158,94.57236842,397.8486842,355.6907895,596.2763158,432.5986842,313.375,211.8223684,390.5394737,349.4934211
226,125.7828947,94.98026316,400.2434211,360.6776316,620.1644737,441.9144737,315.3092105,208.875,394.4473684,350.5460526
227,123.6907895,95.94736842,401.9934211,356.3026316,646.9671053,434.6381579,321.4736842,206.8552632,387.2697368,348.4210526
228,120.9139073,95.0794702,402.5562914,359.0728477,671.3907285,423.2582781,325.8741722,208.5562914,383.7682119,351.5761589
229,120.9139073,92.04635762,404.3509934,357.8675497,681.3509934,415.4370861,319.4701987,208.9139073,382.0927152,353.589404
