Distance_(microns),eve,engril,mlpt,hb,kr,gt,svb,cad,runt,odd
42,134.8627451,551.2418301,268,359.5555556,215.3464052,295.1699346,296.4379085,175.6732026,380.379085,446.1633987
43,136.025974,526.0194805,261.8116883,345.1818182,202.5584416,305.1363636,292.4675325,172.2207792,383.2467532,429.4155844
44,134.512987,520.9935065,253.9675325,337.2207792,198.461039,308.6688312,288.4350649,173.8766234,396.4480519,413.1428571
45,129.3677419,522.6064516,250.6903226,334.3677419,203.0903226,298.4064516,285.5548387,179.7032258,418.8,411.1354839
46,130.4285714,522.1870968,250.9419355,341.0516129,206.0387097,289.0645161,284.1741935,186.8506494,435.3225806,423.2
47,132.0326797,520.7058824,251.2679739,351.3464052,208.1960784,290.3137255,286.1960784,189.1633987,450.9803922,434.4901961
48,128.8311688,506.4220779,244.8181818,363.3181818,211.1233766,295.1753247,286.3636364,183.7662338,442.8441558,439.8636364
49,125.512987,474.4220779,241.4350649,391.6948052,221.6363636,296.974026,291.4285714,178.5649351,400.987013,431.3181818
50,123.1568627,447.9477124,243.4640523,408.4771242,231.2222222,295.1045752,294.6862745,176.4248366,375.6732026,405.4705882
51,121.7302632,430.8486842,245.7763158,395.3552632,232.1513158,296.1907895,293.8684211,175.5394737,367.8552632,405.0723684
52,118.8618421,412.5986842,246.5,373.5394737,227.9473684,296.2368421,293.5657895,175.5986842,364.1973684,427.7171053
53,119.3092105,401.0065789,246.4144737,357.4671053,223.8684211,297.2763158,296.5592105,175.6578947,364.25,448.75
54,124.3464052,387.1830065,241.9607843,346.8235294,231.0849673,299.3202614,297.0522876,174.8431373,368.4183007,444.0196078
55,128.7647059,350.6078431,237.0980392,336.248366,234.2156863,300.130719,291.3660131,173.4836601,368.3267974,415.2941176
56,132.3642384,312.8940397,237.7086093,325.4503311,236.1589404,298.9205298,291.8675497,176.7218543,370.1655629,409.1523179
57,133.0264901,282.0463576,241.7549669,317.4834437,239.6092715,293.0463576,292.781457,178.5695364,367.0662252,413.4039735
58,124.9337748,260.2317881,247.4370861,320.3576159,235.5231788,287.3245033,293.7086093,179.013245,359.4834437,412.1854305
59,117.8874172,244.7880795,243.9205298,325.7284768,229.3178808,284.3642384,292.3509934,177.6490066,352.1655629,402.6821192
60,122.4496644,220.0872483,249.2885906,334.5637584,231.7785235,286.5302013,296.7516779,182.0939597,350.6577181,397.4026846
61,124.9324324,196.7567568,256.4324324,352.9797297,242.8851351,285.1283784,303.25,186.4527027,354.3445946,392.3581081
62,123.8163265,179.2721088,259.7006803,371.3741497,250.414966,290.4081633,298.3129252,187.1156463,362.4421769,401.7823129
63,121.5684932,160.2876712,253.5547945,364.1438356,243.390411,294.7465753,281.8835616,179.0068493,354.9041096,409.8561644
64,120.5448276,148,249.2068966,346.6137931,244.5862069,292.8551724,274.3517241,173.0896552,352.4551724,406.1310345
65,119.8541667,139.8680556,247.9375,324.7361111,249.7291667,288.8263889,270.6319444,171.7916667,355.0763889,394.5416667
66,117.1702128,133.5957447,251.0496454,318.2553191,253.4893617,297.9858156,277.1631206,178.4184397,363.1560284,383.6524823
67,116.787234,126.6312057,247.2198582,315.3546099,248.7375887,294.6099291,274.7304965,178.6028369,361.9148936,363.070922
68,123.7841727,122.647482,244.7338129,315.057554,252.4532374,293.9136691,266.2733813,175.7338129,371.7625899,362.4100719
69,129.0955882,119.2132353,244.6911765,323.5441176,256.625,305.1176471,263.8676471,175.4852941,385.5220588,369.8676471
70,127.0962963,114.3333333,242.5925926,329.162963,253.8740741,315.6962963,270.4666667,175.4962963,378.2814815,373.162963
71,123.1185185,108.8518519,243.962963,326.5481481,252.4222222,311.437037,270.8888889,171.9185185,364.2592593,375.1037037
72,122.2030075,105.1729323,251.887218,333.5864662,259.2481203,303.7368421,273.0075188,172.1804511,355.7819549,382.7368421
73,119.5075758,103.3787879,253.4090909,332.0681818,258.9166667,295.3787879,279.7272727,177.469697,348.3636364,385.1818182
74,117.969697,101.3484848,250.1439394,328.1969697,255.0454545,293.8636364,276.6363636,178.8560606,348.2651515,375.5075758
75,117.4122137,102.8396947,250.9618321,342.6564885,265.6946565,304.1068702,270.6870229,177.6183206,354.8015267,368.870229
76,119.9692308,103.6461538,255.8153846,367.1307692,273.1461538,314,266.0615385,174.0692308,361.9461538,367.7461538
77,119.2403101,103.2248062,262.1782946,375.496124,276.3333333,320.2403101,266.3100775,173.8992248,373.9069767,368.1550388
78,114.421875,103.3515625,265.953125,369.7734375,286.7890625,322.8046875,273.78125,178.140625,380.1796875,369.3046875
79,115.6299213,102.2992126,265.023622,366.2362205,297.5511811,323.4409449,276.4566929,177.5826772,376.5984252,369.4724409
80,122.3968254,99.0952381,258.6507937,369.1746032,303.6269841,317.3968254,273.7222222,173.2619048,375.6666667,372.4206349
81,122.2777778,99.21428571,256.5238095,372.3730159,305.4365079,308.8650794,276.7142857,173.6269841,378.1666667,379.3809524
82,114.4375,99.21875,256.9375,368.53125,300.2109375,306.3515625,277.4921875,177.84375,377.71875,389.9375
83,112.1450382,95.4351145,252.0992366,355.2900763,304.129771,310.7175573,269.7633588,180.9389313,376.2977099,391.0916031
84,114.5338346,93.91729323,245.9398496,345.8721805,318.2857143,317.6917293,269.6616541,178.9172932,372.8120301,382.7142857
85,117.9402985,95.45522388,244.8656716,336.1567164,328.119403,314.6716418,277.9552239,176.2462687,371.141791,376.9253731
86,114.8905109,95.54014599,242.8905109,317.2262774,335.649635,297.0510949,275.5985401,175.2992701,365.9781022,373.0218978
87,113.3043478,95.27536232,248.4347826,312.3913043,343.2173913,294.3695652,274.9927536,179.1884058,373.3768116,375.2826087
88,117.9856115,98.10791367,249.8057554,312.7985612,345.1870504,310.7194245,281.2589928,183.3741007,387.6834532,375.323741
89,118.7112676,100.4084507,242.2183099,305.0070423,343.8732394,313.2746479,284.9788732,179.5633803,387.7394366,372.6971831
90,120.5664336,101.8111888,248.6503497,309.9300699,348.2027972,308.7342657,290.7832168,178.5664336,380.3426573,379.1888112
91,123.5724138,100.1931034,261.7724138,316.9655172,347.7586207,305.6689655,290.0827586,179.3448276,373.5586207,383.0551724
92,122.3219178,98.94520548,265.5616438,321.739726,351.6506849,308.6232877,288.8972603,182.609589,376.0821918,396.0547945
93,118.4217687,100.9047619,258.0748299,321.4489796,356.8231293,312.3129252,284.1088435,185.3809524,380.6122449,398.6394558
94,116.9594595,104.0067568,258.2702703,324.1824324,366.2905405,313.8378378,280.2432432,186.2567568,382.1418919,386.8175676
95,117.3154362,108.5637584,263.1208054,321.9328859,385.4362416,308.4630872,282.4161074,185.1812081,379.3087248,377.6845638
96,119.6,108.8533333,264.7733333,320.7066667,400.74,310.2266667,290.22,182.3,378.6733333,380.7866667
97,120.2236842,106.0789474,265.8289474,314.5986842,398.3092105,318.3026316,292.3289474,176.8026316,378.1578947,389.4868421
98,120.3594771,107.254902,271.6013072,306.8888889,406.8431373,321.9150327,291.8627451,174.5947712,380.7385621,403.9281046
99,121.1688312,108.5779221,275.012987,303.5454545,430.3831169,316.6558442,290.5519481,176.4545455,375.4935065,402.6103896
100,121.3225806,107.1225806,273.2129032,305.5935484,451.1612903,312.5483871,292.3806452,180.1870968,378.7483871,388.8645161
101,120.4871795,104.0512821,268.6025641,310.0576923,454.5128205,316.775641,296.9935897,184.2692308,402.3205128,374.0961538
102,118.3836478,102.6352201,270.1320755,310.490566,449.4528302,318.3773585,295.9496855,181.4528302,410.3773585,367.836478
103,115.0251572,103.5408805,281.7735849,321.4591195,457.1572327,318.8113208,299.3459119,178.7861635,410.408805,378.0628931
104,115.9119497,103.0503145,288,328.3018868,458.7358491,322.1572327,298.9308176,181.0503145,407.2893082,384.8553459
105,117.6770186,100.4037267,283.378882,331.1304348,463.0869565,321.7826087,298.6397516,183.1118012,396.7701863,387.4347826
106,114.6296296,100.6790123,277.2760736,345.6111111,471.3950617,315.6503067,303.9259259,184.2638037,392.5460123,389.6319018
107,111.0122699,101.1533742,274.1717791,359.3496933,466.2515337,315.5766871,307.8159509,184.6503067,396.0184049,392.6257669
108,108.1204819,103.0542169,265.3855422,357.1445783,454.8855422,315.7590361,307.126506,181.3373494,399.1024096,384.1987952
109,110.7245509,104.5988024,260.0179641,353.0479042,456.1916168,317.8862275,309.5988024,183.6407186,407.6826347,380.5329341
110,115.547619,104.5119048,259.9166667,357.0178571,467.5357143,314.422619,309.0952381,184.0119048,406.8988095,382
111,118,105.0887574,267.739645,367.8461538,478.9704142,312.4260355,308.4674556,183.5443787,405.2189349,394.7751479
112,117.1520468,106.3976608,269.251462,369.9415205,474.6549708,308.3450292,307.380117,184.0526316,403.6432749,402.4619883
113,115.9825581,105.494186,264.5348837,364.744186,469.122093,312.6918605,307.7034884,185.3488372,404.1918605,403.0290698
114,113.4655172,102.2298851,262.0977011,358.2356322,464.545977,316.3678161,308.1436782,181.3045977,413.1091954,406.0747126
115,110.9375,102.0965909,260.125,355.1477273,466.2556818,313.1761364,306.8125,177.7102273,412.3920455,409.0625
116,112.4971751,104.0112994,259.3389831,356.5141243,474.180791,309.259887,308.4124294,180.440678,404.519774,413.5706215
117,114.3370787,103.6067416,261.5898876,360.4662921,480.3595506,304.3146067,312.4157303,182.747191,407.7640449,419.3820225
118,113.027933,102.3575419,269.5865922,364,488.9385475,302.4692737,320.6703911,182.603352,415.8882682,427.3743017
119,112.8,104.4,280.7166667,363.4555556,482.5555556,303.6222222,327.2166667,179.2388889,412.0055556,417.3166667
120,116.7307692,105.5054945,283.3516484,363.7527473,473.5384615,307.6483516,328.1318681,177.9505495,405.0714286,402.8021978
121,121.4918033,103.1584699,276.2677596,367.6284153,469.1748634,309.8251366,328.7868852,177.6775956,399.7978142,397.1420765
122,120.5837838,103.1567568,266.5135135,366.827027,455.372973,305.8702703,329.1891892,175.2054054,396.1027027,385.8432432
123,118.2173913,107.1684783,263.9782609,370.0652174,456.4891304,311.1576087,331.4673913,178.9619565,407.5217391,381.0652174
124,114.6486486,107.3351351,263.7891892,369.6486486,455.6648649,315.6216216,321.1189189,181.8054054,411.5783784,382.6648649
125,114.2780749,104.0374332,265.7700535,367.5882353,458.171123,316.4759358,315.5614973,181.4919786,423.2994652,388.1122995
126,116.4569892,103.1451613,269.0860215,360.1612903,468.5614973,319.1666667,319.7903226,180.6666667,452.6042781,398.8663102
127,117.684492,103.802139,271.9893048,344.9625668,465.368984,322.9465241,319.6631016,179.7058824,468.315508,410.1550802
128,118.1176471,106.2085561,277.3475936,332.8877005,459.6203209,320.4385027,320.3796791,182.0962567,454.3850267,415.540107
129,119.3510638,108.5319149,282.0797872,326.5744681,469.212766,311.4893617,317.6117021,183.9468085,430.9787234,414.8138298
130,122.7074468,110.0691489,285.3031915,334.9308511,487.462766,307.4734043,312.5,185.8244681,418.0265957,415.7606383
131,125.2712766,111.2021277,284.6117021,340.2393617,488.2659574,310.037234,313.0585106,186.3723404,418.2553191,419.5319149
132,126.6968085,111.0265957,281.5531915,335.7234043,486.0797872,321.3191489,322.3404255,184.3457447,416.3244681,423.1914894
133,127.2592593,109.984127,276.4920635,330.0740741,479.8941799,325.8624339,326.0899471,181.4285714,404.5661376,424.7195767
134,128.7037037,112.8359788,278.2910053,332.6243386,469.6031746,322.2962963,323.5502646,182.042328,394.8941799,422.8783069
135,126.3968254,115.7354497,279.1534392,337.8412698,462.5873016,315.6719577,323.5449735,180.989418,396.8835979,416.8888889
136,119.0421053,118.3684211,278.9684211,337.7947368,450.3894737,315.4789474,330.6157895,177.8052632,404.5052632,417.8526316
137,118.3421053,119.6947368,283.5526316,342.8842105,437.3631579,320.0263158,338.8789474,174.9578947,410.4736842,427.6
138,121.4920635,119.7777778,288.1111111,356.9312169,431.1111111,320.4338624,345.4232804,176.5185185,417.7671958,439.994709
139,120.4789474,120.6894737,286.4631579,377.0421053,435.8,313.4526316,346.5052632,180.9,417.1789474,446.8631579
140,121.4764398,126.1308901,285.7696335,396.434555,448.2513089,311.3455497,343.4659686,184.0418848,409.1465969,442.2251309
141,123.5026178,134.8586387,286.6701571,397.2408377,462.7382199,313.8324607,336.4031414,184.6387435,407.486911,431.7382199
142,122.9578947,149.2842105,288.3,377.3,472.2631579,324.1473684,330.3947368,185.6684211,411.9157895,428.3789474
143,121.8691099,175.3141361,289.9267016,358.8586387,465.4031414,333.9685864,327.3717277,185.5706806,410.973822,422.539267
144,121.1518325,202.2198953,292.0104712,351.2879581,454.4502618,329.2408377,325.7591623,184.3141361,409.7643979,425.0052356
145,119.4631579,225.0736842,292.4947368,349.7526316,451.0314136,318.1832461,327.4973822,184.8526316,409.1989529,435.4188482
146,120.7631579,245.0842105,293.0263158,348.1,458.8631579,317.4684211,335.3263158,185.3473684,410.8736842,446.3052632
147,123.7368421,264.6210526,294.6578947,351.2263158,466.7736842,318.6947368,338.0052632,183.9842105,412.5368421,446.3421053
148,123.9581152,308.460733,291.0209424,357.3455497,472.7382199,322.0366492,334.7905759,180.4764398,408.3141361,436.5340314
149,124.6963351,360.5287958,284.6387435,357.2774869,477.5549738,326.1518325,332.7486911,181.0314136,402.7486911,426.8743455
150,124.2631579,367.9736842,282.1421053,352.5789474,478.6631579,322.1736842,334.3315789,187.9684211,400.3631579,429.9526316
151,123.7947368,361.0789474,282.5157895,356.1157895,475.5736842,317.7947368,337.2263158,193.3315789,399.6157895,437.9
152,124.8210526,360.0842105,281.3526316,369.1578947,469.9526316,320.8736842,338.2052632,192.4368421,403.7947368,437.2105263
153,125.0837696,357.1780105,278.8481675,379.4397906,462.382199,322.0680628,332.0890052,187.6439791,403.0994764,431.591623
154,124.3455497,366.4031414,283.8481675,386.7905759,458.7905759,316.1465969,325.2879581,185.6701571,400.2984293,427.973822
155,123.3368421,399.1052632,289.5894737,382.2315789,456.8368421,318.2368421,324.6315789,185.2421053,395.6105263,430.1736842
156,122.4188482,439.4502618,286.4816754,361.9581152,461.6492147,324.8795812,327.408377,184.1780105,394.6753927,432.3769634
157,120.9109948,493.5183246,284.2827225,347.8376963,470.6858639,325.3874346,332.7434555,183.9109948,404.0418848,434.539267
158,122.9947644,549.9895288,285.6858639,352.9685864,474.9895288,321.3664921,335.8272251,183.3560209,407.6439791,444.3979058
159,123.578125,578.0833333,284.4010417,368.03125,459.1927083,313.296875,330.8541667,181.6041667,396.3072917,460.8489583
160,123.0315789,591.2827225,286.7748691,378.8272251,446.0575916,312.026178,326.9685864,181.7382199,388.6753927,461.2617801
161,122.2315789,599.7631579,293.5684211,373.6947368,449.4473684,316.3684211,328.0105263,184.3315789,391.4,449.6
162,121.0680628,609.6492147,295.2460733,359.4764398,458.4450262,321.7225131,325.8481675,184.6596859,391.2408377,436.4712042
163,121.1413613,628.6701571,295.6335079,359.1675393,479.8167539,332.7120419,327.8010471,185.8586387,387.7801047,434.3612565
164,120.1570681,674.6544503,292.973822,360.3298429,497.1884817,331.4188482,330.1832461,185.9528796,383.3350785,435.7068063
165,122.0740741,751.7724868,290.5026455,357.2010582,504.7724868,323.8359788,332.005291,187.8359788,378.2328042,442.8994709
166,123.5396825,771.3121693,286.5185185,346.9100529,492.7566138,320.3227513,328.3862434,187.8888889,367.7248677,453.0793651
167,123.7566138,755.9259259,286.7248677,343.042328,491.994709,318.7883598,328.2063492,186.4497354,366.4656085,463.3068783
168,122.026455,741.989418,289.4497354,346.6243386,496.8888889,320.2169312,331.1587302,184.5978836,369.1164021,466.4444444
169,118.7830688,749.1534392,288.4814815,343.1058201,490.8412698,317.5978836,330.1798942,182.8941799,367.5132275,462.0846561
170,118.5608466,758.3809524,286.6666667,329.6613757,486.6878307,312.037037,325.8835979,180.3227513,362.047619,457.6455026
171,121.9470899,765.0899471,285.1851852,318.4867725,493.4126984,315.3915344,322.3068783,179.962963,362.4814815,454.3439153
172,125.0899471,804.7566138,278.4973545,311.037037,504.3439153,318.8941799,319.984127,181.5238095,363.6613757,448.952381
173,127.952381,850.6666667,271.8941799,304.1269841,510.5449735,322.6931217,321.7936508,183.8042328,363.2804233,445.4444444
174,126.9312169,894.3015873,273.1375661,302.1587302,515.9365079,318.8677249,325.6455026,183.9312169,368.3227513,444.4867725
175,125.7180851,955.2074468,282.6648936,310.6808511,510.4095745,317.9574468,332.1276596,183.1702128,370.3776596,438.6914894
176,124.2606383,969.0212766,288.6329787,320.6755319,496.8829787,319.8829787,335.5159574,182.4946809,363.6276596,425.1223404
177,123.2765957,954.537234,287.4414894,325.8670213,501.7393617,322.3031915,333.3617021,184.0478723,360.6010638,415.9521277
178,122.6455026,952.0846561,282.8042328,323.7037037,509.5238095,316.9365079,327.1693122,185.8095238,355.6984127,422.5767196
179,124.957672,959.8994709,281.5502646,317.3915344,510.3597884,303.6772487,323.7883598,188.5820106,354.3756614,439.9365079
180,130.0913978,950.5376344,284.5268817,309.2204301,515.2903226,298.483871,325.5,192.8548387,362.3172043,451.1827957
181,130.3172043,912.315508,283.1129032,297.1336898,514.9465241,302.8924731,323.8333333,192.0860215,371.7903226,450.3529412
182,125.2780749,903.0748663,281.3101604,297.0374332,515.2994652,315.6951872,323.3636364,186.9625668,371.4117647,447.8983957
183,123.7956989,862.7311828,285.5483871,307.5537634,510.327957,320,328.2204301,182.2903226,365.1021505,445.2258065
184,123.6594595,777.4918919,291.3243243,324.7837838,506.0486486,315.0702703,327.027027,180.5837838,362.6162162,441.1189189
185,121.2162162,730.6054054,293.2810811,333.7081081,496.7513514,307.7459459,314.3351351,181.1351351,359.0864865,436.2702703
186,121.8296703,718.5494505,296.1868132,330.7417582,484.7802198,300.1648352,308.3681319,183.2472527,356.3076923,446.5
187,123.2912088,690.0934066,296.1923077,322.8131868,459.0054945,293.9120879,311.2252747,183.7472527,352.3021978,447.3186813
188,128.5384615,657.043956,291.3296703,312.989011,445.3241758,294.4615385,315.3461538,183.7307692,351.6318681,437.2252747
189,133.4088398,634.2265193,281.6629834,298.801105,441.1878453,306.3093923,315.0110497,184.6629834,354.0110497,430.5027624
190,128.0497238,620.4751381,273.6574586,287.0994475,438.359116,316.6685083,313.7458564,186.0276243,361.0607735,427.2983425
191,122.9611111,603.5111111,270.3555556,278.7944444,443.1777778,318.7944444,317.7055556,186.4,364.8722222,412.8611111
192,123.7765363,576.7877095,269.4413408,273.5418994,448.9162011,321.4748603,318.5307263,184.3910615,365.1396648,396.4301676
193,122.7541899,553.9106145,271.1955307,275.0837989,458.8547486,321.9106145,313.5921788,182.6648045,367.1005587,391.3854749
194,121.6592179,537.6201117,273.2402235,280.0782123,466.8212291,313.2458101,310.8826816,182.2681564,372.3240223,388.0670391
195,119.5988701,520.0056497,274.2146893,284.9152542,459.6214689,302.0451977,316.5310734,180.7457627,377.8135593,390.7853107
196,118.9491525,484.7344633,274.3615819,284.3107345,435.0338983,299.8531073,324.5028249,177.220339,370.4632768,398.6271186
197,121.6553672,447.9548023,279.4011299,289.7288136,421.7740113,297.9548023,327.7288136,175.6045198,361.2937853,401.8644068
198,122.7457627,428.7966102,285.1977401,302.9435028,417.6101695,296.5932203,323.5706215,177.3220339,359.5536723,399.9548023
199,128.1551724,416.9425287,290.7988506,313.637931,422.5,298.8448276,319.9367816,179.7643678,361.3505747,394.0862069
200,131.8678161,390.7873563,290.4252874,309.6609195,426.5862069,299.5229885,316.0689655,180.7586207,362.8275862,384.4310345
201,126.5517241,362.091954,284.045977,299.4827586,430.9022989,302.9137931,317.1494253,180.7643678,364.3275862,387.9137931
202,121.7701149,345.8965517,278.0747126,298.2356322,444.0804598,313.9022989,316.4942529,180.6781609,364.7413793,399.862069
203,121.1040462,324.9364162,280.8265896,312.5260116,451.9132948,327.5317919,311,181.2947977,360.2485549,404.300578
204,122.0639535,291.3139535,286.8895349,324.9360465,443.0988372,334.9418605,309.505814,181.0581395,356.244186,403.622093
205,123.2339181,262.9883041,292.6549708,325.5847953,438.6081871,336.7602339,316.1988304,183.6081871,365.2046784,405.8888889
206,121.4302326,245,294.0465116,313.755814,437.9244186,329.0988372,319.25,185.4244186,366,398.9244186
207,123.3976608,229.4795322,298.2573099,309.2046784,427.4502924,329.7894737,321.4035088,187.8479532,365.5847953,392.7251462
208,119.0526316,211.4678363,297.5614035,312.994152,414.8304094,333.8830409,312.4035088,184.3976608,366.2339181,387.754386
209,115.4497041,189.8757396,297.2426036,326.3313609,422.1656805,337.5147929,306.1597633,182.7810651,375.1183432,396.5798817
210,114.591716,161.8106509,292.443787,340.7337278,427.2071006,335.3313609,303.0710059,180.5029586,377.2189349,404.6745562
211,117.547619,146.2261905,295.2559524,357.6011905,436.702381,341.327381,307.4940476,180.827381,378.6785714,406.6130952
212,119.2083333,143.327381,298.5892857,360.8392857,441.6130952,336.5,307.5595238,180.1964286,377.3214286,392.6904762
213,117.6488095,142.422619,294.3571429,356.5714286,432.202381,325.1785714,303.6071429,179.922619,380.1071429,385.3988095
214,116.6886228,137.1796407,291.3952096,355.251497,419.8922156,317.8802395,305.251497,182.760479,384.0718563,387.4251497
215,114.7724551,131.0359281,290.0838323,355.1856287,419.5329341,313.1497006,311.6167665,184.005988,380.5269461,387.0299401
216,113.0833333,125.5833333,281.7738095,349.7559524,428.9404762,319.3333333,313.5238095,182.0357143,372.8630952,385.6964286
217,112.1607143,123.7321429,274.0238095,345.7619048,439.1130952,331.6488095,310.1488095,180.3690476,370.9047619,387.202381
218,113.5928144,125.6586826,276.8862275,350.1377246,435.508982,338.2634731,306.5449102,180.011976,371.1017964,388.2934132
219,115.0666667,123.7878788,284.4787879,353.0484848,423.6909091,339.7636364,307.6363636,181.7151515,367.8424242,390.2969697
220,115.6325301,115.2289157,285.0060241,345.4277108,414.4156627,329.3674699,305.5361446,180.8253012,361.246988,379.9277108
221,115.7771084,109.7951807,279.6084337,339.4518072,414.8433735,321.2650602,301.7108434,179.0843373,362.3855422,370.6987952
222,116.3231707,107.3170732,276.7012195,339.75,424.7621951,326.4878049,308.8658537,179.695122,365.2743902,369
223,116.4390244,105.6829268,274.6707317,343.2256098,433.4939024,331.7439024,316.6280488,179.7682927,358.3231707,368.5914634
224,117.6196319,105.7730061,276.3742331,354.0797546,446.2576687,331.202454,318.9631902,184.797546,362.9815951,379.190184
225,117.9202454,102.1104294,269.4969325,355.0674847,457.803681,324.2822086,312.5582822,187.8895706,369.5828221,380.6134969
226,119.9567901,102.0679012,263.191358,345.6790123,468.3641975,327.5802469,313.2098765,186.8209877,377.9814815,382.882716
227,120.3395062,102.5432099,264.4320988,328.2962963,466.2345679,335.2469136,312.4259259,180.4876543,374.4753086,382.8271605
228,118.621118,102.515528,274.068323,320.6708075,468.4782609,344.6335404,311.5217391,179.2608696,370.9006211,382.9378882
229,115.4161491,103.9875776,274.0310559,315.6397516,473.2732919,342.2111801,308.6024845,177.5838509,371.4347826,382.2981366
230,113.09375,106.59375,273.5625,318.81875,489.1875,335.55625,311.8375,177.875,381.40625,386.05625
231,112.3,103.79375,273.3375,322.43125,499.09375,331.31875,314.1625,179.225,384.2375,384.23125
