Distance_(microns),eve,engril,mlpt,hb,kr,gt,svb,cad,runt,odd
47,140.5899281,388.5285714,268.8928571,474.9785714,392.9357143,399.4357143,351.7857143,163.3285714,273.3642857,279.2142857
48,139.6304348,358.8188406,270.1086957,468.3913043,412.9202899,407.0869565,351.1594203,163.1086957,278.5652174,280.1376812
49,139.4779412,324.5294118,267.0073529,465.8014706,425.9411765,409.4191176,353.8529412,163.5220588,275.1323529,282.25
50,135.437037,290.4,257.2444444,456.3333333,425.762963,409.2888889,355.8814815,162.3407407,270.5037037,282.2592593
51,136.7293233,269.8571429,256.7593985,445.518797,428.1353383,414.5714286,360.0451128,162.7443609,276.0977444,282.887218
52,138.3106061,232.9621212,265.0606061,430.3560606,428.6742424,411.1666667,357.7575758,164.280303,279.5378788,281.5075758
53,138.5954198,192.8625954,268.7938931,428.4274809,432.5801527,405.1221374,354.389313,167.778626,279.9541985,281.2900763
54,139.0230769,166.2615385,266.9230769,435.7153846,445.4615385,402.1615385,361.1384615,169.4307692,282.7,281.1
55,140.4418605,150.2170543,270.503876,431.2868217,467.255814,404.1627907,372.3255814,168.3875969,289.6744186,281.1085271
56,137.0620155,144.0232558,272.8604651,407.0775194,484,401.5193798,371.6976744,165.0697674,288.4728682,279.4651163
57,138.7890625,137.5546875,273.359375,398.046875,494.953125,406.4375,367.890625,164.0546875,284.796875,281.0703125
58,145.7795276,128.1259843,267.7952756,416.6850394,485.976378,413.3464567,361.4251969,163.0866142,280.6299213,280.7007874
59,144.448,123.144,262.64,434.272,481.48,420.416,361.088,165.168,281.048,283.304
60,141.2460317,119.3650794,257.031746,428.2380952,486.1190476,420.2857143,356.2380952,164.4206349,278.0714286,282.5238095
61,141.6666667,117.4126984,258.9444444,431.015873,511.531746,420.6031746,359.0714286,166.3730159,279.0952381,283.4444444
62,142.6377953,114.9527559,260.3622047,439.5826772,534.8976378,411.5275591,362.5511811,168.480315,280.6456693,280.7401575
63,149.5590551,114.9527559,262.3125,440.21875,543.9921875,403.03125,364.4765625,170.3700787,284.453125,279.8818898
64,151.9140625,116.0859375,268.375,430.15625,547.7751938,400.9224806,367.7751938,170.1953125,289.255814,278.890625
65,153.40625,116.6821705,270.3643411,410.5426357,564.3875969,404.4806202,374.372093,169.1317829,294.0310078,275.1085271
66,155.765625,120.078125,275.2578125,397.6796875,596.859375,410.9375,383.65625,171.703125,301.2734375,274.0546875
67,156.390625,125.5859375,273.4375,386.4296875,628.109375,405.609375,381.0859375,171.6171875,302.1640625,273.3125
68,155.9291339,129.0866142,273.7795276,392.3385827,659.6062992,401.2362205,379.480315,174.8582677,309.7559055,280.1496063
69,155.6484375,122.3953488,272.875969,400.8372093,666.3255814,395.4341085,378.620155,175.8062016,314.0077519,281.9767442
70,155.8384615,119.8461538,275.7769231,407.9153846,665.0538462,398.3846154,390.7,175.1,317.5846154,282.4769231
71,154.8320611,119.6183206,275,414.3358779,657.9389313,397.5114504,408.2748092,172.351145,318.7709924,278.9160305
72,152.3816794,121.9007634,274.4503817,427.4274809,667.3206107,393.7251908,424.9083969,172.6946565,321.3282443,282.0610687
73,149.9772727,122.9242424,272.9545455,428.2651515,680.6136364,387.0075758,425.6212121,170.5,319.8939394,285.4469697
74,145.7761194,121.4925373,270.6492537,413.3731343,711.5522388,385.4477612,424.358209,168.4925373,316.880597,287.6567164
75,142.7333333,120.5851852,270.5259259,405.3925926,756.9481481,388.2074074,428.1777778,170.037037,315.5333333,291.2740741
76,144.9632353,124.9191176,280.8308824,388.6617647,713.9411765,398.6911765,456.5220588,174.0808824,324.2867647,275.4338235
77,147.8540146,124.5766423,281.4160584,386.0072993,723.8832117,403.7372263,454.2043796,174.4890511,331.0875912,281.8613139
78,150.8978102,122.5693431,286.5693431,405.1094891,741.810219,400.0437956,452.1459854,174.2408759,331.1386861,295.1094891
79,155.0072464,125.0652174,290.4637681,425.4927536,736.1811594,393.0724638,447.0217391,172.5942029,324.5,306.173913
80,159.8633094,129.5251799,291.3453237,432.0431655,747.6402878,398.4892086,443.3741007,173.618705,320.8273381,313.6978417
81,165.2661871,128.0071942,291.8129496,428.7194245,776.1294964,409.9568345,442.9928058,175.6043165,320.9928058,319.5323741
82,165.1142857,122.0285714,289.0642857,421.8071429,781.1,413.9285714,441.6,172.8214286,323.85,316.5357143
83,160.8510638,124.9503546,283.0496454,414.8156028,771.1489362,402.4113475,447.1560284,168.3546099,329.9503546,311.3687943
84,152,130.6382979,282.3475177,421.9574468,774.1276596,394.4609929,455.3900709,167.4184397,333.2836879,311.3475177
85,147.3591549,130.0851064,286.3309859,445.056338,768.8661972,393.8028169,456.2394366,166.3943662,332.2957746,301.3098592
86,154.3732394,124.2605634,291.028169,473.7323944,778.8802817,396,454.7042254,166.2394366,335.0915493,289
87,157.6666667,120.3758865,293.5957447,483.4468085,807.0496454,402.1560284,451.2907801,170.1914894,334.8014184,289.1914894
88,153.6690141,117.2253521,289.5,461.1197183,810.3873239,404.4647887,445.5352113,172.7887324,328.0352113,291.1549296
89,156.6830986,120,286.1549296,437.7816901,793.3591549,401.2535211,448.0211268,172.4225352,329.2957746,291.8098592
90,162.4822695,122.2269504,283.5035461,433.9148936,764.9148936,398.2836879,450.5673759,172.2198582,336.3049645,293.929078
91,161.1560284,122.7304965,278.4326241,438.8865248,740.7659574,400.8156028,444.6312057,171.6524823,340.0638298,293.7943262
92,157.4507042,124.6760563,276.7042254,434.5704225,726.1126761,402.2323944,433.9507042,169.943662,339.2676056,292.6408451
93,157.3873239,127.1478873,277.8802817,432.8732394,723.1056338,397.8309859,430.4366197,168.4929577,334.7676056,291.7605634
94,159.0422535,125.7253521,278.3309859,441.6478873,731.4507042,392.2253521,436.7464789,166.9929577,329.6197183,290.3873239
95,160.915493,122.8239437,280.1901408,451.2887324,726.8239437,389.9084507,440.471831,166.2676056,332.8169014,291.3380282
96,161.5140845,125.1267606,279.4507042,458.8591549,690.1760563,399.9295775,437.9014085,167.1126761,344.2042254,297.3661972
97,160.1678322,125.993007,272.034965,468.2517483,665.4895105,405.1468531,436.7482517,166.4335664,344.5314685,304.6643357
98,160.6197183,126.8169014,272.6690141,495.7816901,692.9084507,407.3591549,446.7112676,169.2112676,339.2887324,316.2676056
99,157.7972028,129.5944056,274.5664336,513.9440559,704.2867133,403.3706294,446.7342657,169.4545455,330.3286713,316.9160839
100,162.013986,129.3566434,277.951049,515.7762238,699.0909091,403.4825175,444.027972,167.4265734,326.6713287,309.9370629
101,162.7062937,125.041958,281.6643357,510.9300699,708.4195804,410.1188811,445.034965,168.2027972,325.8531469,301.4685315
102,155.5944056,120.1538462,282.4895105,515.7482517,722.8181818,407.6853147,452.2027972,172.013986,324.4475524,297.2167832
103,150.1111111,120.9722222,279.4791667,528.3888889,724.8888889,398.1527778,459.0972222,173.7986111,320.9861111,296.6180556
104,147.0347222,124.5833333,280.0763889,545.2777778,721.1944444,402.3125,463.8819444,175.1875,320.0208333,300.6875
105,147.8888889,127.9305556,278.625,547.8680556,716.6180556,407.7222222,464.2361111,174.1736111,318.7222222,302.0694444
106,150.9241379,130.7103448,275.537931,534.8965517,716.337931,400.1241379,470.1517241,170.0965517,320.1172414,299.4758621
107,154.3333333,132.6180556,281.1875,530.1458333,715.0555556,398.5486111,481.9027778,169.3958333,326.7638889,299.5416667
108,156.662069,135.5310345,283.1172414,520.862069,698.8482759,401.9517241,476.9448276,169.1793103,324.2068966,292.7655172
109,157.0206897,133.0068966,284.4896552,520.6827586,693.8551724,407.4896552,468.0482759,169.5310345,320.7724138,289.1310345
110,152.5793103,128.7034483,285.1862069,524,688.0551724,409.2275862,457.7793103,169.1793103,321.0965517,290.4
111,152.0684932,125.7876712,285.3972603,527.4383562,684.0342466,411.7534247,450.239726,169.8219178,324.7328767,295.4657534
112,155.4285714,123.1020408,285.8707483,527.5646259,689.7210884,414.3197279,441.9727891,169.462585,326.2312925,304.3809524
113,156.9319728,123.7823129,287.0204082,519.3741497,709.4285714,419.8095238,438.9319728,168.9931973,325.4965986,317.3469388
114,151.8716216,124.277027,282.0945946,505.5202703,720.9932432,419.277027,440.4527027,166.1689189,322.222973,325.8783784
115,152.755102,126.3673469,280.5986395,504.1428571,738.170068,419.0884354,456.3333333,166.6938776,323.0952381,334.9863946
116,158.3537415,127.7891156,279.6870748,489.3129252,746.2993197,412.8231293,467.1020408,168.9251701,320.3401361,336.6326531
117,158.3624161,128.1543624,277.7516779,469.409396,758.3959732,404.966443,462.5302013,170.5704698,312.966443,332.5167785
118,152.033557,131.0939597,279.4563758,471.4295302,782.8791946,405.4228188,457.9060403,172.0939597,308.1744966,330.5033557
119,145.7516779,135.1275168,279.9798658,482.1610738,791.2483221,405.7315436,456.7919463,172.6979866,309.1610738,326.4899329
120,144.5066667,139.0866667,279.24,478.5733333,785.36,401.94,455.8733333,173.34,317.5666667,320.64
121,142.9466667,139.6533333,281.6466667,466.7466667,782.0066667,394.74,457.1533333,172.72,325.4066667,317.22
122,144.9866667,145.7333333,285.0133333,464.14,783.26,390.7066667,459.52,170.66,322.7333333,314.2133333
123,149.64,157.12,290.0466667,478.5933333,794.5266667,394.7666667,470.2933333,170.7533333,318.4933333,313.0733333
124,150.0397351,161.0662252,292.1456954,488.6754967,807.5695364,399.0066225,478.3377483,169.9602649,319.1324503,313.7549669
125,149.3933333,171.6133333,291.58,501.1466667,834.8733333,402.68,477.4466667,169.6133333,325.7266667,317.3266667
126,150.9533333,194.5933333,285.04,512.2533333,856.2733333,405.1666667,471.3266667,167.9333333,328.82,316.7666667
127,154.3443709,227.0596026,284.2251656,523.3907285,865.4966887,415.0066225,466.410596,166.8145695,330.2715232,316.9337748
128,152.4900662,266.9602649,290.8874172,540.013245,866.8807947,428.4370861,459.013245,169.2980132,330.1721854,320.3642384
129,144.9072848,317.3774834,292.4701987,547.9139073,857.2384106,444.1059603,451.3377483,175.1523179,328.8807947,324
130,142.8486842,365.7039474,285.2302632,538.9276316,820.1710526,458.1842105,447.4473684,179.5592105,324.5921053,328.6118421
131,148.986755,426.384106,282.5960265,533.5562914,802.9602649,471.013245,456.0397351,182.781457,320.5960265,340.0728477
132,153.0993377,463.6291391,283.8278146,527.7417219,814.6225166,469.0066225,460.397351,180.9337748,313.5298013,346.8675497
133,152.0592105,507.5328947,285.1052632,523.7697368,835.6644737,453.3289474,465.1842105,178.8815789,311.9671053,353.2960526
134,152.8289474,573.9407895,288.9736842,525.2894737,855.1052632,434.2368421,470.5921053,179.7763158,318.4276316,361.3289474
135,157.8684211,642.7828947,295.6842105,529.3289474,871.4473684,417.375,469.1315789,180.3881579,325.6447368,369.0855263
136,158.4144737,707.5526316,299.3355263,536.6513158,882.9539474,409.1184211,467.7105263,178.5197368,331.0723684,377.0921053
137,153.7763158,768.1578947,297.25,545.4013158,881.4210526,408.2171053,464.375,175.0657895,333.4736842,382.2894737
138,149.794702,832.7880795,295.4172185,539.8278146,885.0397351,415.1059603,467.6622517,174.5562914,334.2384106,391.1854305
139,145.7565789,875.4605263,290.8355263,514.8223684,870.4276316,417.4013158,471.5,173.8552632,326.7894737,396.0460526
140,147.2582781,937.218543,292.5430464,509.1390728,866.6754967,423.6556291,482.5960265,175.7417219,324.2649007,396.0662252
141,150.410596,947.8278146,289.9470199,503.397351,870.9271523,419.7682119,493.2384106,174.6754967,320.7880795,382.013245
142,147.9006623,978.4768212,286.0860927,479.7350993,873.2119205,409.8675497,511.1059603,172.6887417,316.7748344,369.7284768
143,142.8211921,1045.788079,285.0463576,445.1788079,844.7880795,403.1854305,519.218543,169.4768212,311.0794702,360.0463576
144,138.5562914,1123.059603,283.615894,423.4768212,797.9403974,407.5430464,505.0198675,167.1986755,308.1258278,353.4238411
145,137.4966887,1197.284768,284.6225166,410.9933775,757.0993377,419.5231788,475.0993377,168.7615894,308.0463576,354.4238411
146,141.0197368,1238.723684,292.0197368,398.1710526,736.0197368,426.4210526,456.1973684,169.6513158,306.5592105,354.1513158
147,145.9006623,1195.735099,291.2781457,381.1986755,731.1986755,423.384106,461.9271523,170.602649,305.0860927,351.7748344
148,152.7748344,1184.84106,289.013245,372.9205298,736.1324503,421.6754967,470.2384106,173.1456954,307.5761589,354.8807947
149,153.8675497,1228.198675,291.1854305,383.9006623,739.2384106,430.192053,469.4039735,176.0662252,309.8940397,362.4370861
150,153.397351,1297.735099,289.8013245,395.781457,730.8940397,437.2384106,464.1192053,177.9205298,309.4503311,363.8145695
151,157.9006623,1384.344371,289.5827815,390.8940397,731.986755,431.1258278,463.384106,176.3907285,308.807947,353.5298013
152,162.0066225,1499.721854,290.2251656,377.4503311,737.7086093,419.0794702,467.2980132,172.9205298,306.4701987,341.4768212
153,164.5562914,1574.192053,290.1456954,370.5496689,742.4503311,411.1721854,477.9933775,171.4834437,307.6490066,341.7350993
154,165.8278146,1642.940397,293.8410596,369.9933775,755.4966887,408.8211921,489.0860927,171.8807947,310.9735099,346.5298013
155,159.1184211,1655.131579,296.8355263,375.5065789,763.4078947,414.7828947,483.9013158,171.9671053,312.9802632,345.0657895
156,147.4183007,1675.640523,297.7843137,381.8300654,761.1699346,423.8627451,477.130719,173.5882353,312.8104575,346.1503268
157,144.5,1712.434211,300.6447368,395.3092105,759.2894737,430.4210526,489.3552632,176.9802632,312.8355263,350.9473684
158,154.2091503,1706.392157,298.3202614,416.496732,748.751634,428.7058824,499.2875817,174.124183,313.7777778,350.9150327
159,163.2156863,1704.254902,291.0980392,418.9542484,754.9346405,430.4771242,500.7254902,171.2810458,315.6143791,356.130719
160,158.5779221,1680.753247,282.7532468,398.8701299,765.8506494,429.474026,492.5779221,171.487013,311.0779221,358.7987013
161,156.4358974,1661.75,281.8461538,384.9871795,760.6987179,428.3012821,476.3141026,171.2371795,305.5512821,355.974359
162,160.6233766,1671.645161,289.4064516,392.1741935,760.6645161,432.2516129,468.5419355,173,309.6967742,357.4193548
163,159.0454545,1618.61039,291.0909091,398.1298701,748.316129,425.5290323,467.7207792,175.0194805,314.9350649,354.6168831
164,161.1372549,1572.398693,289.9869281,389.9803922,737.6405229,427.0849673,468.3464052,176.0915033,316.8104575,344.8496732
165,158.0261438,1547.849673,288.7058824,381.1372549,725.9477124,429.7385621,459.9084967,172.372549,312.4052288,330.627451
166,155.6291391,1496.721854,291.2715232,386.9801325,745.6821192,433.2384106,451.7483444,172.1324503,310.6821192,332.0927152
167,158.8013245,1415.033113,293.4238411,386.2119205,747.4701987,422.2980132,438.397351,171.8344371,307.3178808,336.9536424
168,162.1986755,1382.642384,294.7284768,380.0264901,731,417.6291391,439.3112583,170.1258278,307.5695364,335.9602649
169,159.3533333,1361.46,289.6133333,378.16,732.6266667,420.9666667,452.6466667,168.94,307.68,329.5866667
170,159,1448.624161,282.0872483,386.3020134,767.8657718,420.9530201,472.5100671,165.0671141,304.3422819,327.2013423
171,159.8851351,1551.114865,281.0608108,396.9391892,803.5472973,414.7297297,488.4797297,164.277027,304.9054054,331.0337838
172,151.2432432,1531.141892,282.472973,402.9256757,795.7027027,401.9459459,492.7567568,165.8040541,306.6959459,327.4864865
173,142.7278912,1410.993197,284.0136054,413.7891156,753.3537415,399.6258503,499.7278912,168.537415,308.5510204,320.1020408
174,144.109589,1291.582192,281.1438356,425.3972603,702.9246575,404.0890411,494.5479452,168.2328767,306.3424658,315.4452055
175,151.1724138,1214.97931,281,430.0689655,663.9172414,413.4344828,479.8344828,165.462069,304.4275862,319.462069
176,152.4689655,1142.193103,280.2827586,426.9586207,619.9241379,406.6896552,462.9931034,162.8,299.7517241,319.1310345
177,152.3286713,1059.034965,279.4755245,432.5734266,594.9370629,395.8321678,461.3776224,166.1398601,297.3916084,320.027972
178,156.8028169,957.5915493,273.2183099,431.3943662,592.1197183,395.6267606,452.8380282,171.1690141,295.6126761,324.084507
179,153.3450704,833.4859155,261.9577465,413.3591549,583.1197183,395.4366197,434.6197183,170.1197183,295.2042254,326.2605634
180,147.9787234,726.2411348,261.0921986,403.1843972,585.1702128,392.1205674,428.6170213,170.0567376,300.3900709,325.3971631
181,145.2285714,641.2642857,263.55,410.2071429,615.7,387.2785714,423.6,171.5142857,303.9214286,316.7785714
182,139.9928058,559.618705,264.6258993,417.8057554,646.028777,386.3453237,414.1079137,170.9568345,302.1798561,301.3884892
183,135.9338235,500.1617647,264.7794118,396.9705882,641.3308824,390.4632353,406.9926471,171.2205882,301.6985294,291.9632353
184,137.6136364,464.9469697,268.9621212,376.6363636,636.2651515,389.4469697,413.3636364,175.9318182,306.9772727,297.6287879
185,143.2424242,442.1515152,271.6287879,373.1439394,626.7121212,376.1439394,417.4924242,174.8409091,300.8181818,299.7727273
186,144.7633588,409.4045802,273.8549618,397.610687,645.648855,376.8778626,417.4961832,169.1374046,291.3816794,304.1221374
187,146.8062016,333.5658915,272.2248062,441.9069767,659.7906977,387.0620155,416.3565891,166.1317829,288.8217054,313.3100775
188,145.640625,266.03125,268.28125,455.6484375,667.9765625,393.8515625,415.21875,169.2890625,290.734375,310.8203125
189,144.2125984,243.5826772,266.5354331,438.1259843,665.1023622,390.5275591,421.3307087,171.4566929,299.3385827,297.4094488
190,144.1666667,257.6587302,265.1904762,445,658.047619,386.8095238,428.547619,170.3174603,304.5873016,289.3968254
191,140.936,281.952,271.728,461.432,689.2,391.416,434.128,170.104,302.904,292.392
192,140.4193548,264.2177419,278.0806452,452.6935484,713.8306452,395.8870968,433.8064516,170.2580645,297.6532258,293.5403226
193,142.9672131,223.3114754,277.5409836,441.5819672,736.1639344,407.5327869,437.0819672,172.7704918,298.5655738,293.1229508
194,142.7933884,193.446281,278.5619835,431.0165289,732.661157,409.0743802,442.4380165,173.5619835,300.4132231,290.8842975
195,142.0909091,173.8512397,285.6363636,402.8181818,730.1900826,401.5785124,439.8016529,174.8264463,302.9256198,289.6528926
196,144.5916667,162.3416667,285.3333333,394.1333333,742.1166667,396.4833333,439.95,170.9166667,306.9666667,286.775
197,145.3166667,154.275,276.2916667,406.2916667,728.1333333,393.6833333,440.525,168.3083333,312.4416667,284.85
198,141.3583333,138.6,266.5166667,413.625,709.5833333,391.1166667,450.1333333,165.5833333,319.0916667,282.2166667
199,141.0423729,130.7457627,269.1101695,417.8135593,720.5677966,398.9830508,478.3898305,164.7033898,329.8559322,279.7457627
200,145.4529915,128.4615385,273.025641,409.1111111,733.982906,405.4786325,491.5042735,166.008547,338.7264957,280.3418803
201,147.7627119,130.7033898,271.940678,397.0169492,750.6186441,404.8135593,485.2457627,167.7711864,344.4491525,286.9322034
202,150.7008547,129.5299145,270.7435897,397.008547,769.2393162,405.2564103,480.559322,168.6581197,345.2881356,294.1282051
203,149.991453,130.7094017,274.3931624,400.008547,794.7264957,403.8547009,483.4957265,169.1965812,347.8803419,292.8803419
204,144,135.3275862,279.3534483,404,846.5086207,397.2413793,485.1637931,168.4655172,345.8965517,291.1551724
205,141.0608696,134.3652174,282.1652174,399.9043478,888.6608696,393.573913,503.2,169.4086957,348.6086957,294.9826087
206,146.2782609,127.3391304,283.7043478,396.226087,896.173913,387.773913,491.7391304,168.2695652,348.9130435,294.5565217
207,151.5132743,129.2123894,287.6548673,412.8584071,907.2300885,389.3539823,474.2566372,171.0088496,363.6283186,296.0353982
208,144.6460177,135.3185841,282.2123894,422.2389381,913.1150442,394.5044248,462.539823,170.5929204,372.7345133,291.0973451
209,144.8392857,144.3928571,281.3660714,464.2232143,935.0178571,408.3035714,465.0535714,174.4910714,377.9017857,290.8035714
210,148.8198198,146.8018018,283,506.027027,936.045045,409.0540541,471.1891892,174.6126126,383.963964,292.3243243
211,152.0181818,144.6727273,290.9181818,522.3363636,932.8,405.5090909,489.9363636,174.2181818,387.4727273,297.9727273
212,151.5585586,140.8738739,292.1081081,524.7027027,910.9189189,397.5045045,509.963964,171.6396396,366.7567568,295.7117117
213,148.9636364,138.8090909,292.4454545,527.2272727,894.0818182,400.8909091,526.2636364,170.7909091,355.7727273,295.6454545
214,148.7117117,132.2792793,287.5405405,503.9009009,868.1981982,407.6306306,543.6486486,170.009009,350.6936937,295.027027
215,154.9279279,128.0810811,286.5225225,495,853.8288288,410.8828829,561.8018018,172.6576577,345.963964,299.3153153
216,161.8727273,126.4,288.8,516.3545455,863.5090909,411.5636364,557.8545455,174.5636364,346.1363636,302.8363636
217,160.8018018,122.3783784,290.990991,538.3873874,892.981982,410.6216216,529.2072072,173.6216216,346.2522523,301.1351351
218,162.8108108,124.027027,294.8018018,533.0540541,917.7747748,413.027027,509.5495495,171.6126126,347.7027027,299.4504505
219,169.6576577,128.4684685,294.7657658,516.3333333,925.7297297,415.4144144,496.8828829,172.3963964,349.2072072,296.0630631
220,166.8828829,127.8738739,290.1441441,534.7477477,929.6756757,414.5405405,501.2072072,175.036036,355.1801802,298.1171171
221,167.0178571,127.0535714,290.5,552.375,909.3303571,406.25,529.9642857,173.2678571,360.6339286,299.9196429
222,169.0900901,129.0900901,293.5135135,560.7117117,902.6486486,407.2612613,558.3513514,173.3873874,369.1981982,299.027027
223,164.1981982,132.0810811,287.7567568,565.2342342,916.8468468,408.4684685,549.8468468,174.9189189,372.1261261,296.8018018
224,162.8839286,132.4553571,282.1875,562.4821429,931.4017857,404.4910714,531.1785714,179.9196429,365.4732143,300.2589286
225,163.0701754,127.0884956,283.0526316,547.0350877,935.4561404,397.1929825,523.754386,181.4912281,358.254386,304.3245614
226,166.9912281,130.2982456,295.0350877,542.5789474,957.5614035,399.9210526,544.4649123,182.877193,361.5877193,314.5
227,166.745614,142.8333333,291.4035088,533.6666667,971.7719298,396.8508772,550.4736842,181.2105263,356.5263158,316.5438596
228,160.9478261,140.2782609,283.0695652,533.9304348,971,386.4,539.2086957,180.1217391,346.8608696,314.0869565
229,161.1206897,136.6293103,285.1810345,550.6206897,958.3534483,378.9482759,525.2413793,179.0258621,335.0344828,314.7931034
230,163.5086207,134.6293103,286.8534483,569.1637931,934.2931034,381.0689655,520.7758621,178.6982759,332.4051724,309.5431034
231,162.2241379,134,290.2068966,553.2327586,909.3448276,382.7758621,511.0862069,175.4137931,338.0344828,298.8017241
