Distance_(microns),eve,en,mlpt,hb,kr,gt,svb,cad,runt,odd
59,185.7662602,110.8170732,479.0121951,507.745935,629.9583333,464.6727642,610.2703252,231.8424797,689.8140244,293.9136179
60,187.1189024,110.4207317,477.6422764,508.7926829,628.0091463,470.8577236,614.8953252,234.6676829,688.7022358,298.3577236
61,185.9287894,110.9033571,474.0885046,510.3296033,624.2441506,474.0020346,619.5564598,237.9593082,692.5554425,301.3143438
62,184.296748,111.0721545,469.2936992,512.1351626,619.7012195,474.820122,619.6808943,238.7926829,699.2662602,303.1402439
63,182.6229675,111.7855691,468.3841463,516.8079268,619.6920732,472.7764228,618.7906504,237.9186992,707.5630081,305.1219512
64,184.203252,112.120935,470.972561,520.2245935,623.226626,467.7428862,618.7449187,238.1890244,712.929878,305.0132114
65,188.453252,111.2947154,472.4197154,517.754065,627.9339431,466.8861789,618.4186992,239.320122,714.2977642,304.9878049
66,193.9613821,110.9349593,474.0071138,514.1056911,628.4034553,471.1595528,618.6981707,240.6615854,714.6565041,305.4430894
67,198.5691057,111.5863821,473.3455285,517.179878,624.3739837,471.6189024,621.7611789,242.550813,714.5457317,304.6229675
68,200.4837398,111.8343496,472.6514228,522.5558943,623.629065,467.7632114,623.1402439,243.3902439,716.1615854,303.0569106
69,201.6046748,111.8993902,476.4664634,520.9705285,625.7520325,466.2723577,623.4847561,241.9827236,713.1189024,303.7479675
70,202.0813008,111.5558943,478.6006098,516.074187,625.879065,468.3028455,625.0528455,240.7449187,708.6371951,303.2906504
71,201.453252,111.9928862,481.7987805,512.9512195,624.9847561,468.2957317,622.4623984,241.6900407,705.1107724,301.9644309
72,202.6473577,112.3465447,486.0579268,508.7418699,622.4430894,469.3963415,615.2469512,244.4715447,697.5985772,301.0599593
73,204.7682927,112.1646341,486.5934959,504.6453252,620.2530488,469.8079268,610.8262195,246.9806911,695.0304878,299.495935
74,211.0426829,112.726626,481.5213415,502.4918699,620.8119919,467.9156504,610.8597561,245.5985772,697.6443089,300.4664634
75,219.1666667,113.4308943,472.773374,500.1371951,620.7398374,467.9105691,612.0477642,241.7957317,698.5213415,300.5619919
76,224.3495935,113.8689024,467.7926829,498.8272358,620.0487805,468.6006098,613.945122,239.2520325,697.5599593,297.6890244
77,225.0945122,113.6239837,465.6768293,501.9430894,625.101626,466.2286585,615.148374,241.7235772,695.5335366,296.7987805
78,224.0640244,113.7560976,465.925813,508.1168699,630.5193089,460.5914634,617.0284553,247.4756098,695.5904472,297.0071138
79,226.1239837,113.8963415,463.398374,514.5823171,632.1890244,454.3973577,615.6392276,250.0193089,695.1189024,297.3831301
80,229.046748,113.1686992,462.5345528,518.4430894,629.3729675,454.1168699,610.8526423,252.1148374,694.7388211,298.7205285
81,229.3902439,112.3018293,468.3140244,519.1910569,622.9664634,456.6849593,608.722561,255.7052846,698.1676829,298.3800813
82,227.9481707,111.2174797,471.0813008,518.5213415,618.9481707,455.6036585,611.4969512,256.1239837,699.5934959,298.1849593
83,228.6178862,111.2063008,468.546748,513.8140244,616.9878049,456.1727642,617.4004065,254.5050813,697.1575203,300.2906504
84,232.3556911,112.0538618,465.0203252,507.0995935,615.273374,459.5325203,615.1107724,254.5,697.3434959,303.6473577
85,237.1819106,113.2764228,463.1747967,503.6747967,613.3404472,459.6453252,608.5528455,255,697.7408537,304.9817073
86,241.4018311,113.6154629,465,503.7456765,613.0447609,458.7945066,604.889115,257.3641913,696.0803662,303.2960326
87,241.4883011,113.5167854,464.9562564,502.1119023,611.6398779,459.4425229,602.076297,257.180061,695.2390641,301.0111902
88,238.7833164,112.9898271,461.9114954,494.6205493,606.2797558,457.8118006,602.2777213,255.8870804,691.8728383,300.7141404
89,236.8219736,112.9359105,461.3143438,484.723296,602.0406918,455.9918616,604.0427263,256.2085453,687.5869786,299.4872838
90,236.2360122,113.2675483,465.0101729,481.6408952,601.0996948,455.7721261,602.4760936,258.3438454,687.1068159,296.3041709
91,236.5794297,112.9989817,468.8727088,482.6171079,600.9725051,454.4348269,601.1191446,258.8441955,687.6120163,294.5651731
92,235.8676171,113.4256619,468.3014257,483.4989817,602.0682281,452.9164969,603.802444,260.4378819,686.6720978,296.9164969
93,235.7973523,114.0519348,461.9338086,481.9490835,605.3472505,452.8380855,605.7454175,265.3839104,689.1608961,299.1171079
94,237.6700611,113.0875764,457.7423625,481.8197556,606.787169,453.311609,604.8380855,266.6252546,690.5723014,298.503055
95,244.2301426,112.0733198,461.0040733,480.4867617,603.6130346,451.6232179,606.5997963,262.1028513,689.9898167,297.5071283
96,252.6384929,112.6354379,464.8156823,477.796334,600.2301426,451.2311609,607.5509165,260.2474542,691.7403259,297.814664
97,255.0988787,114.0224261,463.1794088,477.6799185,602.3088685,453.4831804,606.0978593,264.4566769,697.3669725,297.8593272
98,255.0010194,114.5565749,457.146789,478.8083588,605.3730887,454.5810398,606.0020387,265.2446483,701.5321101,297.6799185
99,257.3655804,114.3075356,455.8513238,477.9256619,605.4480652,453.790224,605.7158859,263.6415479,702.7678208,298.1150713
100,263.5967413,113.49389,456.9032587,476.8105906,603.7016293,453.5947047,607.4511202,262.8309572,703.4236253,299.1731161
101,272.1507128,113.1955193,456.8696538,475.8808554,601.7189409,455.3564155,603.2576375,262.8574338,699.8727088,301.4613035
102,275.8786952,114.2497452,453.0458716,474.7614679,602.0672783,459.1172273,602.127421,261.6697248,691.2497452,301.2568807
103,275.1865443,114.3618756,443.9683996,477.5066259,605.4689093,461.7767584,608.5147808,261.7441386,685.9816514,298.7074414
104,272.5626911,114.4077472,436.5331295,482.4862385,607.6544343,461.5810398,616.3567788,265.5188583,683.0632008,297.3394495
105,270.1957187,114.6748216,436.0519878,487.204893,606.3231397,458.9510703,618.8114169,269.3190622,689.4852192,297.1916412
106,272.617737,114.420999,437.9714577,490.4546381,607.2140673,457.5881753,616.0540265,271.3007136,697.8674822,295.8216106
107,280.6309888,114.4026504,436.6778797,485.8481142,610.6809378,459.7013252,610.3221203,273.961264,698.0438328,295.204893
108,285.8369011,113.9592253,431.4352701,479.0509684,610.5117227,462.5453619,606.3312946,275.3007136,696.0468909,297.2130479
109,289.9337411,113.6890928,425.6819572,474.2293578,608.637105,464.8644241,604.5993884,276.8246687,694.7747197,301.8939857
110,293.6615698,113.7033639,420.5310907,472.9775739,607.9816514,464.0346585,608.2446483,280.3119266,694.7482161,305.3751274
111,299.8542304,113.4617737,415.1630989,476.1804281,608.2915392,458.8348624,614.7288481,283.3679918,696.9062181,304.8267074
112,305.2782875,113.5524975,415.3098879,477.3965341,609.9847095,456.5239551,616.1223242,285.1447503,698.0795107,303.7043833
113,311.3863405,113.7920489,416.8562691,471.1814475,612.8807339,457.9317023,612.1478084,285.9449541,698.5524975,299.9663609
114,318.4617737,114.1396534,414.4097859,462.5800204,614.9296636,460.0163099,607.5259939,283.7604485,696.3904179,300.0234455
115,317.0030581,114.7410805,407.6880734,458.5922528,612.1243629,461.3700306,606.2110092,280.3730887,692.0366972,302.8603466
116,313.0988787,115.0346585,398.4566769,460.3649337,609.2568807,461.0346585,606.6666667,280.8929664,693.5749235,303.1416922
117,311.4199796,114.6646279,391.9082569,463.7594292,610.9989806,460.1192661,607.8746177,284.8246687,694.5881753,302.2201835
118,309.5733198,113.9338086,390.5305499,463.694501,614.0315682,460.0539715,607.0152749,287.3818737,691.6293279,299.996945
119,311.2311609,114.0193483,391.1252546,462.3686354,614.1985743,461.5162933,605.3360489,285.709776,688.9307536,300.0020367
120,314.0885947,113.706721,390.2718941,463.0274949,610.3207739,460.4806517,603.1130346,282.0336049,684.892057,301.5692464
121,315.0417515,113.3156823,385.4806517,464.7413442,604.0753564,459.0916497,602.9114053,282.1354379,684.4460285,304.1670061
122,314.2219959,113.4460285,377.9429735,466.1741344,602.4684318,459.1120163,603.1395112,286.3075356,687.0325866,306.8676171
123,315,113.0936864,372.5590631,465.9246436,603.7474542,459.5437882,599.7118126,289.8329939,692.3207739,305.8309572
124,315.5,113.2708758,372.4338086,461.9450102,604.1252546,460.3289206,595.0213849,291.3472505,693.9144603,303.3299389
125,316.2352342,112.7780041,372.586558,455.7810591,603.5173116,459.6150713,592.2698574,292.4745418,695.7881874,302.7678208
126,318.0173116,112.2199593,370.9572301,450.212831,603.4796334,457.7372709,591.7505092,293.9266802,696.5702648,304.5661914
127,318.8207739,112.3177189,365.9857434,447.0366599,602.5610998,455.9653768,593.0804481,292.0285132,691.5560081,307.0274949
128,318.4512195,112.0680894,355.4979675,445.9654472,598.328252,453.601626,593.2174797,287.2581301,684.023374,305.4583333
129,324.8018293,111.2154472,346.0589431,447.1361789,600.2997967,450.7205285,592.5599593,285.1199187,680.6778455,301.3323171
130,334.2439024,111.2510163,340.8252033,448.5223577,604.9197154,450.5101626,594.070122,285.9522358,680.6402439,299.2479675
131,342.2713415,111.804878,338.7693089,447.4542683,603.1006098,451.4136179,595.6026423,288.8404472,679.7205285,298.3821138
132,345.1585366,112.4756098,339.2378049,442.5406504,598.6727642,452.0457317,590.0599593,292.3313008,678.8648374,297.2672764
133,340.0497967,112.5894309,344.0487805,439.5345528,594.7662602,450.5060976,581.3963415,292.5558943,680.4827236,295.6463415
134,338.3038618,112.2184959,346.7906504,439.6371951,593.0518293,445.8760163,578.5081301,289.9420732,677.6941057,296.4471545
135,341.4400407,111.7987805,341.7306911,439.8058943,589.8638211,444.7012195,580.1463415,288.1361789,671.8079268,299.8587398
136,343.1106599,111.4507614,332.5137056,436.2274112,586.893401,446.9005076,582.0741117,291.7208122,673.6639594,303.1847716
137,344.248731,111.2365482,323.0873096,431.6690355,587.1187817,448.6091371,581.5401015,297.2263959,675.9878173,304.684264
138,347.3762677,111.0618661,314.153144,428.3286004,586.9756592,449.3590264,577.969574,299.1906694,674.959432,304.7799189
139,354.0476673,111.5851927,308.3691684,430.0172414,585.9563895,450.4432049,577.9969574,299.7789047,678.9878296,303.9776876
140,354.7129817,112.1561866,306.3793103,434.7687627,584.8874239,448.9117647,581.648073,301.2444219,683.2028398,301.1754564
141,352.6237323,112.3985801,307.8194726,440.530426,582.6876268,447.8732252,585.4716024,300.6409736,690.0486815,296.8326572
142,350.8864097,112.3286004,309.4492901,445.0709939,580.1511156,450.8772819,585.2464503,299.5922921,689.2525355,293.5922921
143,352.5531915,111.5714286,307.5197568,444.1742655,576.5298886,450.1610942,580.2502533,299.9098278,682.852077,294.3424519
144,361.3039514,111.2583587,305.3556231,439.4954407,572.2887538,443.5653495,576.6322188,300.9321175,679.7213779,297.266464
145,365.2066869,111.3424519,303.5734549,437.3475177,568.8915907,441.0881459,574.9321175,301.0861196,678.3343465,298.8308004
146,363.0121581,110.8196555,299.0324215,438.7659574,565.9665653,442.0111449,571.43769,301.3880446,674.3637285,298.6838906
147,362.9604863,110.704154,295.2451874,437.7244174,565.0749747,443.8156028,567.9473151,305.360689,669.6828774,298.0070922
148,365.7203647,110.4072948,293.893617,431.4346505,563.9797366,445.6514691,563.9088146,312.0334347,666.3799392,296.3576494
149,371.1165147,109.8014184,290.1843972,423.4072948,562.2462006,445.7183384,562.3414387,317.0425532,664.4609929,294.6382979
150,374.4690983,109.7082067,286.2066869,420.4427558,562.8145897,447.639311,562.7112462,319.2705167,661.2755826,294.0233029
151,374.6129686,109.8378926,286.6372847,425.1246201,563.3191489,446.5227964,563.366768,318.4670719,664.3799392,294.2259372
152,373.6129686,110.0628166,289.2158055,428.8399189,564.4184397,442.7669706,564.2401216,313.8784195,665.7771023,293.7801418
153,375.3880446,110.698075,287.8784195,426.0749747,565.6869301,441.8368794,565.5886525,306.8338399,661.5927052,293.6879433
154,378.2208713,110.881459,282.7669706,425.2705167,567.2725431,443.4052685,566.5400203,303.8976697,658.2634245,294.2097264
155,376.0972644,110.5785208,276.6605876,426.0131712,569.1590679,446.2391084,569.7720365,307.91692,652.0263425,292.3090172
156,369.3505572,110.2066869,271.7152989,422.5866261,569.2269504,447.9300912,575.6595745,313.9240122,646.0800405,289.6859169
157,355.9503546,110.1925025,269.7953394,417.2755826,569.9787234,445.9037487,580.2563323,316.7446809,648.4133739,287.3302938
158,350.1175279,110.4518744,267.6889564,412.2006079,570.698075,444.2279635,582.4832827,310.9929078,651.4002026,287.1337386
159,352.3991895,110.8632219,261.100304,410.0628166,568.7375887,442.2745694,582.7882472,305.5775076,649.4164134,287.6798379
160,352.254306,110.4457953,254.3039514,411.248227,567.1114488,440.8389058,577.9655522,305.7132725,648.1985816,288.6352584
161,351.1195542,110.3748734,253.787234,413.2705167,565.7841945,442.8176292,579.0557244,309.8956434,651.6798379,289.0131712
162,349.4295846,110.3150963,258.1458967,415.2016211,565.6919959,441.4093212,582.2968592,307.9989868,659.5521783,290.9888551
163,346.0233029,110.6940223,260.6008105,415.508612,565.7386018,439.5967579,580.6636272,306.2816616,671.3069909,293.1114488
164,342.3394124,111.5643364,261.5015198,412.4295846,565.3171226,438.47923,576.1712259,311.739615,678.2907801,291.5410334
165,343.5744681,111.2147923,260.5845998,409.3566363,566.5633232,436.7183384,576.1803445,316.9159068,678.1631206,291.3809524
166,344.7720365,111.2502533,260.3617021,409.7771023,567.881459,441.1053698,581.3495441,318.8622087,678.3282675,294.2056738
167,342.3920973,111.43769,259.1155015,412.2016211,569.1033435,448.710233,588.4488349,320.739615,679.6423506,295.7649443
168,334.2137791,110.5997974,254.9544073,413.6899696,569.9878419,451.4255319,594.2948328,320.6352584,684.7659574,294.2137791
169,326.7588652,110.2532928,248.7426545,414.1367781,573.4609929,447.7152989,596.6494428,321.5491388,687.4761905,293.7092199
170,324.7436677,110.3941236,245.8399189,414.5075988,576.5187437,442.9777102,597.0719352,324.2350557,690.6930091,293.4974671
171,326.0455927,110.6838906,249.7092199,414.0334347,577.6372847,442.8216819,595.3900709,324.5491388,694.3404255,291.9240122
172,329.5643364,110.9625127,253.7608916,413.52077,580.6433637,444.1286727,593.8399189,323.5400203,694.8054711,291.9159068
173,335.7092199,110.6605876,253.1925025,411.7325228,583.804458,444.0577508,595.6423506,321.4539007,695.2421479,293.3232016
174,341.8834853,110.2624113,247.6261398,408.260385,581.2907801,441.8571429,601.4072948,319.4620061,695.550152,293.4478217
175,340.2684904,110.7527862,240.2836879,405.7132725,579.5987842,440.9179331,608.3475177,319.2563323,694.9341439,293.7173252
176,336.5025329,111.8409321,235.0567376,403.5542047,585.751773,441.5653495,609.0739615,320.4457953,700.325228,294.4579534
177,331.3211753,112.9665653,232.4782168,402.4255319,589.0557244,442.3880446,605.2026342,322.0668693,708.6636272,293.4589666
178,329.8085106,114.3363728,229.6767984,400.8490375,586.100304,445.43769,601.4528875,323.1408308,717.0283688,295.0759878
179,330.2705167,115.7254306,227.1823708,398.5552178,585.1296859,450.633232,597.4640324,326.4072948,723.0010132,298.0810537
180,329.9503546,116.5511651,227.5116515,397.3910841,587.0982776,451.6261398,594.8054711,330.2755826,725.7122594,297.1813576
181,337.4002026,116.745694,229.9452888,397.2968592,588.8429585,448.2654509,593.337386,329.8399189,731.8551165,295.6808511
182,346.3803245,117.1217039,231.2626775,396.7068966,586.0993915,446.2221095,595.6866126,324.8427992,741.4969574,293.9097363
183,348.8346856,117.6673428,227.4066937,394.8073022,580.9107505,445.8853955,598.6034483,319.5517241,744.3701826,292.2707911
184,345.5314402,118.3549696,221.8803245,394.6896552,578.3894523,444.3336714,596.862069,319.3681542,740.1359026,293.0040568
185,339.6014199,119.0588235,219.6866126,392.2190669,577.2099391,441.8052738,590.2352941,321.9198783,732.3184584,295.0547667
186,336.8448276,119.9208925,218.4158215,392.1014199,578.4452333,440.9716024,581.4391481,321.341785,728.4503043,296.1095335
187,333.1054767,120.2058824,216.8924949,391.2900609,583.6399594,441.4107505,573.1663286,316.2606491,732.2677485,295.2170385
188,331.3539554,120.5669371,214.6460446,388.969574,583.4705882,440.1572008,570.6653144,313.0212982,737.0862069,294.8904665
189,329.7695431,120.7532995,214.0832487,389.4690355,576.4060914,439.0771574,572.2761421,317.0538071,732.6,298.1045685
190,328.5624365,120.6,214.764467,392.7055838,570.6619289,439.4274112,571.6335025,324.0213198,728.5857868,301.8040609
191,329.6751269,119.6081218,213.8598985,396.2436548,567.8812183,440.1187817,571.4284264,325.0294416,732.9218274,302.751269
192,329.0690355,118.5807107,210.8375635,396.9279188,563.5888325,440.1228426,571.0791878,319.1989848,742.8446701,298.1959391
193,327.6142132,118.213198,207.8903553,394.2060914,561.9411168,439.7888325,568.8944162,316.5918782,747.6314721,295.9319797
194,324.7586207,117.7454361,205.4705882,390.8995943,563.4462475,438.4868154,566.9888438,317.8438134,747.3073022,297.3387424
195,321.9411765,117.6612576,204.4482759,390.796146,565.178499,438.2048682,567.4665314,317.9340771,747.5121704,300.9726166
196,320.8883249,117.7015228,204.2568528,390.3238579,564.9340102,439.3441624,570.9055838,319.6670051,748.013198,301.1309645
197,320.6111675,116.2670051,206.1736041,390.8030457,561.1319797,440.1817259,572.7817259,322.1045685,746.9573604,293.986802
198,314.5431472,114.3604061,208.5959391,394.5319797,560.9218274,441.1106599,570.7228426,322.5401015,744.5796954,289.5441624
199,311.6324873,113.7116751,209.2284264,396.715736,563.3451777,440.622335,569.8781726,324.1715736,746.9451777,290.5340102
200,311.7878173,112.9959391,205.871066,396.4923858,561.4071066,441.6263959,574.6050761,325.8162437,752.3137056,291.3482234
201,312.315736,112.5045685,202.057868,392.4192893,558.2477157,442.306599,577.4203046,325.9461929,755.6944162,290.6243655
202,313.0020305,111.2730964,200.1005076,385.4365482,561.5888325,443.7299492,573.9583756,324.7279188,757.0812183,288.9888325
203,315.8404472,110.4227642,199.679878,381.7215447,569.097561,446.1026423,572.5447154,324.5731707,762.4126016,287.2520325
204,320.1056911,109.9186992,200.0721545,380.9705285,572.1067073,443.7398374,573.4441057,327.7479675,773.9369919,288.4176829
205,323.1189024,109.1585366,201.7601626,378.4441057,570.1605691,440.6869919,572.5934959,330.0426829,774.8384146,287.3973577
206,322.625,109.2042683,200.9329268,377.7489837,568.4583333,441.1493902,570.0904472,329.1707317,768.3689024,286.898374
207,317.3932927,109.6565041,198.1229675,381.4359756,567.7418699,440.351626,571.9278455,325.6615854,762.9593496,290.851626
208,307.1097561,109.925813,196.7530488,386.6595528,566.152439,437.0609756,575.2093496,325.3668699,768.148374,292.972561
209,296.8810976,110.0376016,196.6788618,390.3536585,566.8678862,434.3058943,572.3028455,328.6392276,782.9075203,294.0447154
210,295.5371312,110.3438454,196.2563581,393.2370295,569.0122075,435.2950153,567.2909461,332.8087487,795.8402848,297.0701933
211,295.9501526,111.2115972,196.5188199,396.1648016,568.4313327,435.2400814,564.896236,334.5747711,793.8240081,299.138352
212,294.7833164,111.1353001,196.4933876,398.7985758,568.1648016,435.1536114,567.6897253,334.1668362,787.8901322,299.9908444
213,292.3224822,110.2309257,195.9287894,399.353001,569.6744659,434.9287894,575.076297,332.0712106,788.688708,300.4231943
214,292.681587,109.543235,196.768057,399.0203459,568.1698881,436.9206511,583.8708037,327.4720244,791.7151577,301.6581892
215,295.9155646,109.5269583,198.8697864,402.6185148,566.2817904,441.5310275,586.0651068,324.9593082,792.982706,301.9959308
216,294.0813835,109.8646999,200.7650051,405.7812818,567.7375381,442.7029502,581.7416073,327.3692777,798.5940997,301.0681587
217,289.6134283,110.5747711,201.162767,405.5971516,566.5289929,441.051882,578.4954222,333.3407935,810.6449644,299.2797558
218,287.8494405,111.4638861,199.9409969,403.093591,563.2136317,440.2777213,578.7049847,343.4771109,817.6846389,297.5035605
219,286.3123093,111.8463886,198.2533062,401.0417091,564.3855544,442.3509664,575.982706,350.4415056,817.6256358,297.4028484
220,285.5534079,111.9735504,196.2858596,401.4710071,567.8158698,443.5442523,569.8555443,348.0111902,813.2299084,299.4486267
221,286.0732452,111.404883,194.4272635,402.7609359,567.4750763,441.7833164,568.1770092,342.1658189,806.3662258,301.4516785
222,285.9532045,111.1312309,193.0427263,403.7873856,567.2522889,440.2085453,572.2014242,335.4649034,805.7466938,302.0223805
223,290.688391,111.3197556,192.6232179,407.6446029,569.8676171,439.0376782,576.6028513,328.9429735,815.3309572,302.8370672
224,296.3741081,111.520897,193.1314985,412.7380224,570.6136595,439.1376147,582.6269113,323.4189602,818.3975535,300.2089704
225,299.1630989,111.6350663,193.3761468,415.3374108,571.4852192,440.2844037,583.7370031,320.5524975,819.3802243,298.0846075
226,297.3955148,111.312946,191.7522936,416.0061162,572.5616718,439.7033639,579.6075433,316.0234455,821.266055,299.0346585
227,294.930683,110.9643221,190.9918451,413.7308869,575.4760449,438.7594292,579.8246687,313.4036697,815.9072375,301.0662589
